x,y,LOCAL_YEAR,MAX_TEMPERATURE_FLAG,LOCAL_DAY,TOTAL_SNOW,PROVINCE_CODE,MIN_TEMPERATURE,MAX_TEMPERATURE,LOCAL_DATE,TOTAL_PRECIPITATION_FLAG,CLIMATE_IDENTIFIER,HEATING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,TOTAL_SNOW_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,TOTAL_RAIN_FLAG,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,ID,TOTAL_RAIN,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY_FLAG,STATION_NAME,DIRECTION_MAX_GUST,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST_FLAG,LOCAL_MONTH,SPEED_MAX_GUST,HEATING_DEGREE_DAYS,SNOW_ON_GROUND
-70.53333333333333,46.75,1943,,27,0,QC,10.6,21.1,1943-05-27 00:00:00,,7050240,,,,,,8.1,,,,15.9,,7050240.1943.5.27,8.1,,0,,ARMAGH,,,,5,,2.1,
-70.53333333333333,46.75,1943,,28,0,QC,7.8,16.7,1943-05-28 00:00:00,,7050240,,,,,,0,,,,12.3,,7050240.1943.5.28,0,,0,,ARMAGH,,,,5,,5.7,
-70.53333333333333,46.75,1943,,29,0,QC,4.4,13.3,1943-05-29 00:00:00,,7050240,,,,,,0,,,,8.9,,7050240.1943.5.29,0,,0,,ARMAGH,,,,5,,9.1,
-70.53333333333333,46.75,1943,,30,0,QC,3.3,12.8,1943-05-30 00:00:00,,7050240,,,,,,0,,,,8.1,,7050240.1943.5.30,0,,0,,ARMAGH,,,,5,,9.9,
-70.53333333333333,46.75,1943,,31,0,QC,0,20,1943-05-31 00:00:00,,7050240,,,,,,0,,,,10,,7050240.1943.5.31,0,,0,,ARMAGH,,,,5,,8,
-70.53333333333333,46.75,1943,,1,0,QC,4.4,24.4,1943-06-01 00:00:00,,7050240,,,,,,8.1,,,,14.4,,7050240.1943.6.1,8.1,,0,,ARMAGH,,,,6,,3.6,
-70.53333333333333,46.75,1943,,2,0,QC,12.2,20,1943-06-02 00:00:00,,7050240,,,,,,11.4,,,,16.1,,7050240.1943.6.2,11.4,,0,,ARMAGH,,,,6,,1.9,
-70.53333333333333,46.75,1943,,3,0,QC,10,18.9,1943-06-03 00:00:00,,7050240,,,,,,0,,,,14.5,,7050240.1943.6.3,0,,0,,ARMAGH,,,,6,,3.5,
-70.53333333333333,46.75,1943,,4,0,QC,9.4,22.2,1943-06-04 00:00:00,,7050240,,,,,,24.1,,,,15.8,,7050240.1943.6.4,24.1,,0,,ARMAGH,,,,6,,2.2,
-70.53333333333333,46.75,1943,,5,0,QC,10,16.7,1943-06-05 00:00:00,,7050240,,,,,,0,,,,13.4,,7050240.1943.6.5,0,,0,,ARMAGH,,,,6,,4.6,
-70.53333333333333,46.75,1943,,6,0,QC,1.7,15,1943-06-06 00:00:00,,7050240,,,,,,0,,,,8.4,,7050240.1943.6.6,0,,0,,ARMAGH,,,,6,,9.6,
-70.53333333333333,46.75,1943,,7,0,QC,0.6,17.2,1943-06-07 00:00:00,,7050240,,,,,,0,,,,8.9,,7050240.1943.6.7,0,,0,,ARMAGH,,,,6,,9.1,
-70.53333333333333,46.75,1943,,8,0,QC,3.3,18.3,1943-06-08 00:00:00,,7050240,,,,,,0,,,,10.8,,7050240.1943.6.8,0,,0,,ARMAGH,,,,6,,7.2,
-70.53333333333333,46.75,1943,,9,0,QC,3.3,22.2,1943-06-09 00:00:00,,7050240,,,,,,0,,,,12.8,,7050240.1943.6.9,0,,0,,ARMAGH,,,,6,,5.2,
-70.53333333333333,46.75,1943,,10,0,QC,3.3,22.2,1943-06-10 00:00:00,,7050240,,,,,,3.8,,,,12.8,,7050240.1943.6.10,3.8,,0,,ARMAGH,,,,6,,5.2,
-70.53333333333333,46.75,1943,,11,0,QC,11.1,16.7,1943-06-11 00:00:00,,7050240,,,,,,5.1,,,,13.9,,7050240.1943.6.11,5.1,,0,,ARMAGH,,,,6,,4.1,
-70.53333333333333,46.75,1943,,12,0,QC,4.4,22.8,1943-06-12 00:00:00,,7050240,,,,,,16.5,,,,13.6,,7050240.1943.6.12,16.5,,0,,ARMAGH,,,,6,,4.4,
-70.53333333333333,46.75,1943,,13,0,QC,12.2,20.6,1943-06-13 00:00:00,,7050240,,,,,,21.6,,,,16.4,,7050240.1943.6.13,21.6,,0,,ARMAGH,,,,6,,1.6,
-70.53333333333333,46.75,1943,,14,0,QC,7.2,19.4,1943-06-14 00:00:00,,7050240,,,,,,1.3,,,,13.3,,7050240.1943.6.14,1.3,,0,,ARMAGH,,,,6,,4.7,
-70.53333333333333,46.75,1943,,15,0,QC,10.6,17.2,1943-06-15 00:00:00,,7050240,,,,,,2.5,,,,13.9,,7050240.1943.6.15,2.5,,0,,ARMAGH,,,,6,,4.1,
-70.53333333333333,46.75,1943,,16,0,QC,8.9,21.1,1943-06-16 00:00:00,,7050240,,,,,,0,,,,15,,7050240.1943.6.16,0,,0,,ARMAGH,,,,6,,3,
-70.53333333333333,46.75,1943,,17,0,QC,11.1,21.1,1943-06-17 00:00:00,,7050240,,,,,,13.5,,,,16.1,,7050240.1943.6.17,13.5,,0,,ARMAGH,,,,6,,1.9,
-70.53333333333333,46.75,1943,,18,0,QC,12.8,15.6,1943-06-18 00:00:00,,7050240,,,,,,0,,,,14.2,,7050240.1943.6.18,0,,0,,ARMAGH,,,,6,,3.8,
-70.53333333333333,46.75,1943,,19,0,QC,9.4,22.8,1943-06-19 00:00:00,,7050240,,,,,,0,,,,16.1,,7050240.1943.6.19,0,,0,,ARMAGH,,,,6,,1.9,
-70.53333333333333,46.75,1943,,20,0,QC,12.8,20.6,1943-06-20 00:00:00,,7050240,,,,,,3.8,,,,16.7,,7050240.1943.6.20,3.8,,0,,ARMAGH,,,,6,,1.3,
-70.53333333333333,46.75,1943,,21,0,QC,8.3,23.3,1943-06-21 00:00:00,,7050240,,,,,,0,,,,15.8,,7050240.1943.6.21,0,,0,,ARMAGH,,,,6,,2.2,
-70.53333333333333,46.75,1943,,22,0,QC,12.2,26.1,1943-06-22 00:00:00,,7050240,,,,,,0,,,,19.2,,7050240.1943.6.22,0,,1.2,,ARMAGH,,,,6,,0,
-70.53333333333333,46.75,1943,,23,0,QC,7.2,23.9,1943-06-23 00:00:00,,7050240,,,,,,0,,,,15.6,,7050240.1943.6.23,0,,0,,ARMAGH,,,,6,,2.4,
-70.53333333333333,46.75,1943,,24,0,QC,10.6,27.2,1943-06-24 00:00:00,,7050240,,,,,,0,,,,18.9,,7050240.1943.6.24,0,,0.9,,ARMAGH,,,,6,,0,
-70.53333333333333,46.75,1943,,25,0,QC,18.3,27.8,1943-06-25 00:00:00,,7050240,,,,,,0,,,,23.1,,7050240.1943.6.25,0,,5.1,,ARMAGH,,,,6,,0,
-70.53333333333333,46.75,1943,,26,0,QC,11.7,23.9,1943-06-26 00:00:00,,7050240,,,,,,1.3,,,,17.8,,7050240.1943.6.26,1.3,,0,,ARMAGH,,,,6,,0.2,
-70.53333333333333,46.75,1943,,27,0,QC,11.7,23.3,1943-06-27 00:00:00,,7050240,,,,,,17.8,,,,17.5,,7050240.1943.6.27,17.8,,0,,ARMAGH,,,,6,,0.5,
-70.53333333333333,46.75,1943,,28,0,QC,14.4,20,1943-06-28 00:00:00,,7050240,,,,,,22.9,,,,17.2,,7050240.1943.6.28,22.9,,0,,ARMAGH,,,,6,,0.8,
-70.53333333333333,46.75,1943,,29,0,QC,8.3,15,1943-06-29 00:00:00,,7050240,,,,,,0,,,,11.7,,7050240.1943.6.29,0,,0,,ARMAGH,,,,6,,6.3,
-70.53333333333333,46.75,1943,,30,0,QC,8.3,14.4,1943-06-30 00:00:00,,7050240,,,,,,1.3,,,,11.4,,7050240.1943.6.30,1.3,,0,,ARMAGH,,,,6,,6.6,
-70.53333333333333,46.75,1943,,1,0,QC,5,18.3,1943-07-01 00:00:00,,7050240,,,,,,3,,,,11.7,,7050240.1943.7.1,3,,0,,ARMAGH,,,,7,,6.3,
-70.53333333333333,46.75,1943,,2,0,QC,11.1,22.2,1943-07-02 00:00:00,,7050240,,,,,,0,,,,16.7,,7050240.1943.7.2,0,,0,,ARMAGH,,,,7,,1.3,
-70.53333333333333,46.75,1943,,3,0,QC,14.4,24.4,1943-07-03 00:00:00,,7050240,,,,,,0,,,,19.4,,7050240.1943.7.3,0,,1.4,,ARMAGH,,,,7,,0,
-70.53333333333333,46.75,1943,,4,0,QC,15.6,27.8,1943-07-04 00:00:00,,7050240,,,,,,4.6,,,,21.7,,7050240.1943.7.4,4.6,,3.7,,ARMAGH,,,,7,,0,
-70.53333333333333,46.75,1943,,5,0,QC,15.6,18.3,1943-07-05 00:00:00,,7050240,,,,,,7.1,,,,17,,7050240.1943.7.5,7.1,,0,,ARMAGH,,,,7,,1,
-70.53333333333333,46.75,1943,,6,0,QC,11.1,22.2,1943-07-06 00:00:00,,7050240,,,,,,0,,,,16.7,,7050240.1943.7.6,0,,0,,ARMAGH,,,,7,,1.3,
-70.53333333333333,46.75,1943,,7,0,QC,6.7,26.1,1943-07-07 00:00:00,,7050240,,,,,,0,,,,16.4,,7050240.1943.7.7,0,,0,,ARMAGH,,,,7,,1.6,
-70.53333333333333,46.75,1943,,8,0,QC,10,26.7,1943-07-08 00:00:00,,7050240,,,,,,0,,,,18.4,,7050240.1943.7.8,0,,0.4,,ARMAGH,,,,7,,0,
-70.53333333333333,46.75,1943,,9,0,QC,16.7,26.7,1943-07-09 00:00:00,,7050240,,,,,,0,,,,21.7,,7050240.1943.7.9,0,,3.7,,ARMAGH,,,,7,,0,
-70.53333333333333,46.75,1943,,10,0,QC,15.6,27.8,1943-07-10 00:00:00,,7050240,,,,,,0,,,,21.7,,7050240.1943.7.10,0,,3.7,,ARMAGH,,,,7,,0,
-70.53333333333333,46.75,1943,,11,0,QC,13.3,30,1943-07-11 00:00:00,,7050240,,,,,,0,,,,21.7,,7050240.1943.7.11,0,,3.7,,ARMAGH,,,,7,,0,
-70.53333333333333,46.75,1943,,12,0,QC,17.8,31.1,1943-07-12 00:00:00,,7050240,,,,,,0,,,,24.5,,7050240.1943.7.12,0,,6.5,,ARMAGH,,,,7,,0,
-70.53333333333333,46.75,1943,,13,0,QC,20,30,1943-07-13 00:00:00,,7050240,,,,,,0,,,,25,,7050240.1943.7.13,0,,7,,ARMAGH,,,,7,,0,
-70.53333333333333,46.75,1943,,14,0,QC,19.4,30.6,1943-07-14 00:00:00,,7050240,,,,,,16.5,,,,25,,7050240.1943.7.14,16.5,,7,,ARMAGH,,,,7,,0,
-70.53333333333333,46.75,1943,,15,0,QC,19.4,25,1943-07-15 00:00:00,,7050240,,,,,,5.1,,,,22.2,,7050240.1943.7.15,5.1,,4.2,,ARMAGH,,,,7,,0,
-70.53333333333333,46.75,1943,,16,0,QC,10,22.8,1943-07-16 00:00:00,,7050240,,,,,,0,,,,16.4,,7050240.1943.7.16,0,,0,,ARMAGH,,,,7,,1.6,
-70.53333333333333,46.75,1943,,17,0,QC,8.9,22.8,1943-07-17 00:00:00,,7050240,,,,,,0,,,,15.9,,7050240.1943.7.17,0,,0,,ARMAGH,,,,7,,2.1,
-70.53333333333333,46.75,1943,,18,0,QC,13.3,23.9,1943-07-18 00:00:00,,7050240,,,,,,0,,,,18.6,,7050240.1943.7.18,0,,0.6,,ARMAGH,,,,7,,0,
-70.53333333333333,46.75,1943,,19,0,QC,10,18.9,1943-07-19 00:00:00,,7050240,,,,,,0,,,,14.5,,7050240.1943.7.19,0,,0,,ARMAGH,,,,7,,3.5,
-70.53333333333333,46.75,1943,,20,0,QC,7.8,16.7,1943-07-20 00:00:00,,7050240,,,,,,0,,,,12.3,,7050240.1943.7.20,0,,0,,ARMAGH,,,,7,,5.7,
-70.53333333333333,46.75,1943,,21,0,QC,10,23.9,1943-07-21 00:00:00,,7050240,,,,,,1.3,,,,17,,7050240.1943.7.21,1.3,,0,,ARMAGH,,,,7,,1,
-70.53333333333333,46.75,1943,,22,0,QC,13.9,15.6,1943-07-22 00:00:00,,7050240,,,,,,11.4,,,,14.8,,7050240.1943.7.22,11.4,,0,,ARMAGH,,,,7,,3.2,
-70.53333333333333,46.75,1943,,23,0,QC,7.8,23.3,1943-07-23 00:00:00,,7050240,,,,,,0,,,,15.6,,7050240.1943.7.23,0,,0,,ARMAGH,,,,7,,2.4,
-70.53333333333333,46.75,1943,,24,0,QC,10.6,24.4,1943-07-24 00:00:00,,7050240,,,,,,0,,,,17.5,,7050240.1943.7.24,0,,0,,ARMAGH,,,,7,,0.5,
-70.53333333333333,46.75,1943,,25,0,QC,16.7,25.6,1943-07-25 00:00:00,,7050240,,,,,,0,,,,21.2,,7050240.1943.7.25,0,,3.2,,ARMAGH,,,,7,,0,
-70.53333333333333,46.75,1943,,26,0,QC,14.4,27.2,1943-07-26 00:00:00,,7050240,,,,,,0,,,,20.8,,7050240.1943.7.26,0,,2.8,,ARMAGH,,,,7,,0,
-70.53333333333333,46.75,1943,,27,0,QC,15.6,25,1943-07-27 00:00:00,,7050240,,,,,,3.8,,,,20.3,,7050240.1943.7.27,3.8,,2.3,,ARMAGH,,,,7,,0,
-70.53333333333333,46.75,1943,,28,0,QC,12.2,26.1,1943-07-28 00:00:00,,7050240,,,,,,0,,,,19.2,,7050240.1943.7.28,0,,1.2,,ARMAGH,,,,7,,0,
-70.53333333333333,46.75,1943,,29,0,QC,10,22.8,1943-07-29 00:00:00,,7050240,,,,,,1.3,,,,16.4,,7050240.1943.7.29,1.3,,0,,ARMAGH,,,,7,,1.6,
-70.53333333333333,46.75,1943,,30,0,QC,15,21.1,1943-07-30 00:00:00,,7050240,,,,,,0,,,,18.1,,7050240.1943.7.30,0,,0.1,,ARMAGH,,,,7,,0,
-70.53333333333333,46.75,1943,,31,0,QC,11.7,24.4,1943-07-31 00:00:00,,7050240,,,,,,0,,,,18.1,,7050240.1943.7.31,0,,0.1,,ARMAGH,,,,7,,0,
-70.53333333333333,46.75,1943,,1,0,QC,14.4,26.1,1943-08-01 00:00:00,,7050240,,,,,,0,,,,20.3,,7050240.1943.8.1,0,,2.3,,ARMAGH,,,,8,,0,
-70.53333333333333,46.75,1943,,2,0,QC,15.6,25,1943-08-02 00:00:00,,7050240,,,,,,20.3,,,,20.3,,7050240.1943.8.2,20.3,,2.3,,ARMAGH,,,,8,,0,
-70.53333333333333,46.75,1943,,3,0,QC,15.6,23.3,1943-08-03 00:00:00,,7050240,,,,,,0,,,,19.5,,7050240.1943.8.3,0,,1.5,,ARMAGH,,,,8,,0,
-70.53333333333333,46.75,1943,,4,0,QC,12.2,22.8,1943-08-04 00:00:00,,7050240,,,,,,0,,,,17.5,,7050240.1943.8.4,0,,0,,ARMAGH,,,,8,,0.5,
-70.53333333333333,46.75,1943,,5,0,QC,10,21.7,1943-08-05 00:00:00,,7050240,,,,,,0,,,,15.9,,7050240.1943.8.5,0,,0,,ARMAGH,,,,8,,2.1,
-70.53333333333333,46.75,1943,,6,0,QC,8.9,21.1,1943-08-06 00:00:00,,7050240,,,,,,0,,,,15,,7050240.1943.8.6,0,,0,,ARMAGH,,,,8,,3,
-70.53333333333333,46.75,1943,,7,0,QC,7.8,20,1943-08-07 00:00:00,,7050240,,,,,,0,,,,13.9,,7050240.1943.8.7,0,,0,,ARMAGH,,,,8,,4.1,
-70.53333333333333,46.75,1943,,8,0,QC,6.1,17.8,1943-08-08 00:00:00,,7050240,,,,,,0,,,,12,,7050240.1943.8.8,0,,0,,ARMAGH,,,,8,,6,
-70.53333333333333,46.75,1943,,9,0,QC,11.7,21.1,1943-08-09 00:00:00,,7050240,,,,,,0,,,,16.4,,7050240.1943.8.9,0,,0,,ARMAGH,,,,8,,1.6,
-70.53333333333333,46.75,1943,,10,0,QC,8.3,21.1,1943-08-10 00:00:00,,7050240,,,,,,0,,,,14.7,,7050240.1943.8.10,0,,0,,ARMAGH,,,,8,,3.3,
-70.53333333333333,46.75,1943,,11,0,QC,12.2,16.1,1943-08-11 00:00:00,,7050240,,,,,,7.9,,,,14.2,,7050240.1943.8.11,7.9,,0,,ARMAGH,,,,8,,3.8,
-70.53333333333333,46.75,1943,,12,0,QC,13.3,23.3,1943-08-12 00:00:00,,7050240,,,,,,0,,,,18.3,,7050240.1943.8.12,0,,0.3,,ARMAGH,,,,8,,0,
-70.53333333333333,46.75,1943,,13,0,QC,13.3,17.8,1943-08-13 00:00:00,,7050240,,,,,,22.9,,,,15.6,,7050240.1943.8.13,22.9,,0,,ARMAGH,,,,8,,2.4,
-70.53333333333333,46.75,1943,,14,0,QC,15.6,22.8,1943-08-14 00:00:00,,7050240,,,,,,0,,,,19.2,,7050240.1943.8.14,0,,1.2,,ARMAGH,,,,8,,0,
-70.53333333333333,46.75,1943,,15,0,QC,12.8,21.1,1943-08-15 00:00:00,,7050240,,,,,,10.2,,,,17,,7050240.1943.8.15,10.2,,0,,ARMAGH,,,,8,,1,
-70.53333333333333,46.75,1943,,16,0,QC,10,20,1943-08-16 00:00:00,,7050240,,,,,,11.4,,,,15,,7050240.1943.8.16,11.4,,0,,ARMAGH,,,,8,,3,
-70.53333333333333,46.75,1943,,17,0,QC,15.6,20,1943-08-17 00:00:00,,7050240,,,,,,7.4,,,,17.8,,7050240.1943.8.17,7.4,,0,,ARMAGH,,,,8,,0.2,
-70.53333333333333,46.75,1943,,18,0,QC,12.8,17.8,1943-08-18 00:00:00,,7050240,,,,,,0,,,,15.3,,7050240.1943.8.18,0,,0,,ARMAGH,,,,8,,2.7,
-70.53333333333333,46.75,1943,,19,0,QC,9.4,18.3,1943-08-19 00:00:00,,7050240,,,,,,8.4,,,,13.9,,7050240.1943.8.19,8.4,,0,,ARMAGH,,,,8,,4.1,
-70.53333333333333,46.75,1943,,20,0,QC,6.7,20.6,1943-08-20 00:00:00,,7050240,,,,,,0,,,,13.7,,7050240.1943.8.20,0,,0,,ARMAGH,,,,8,,4.3,
-70.53333333333333,46.75,1943,,21,0,QC,9.4,23.3,1943-08-21 00:00:00,,7050240,,,,,,0,,,,16.4,,7050240.1943.8.21,0,,0,,ARMAGH,,,,8,,1.6,
-70.53333333333333,46.75,1943,,22,0,QC,11.7,25.6,1943-08-22 00:00:00,,7050240,,,,,,0,,,,18.7,,7050240.1943.8.22,0,,0.7,,ARMAGH,,,,8,,0,
-70.53333333333333,46.75,1943,,23,0,QC,12.8,25.6,1943-08-23 00:00:00,,7050240,,,,,,15.2,,,,19.2,,7050240.1943.8.23,15.2,,1.2,,ARMAGH,,,,8,,0,
-70.53333333333333,46.75,1943,,24,0,QC,16.7,20,1943-08-24 00:00:00,,7050240,,,,,,20.3,,,,18.4,,7050240.1943.8.24,20.3,,0.4,,ARMAGH,,,,8,,0,
-70.53333333333333,46.75,1943,,25,0,QC,10.6,19.4,1943-08-25 00:00:00,,7050240,,,,,,5.6,,,,15,,7050240.1943.8.25,5.6,,0,,ARMAGH,,,,8,,3,
-70.53333333333333,46.75,1943,,26,0,QC,10,18.3,1943-08-26 00:00:00,,7050240,,,,,,0,,,,14.2,,7050240.1943.8.26,0,,0,,ARMAGH,,,,8,,3.8,
-70.53333333333333,46.75,1943,,27,0,QC,7.8,18.3,1943-08-27 00:00:00,,7050240,,,,,,1.3,,,,13.1,,7050240.1943.8.27,1.3,,0,,ARMAGH,,,,8,,4.9,
-70.53333333333333,46.75,1943,,28,0,QC,10,19.4,1943-08-28 00:00:00,,7050240,,,,,,0,,,,14.7,,7050240.1943.8.28,0,,0,,ARMAGH,,,,8,,3.3,
-70.53333333333333,46.75,1943,,29,0,QC,6.7,20.6,1943-08-29 00:00:00,,7050240,,,,,,3.8,,,,13.7,,7050240.1943.8.29,3.8,,0,,ARMAGH,,,,8,,4.3,
-70.53333333333333,46.75,1943,,30,0,QC,6.7,21.1,1943-08-30 00:00:00,,7050240,,,,,,10.2,,,,13.9,,7050240.1943.8.30,10.2,,0,,ARMAGH,,,,8,,4.1,
-70.53333333333333,46.75,1943,,31,0,QC,6.1,17.2,1943-08-31 00:00:00,,7050240,,,,,,0,,,,11.7,,7050240.1943.8.31,0,,0,,ARMAGH,,,,8,,6.3,
-70.53333333333333,46.75,1943,,1,0,QC,6.1,18.3,1943-09-01 00:00:00,,7050240,,,,,,0,,,,12.2,,7050240.1943.9.1,0,,0,,ARMAGH,,,,9,,5.8,
-70.53333333333333,46.75,1943,,2,0,QC,8.9,21.7,1943-09-02 00:00:00,,7050240,,,,,,0,,,,15.3,,7050240.1943.9.2,0,,0,,ARMAGH,,,,9,,2.7,
-70.53333333333333,46.75,1943,,3,0,QC,6.7,21.7,1943-09-03 00:00:00,,7050240,,,,,,0,,,,14.2,,7050240.1943.9.3,0,,0,,ARMAGH,,,,9,,3.8,
-70.53333333333333,46.75,1943,,4,0,QC,10,22.2,1943-09-04 00:00:00,,7050240,,,,,,0,,,,16.1,,7050240.1943.9.4,0,,0,,ARMAGH,,,,9,,1.9,
-70.53333333333333,46.75,1943,,5,0,QC,11.7,20.6,1943-09-05 00:00:00,,7050240,,,,,,3.8,,,,16.2,,7050240.1943.9.5,3.8,,0,,ARMAGH,,,,9,,1.8,
-70.53333333333333,46.75,1943,,6,0,QC,14.4,25.6,1943-09-06 00:00:00,,7050240,,,,,,2.5,,,,20,,7050240.1943.9.6,2.5,,2,,ARMAGH,,,,9,,0,
-70.53333333333333,46.75,1943,,7,0,QC,19.4,28.3,1943-09-07 00:00:00,,7050240,,,,,,11.4,,,,23.9,,7050240.1943.9.7,11.4,,5.9,,ARMAGH,,,,9,,0,
-70.53333333333333,46.75,1943,,8,0,QC,12.8,22.2,1943-09-08 00:00:00,,7050240,,,,,,0,,,,17.5,,7050240.1943.9.8,0,,0,,ARMAGH,,,,9,,0.5,
-70.53333333333333,46.75,1943,,9,0,QC,10,18.9,1943-09-09 00:00:00,,7050240,,,,,,0,,,,14.5,,7050240.1943.9.9,0,,0,,ARMAGH,,,,9,,3.5,
-70.53333333333333,46.75,1943,,10,0,QC,9.4,15,1943-09-10 00:00:00,,7050240,,,,,,0,,,,12.2,,7050240.1943.9.10,0,,0,,ARMAGH,,,,9,,5.8,
-70.53333333333333,46.75,1943,,11,0,QC,0,17.2,1943-09-11 00:00:00,,7050240,,,,,,7.1,,,,8.6,,7050240.1943.9.11,7.1,,0,,ARMAGH,,,,9,,9.4,
-70.53333333333333,46.75,1943,,12,0,QC,5,11.1,1943-09-12 00:00:00,,7050240,,,,,,2.5,,,,8.1,,7050240.1943.9.12,2.5,,0,,ARMAGH,,,,9,,9.9,
-70.53333333333333,46.75,1943,,13,0,QC,5,16.7,1943-09-13 00:00:00,,7050240,,,,,,0,,,,10.9,,7050240.1943.9.13,0,,0,,ARMAGH,,,,9,,7.1,
-70.53333333333333,46.75,1943,,14,0,QC,6.7,22.2,1943-09-14 00:00:00,,7050240,,,,,,0,,,,14.5,,7050240.1943.9.14,0,,0,,ARMAGH,,,,9,,3.5,
-70.53333333333333,46.75,1943,,15,0,QC,10,20,1943-09-15 00:00:00,,7050240,,,,,,1.3,,,,15,,7050240.1943.9.15,1.3,,0,,ARMAGH,,,,9,,3,
-70.53333333333333,46.75,1943,,16,0,QC,11.1,13.9,1943-09-16 00:00:00,,7050240,,,,,,5.6,,,,12.5,,7050240.1943.9.16,5.6,,0,,ARMAGH,,,,9,,5.5,
-70.53333333333333,46.75,1943,,17,0,QC,8.9,13.9,1943-09-17 00:00:00,,7050240,,,,,,6.6,,,,11.4,,7050240.1943.9.17,6.6,,0,,ARMAGH,,,,9,,6.6,
-70.53333333333333,46.75,1943,,18,0,QC,-1.1,12.2,1943-09-18 00:00:00,,7050240,,,,,,0,,,,5.6,,7050240.1943.9.18,0,,0,,ARMAGH,,,,9,,12.4,
-70.53333333333333,46.75,1943,,19,0,QC,0,17.2,1943-09-19 00:00:00,,7050240,,,,,,0,,,,8.6,,7050240.1943.9.19,0,,0,,ARMAGH,,,,9,,9.4,
-70.53333333333333,46.75,1943,,20,0,QC,5.6,18.3,1943-09-20 00:00:00,,7050240,,,,,,0,,,,12,,7050240.1943.9.20,0,,0,,ARMAGH,,,,9,,6,
-70.53333333333333,46.75,1943,,21,0,QC,7.2,11.1,1943-09-21 00:00:00,,7050240,,,,,,0,,,,9.2,,7050240.1943.9.21,0,,0,,ARMAGH,,,,9,,8.8,
-70.53333333333333,46.75,1943,,22,0,QC,2.8,17.8,1943-09-22 00:00:00,,7050240,,,,,,0,,,,10.3,,7050240.1943.9.22,0,,0,,ARMAGH,,,,9,,7.7,
-70.53333333333333,46.75,1943,,23,0,QC,7.2,17.8,1943-09-23 00:00:00,,7050240,,,,,,5.8,,,,12.5,,7050240.1943.9.23,5.8,,0,,ARMAGH,,,,9,,5.5,
-70.53333333333333,46.75,1943,,24,0,QC,6.7,10,1943-09-24 00:00:00,,7050240,,,,,,0,,,,8.4,,7050240.1943.9.24,0,,0,,ARMAGH,,,,9,,9.6,
-70.53333333333333,46.75,1943,,25,0,QC,3.3,12.8,1943-09-25 00:00:00,,7050240,,,,,,0,,,,8.1,,7050240.1943.9.25,0,,0,,ARMAGH,,,,9,,9.9,
-70.53333333333333,46.75,1943,,26,0,QC,-0.6,11.1,1943-09-26 00:00:00,,7050240,,,,,,0,,,,5.3,,7050240.1943.9.26,0,,0,,ARMAGH,,,,9,,12.7,
-70.53333333333333,46.75,1943,,27,0,QC,5.6,13.3,1943-09-27 00:00:00,,7050240,,,,,,0,,,,9.5,,7050240.1943.9.27,0,,0,,ARMAGH,,,,9,,8.5,
-70.53333333333333,46.75,1943,,28,0,QC,4.4,12.8,1943-09-28 00:00:00,,7050240,,,,,,0,,,,8.6,,7050240.1943.9.28,0,,0,,ARMAGH,,,,9,,9.4,
-70.53333333333333,46.75,1943,,29,0,QC,-1.1,14.4,1943-09-29 00:00:00,,7050240,,,,,,0,,,,6.7,,7050240.1943.9.29,0,,0,,ARMAGH,,,,9,,11.3,
-70.53333333333333,46.75,1943,,30,0,QC,3.3,17.8,1943-09-30 00:00:00,,7050240,,,,,,0,,,,10.6,,7050240.1943.9.30,0,,0,,ARMAGH,,,,9,,7.4,
-70.53333333333333,46.75,1943,,1,0,QC,4.4,21.1,1943-10-01 00:00:00,,7050240,,,,,,29.2,,,,12.8,,7050240.1943.10.1,29.2,,0,,ARMAGH,,,,10,,5.2,
-70.53333333333333,46.75,1943,,2,0,QC,11.1,12.8,1943-10-02 00:00:00,,7050240,,,,,,14,,,,12,,7050240.1943.10.2,14,,0,,ARMAGH,,,,10,,6,
-70.53333333333333,46.75,1943,,3,0,QC,4.4,11.1,1943-10-03 00:00:00,,7050240,,,,,,0,,,,7.8,,7050240.1943.10.3,0,,0,,ARMAGH,,,,10,,10.2,
-70.53333333333333,46.75,1943,,4,0,QC,3.3,7.2,1943-10-04 00:00:00,,7050240,,,,,,3,,,,5.3,,7050240.1943.10.4,3,,0,,ARMAGH,,,,10,,12.7,
-70.53333333333333,46.75,1943,,5,0,QC,0.6,7.2,1943-10-05 00:00:00,,7050240,,,,,,0,,,,3.9,,7050240.1943.10.5,0,,0,,ARMAGH,,,,10,,14.1,
-70.53333333333333,46.75,1943,,6,0,QC,0.6,15,1943-10-06 00:00:00,,7050240,,,,,,0,,,,7.8,,7050240.1943.10.6,0,,0,,ARMAGH,,,,10,,10.2,
-70.53333333333333,46.75,1943,,7,0,QC,4.4,12.2,1943-10-07 00:00:00,,7050240,,,,,,0,,,,8.3,,7050240.1943.10.7,0,,0,,ARMAGH,,,,10,,9.7,
