x,y,TEMP,HUMIDEX_FLAG,LOCAL_DAY,STATION_PRESSURE,PRECIP_AMOUNT_FLAG,LOCAL_MONTH,LOCAL_DATE,DEW_POINT_TEMP,RELATIVE_HUMIDITY_FLAG,WINDCHILL,TEMP_FLAG,WIND_DIRECTION,STATION_NAME,PROVINCE_CODE,LOCAL_HOUR,UTC_YEAR,CLIMATE_IDENTIFIER,UTC_DATE,WIND_SPEED,STATION_PRESSURE_FLAG,RELATIVE_HUMIDITY,WIND_SPEED_FLAG,VISIBILITY,LOCAL_YEAR,DEW_POINT_TEMP_FLAG,ID,PRECIP_AMOUNT,UTC_DAY,WEATHER_FRE_DESC,WIND_DIRECTION_FLAG,WINDCHILL_FLAG,VISIBILITY_FLAG,WEATHER_ENG_DESC,HUMIDEX,UTC_MONTH
-73.34944444444444,45.29388888888889,15.4,,27,,,8,2020-08-27 11:00:00,9.0,,,,17,L'ACADIE,QC,11,2020,702LED4,2020-08-27T16:00:00,8,,66,,,2020,,702LED4.2020.8.27.11,0,27,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,16.7,,27,,,8,2020-08-27 12:00:00,9.1,,,,17,L'ACADIE,QC,12,2020,702LED4,2020-08-27T17:00:00,3,,61,,,2020,,702LED4.2020.8.27.12,0,27,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,16.5,,27,,,8,2020-08-27 13:00:00,8.0,,,,15,L'ACADIE,QC,13,2020,702LED4,2020-08-27T18:00:00,4,,57,,,2020,,702LED4.2020.8.27.13,0,27,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,16.5,,27,,,8,2020-08-27 14:00:00,8.2,,,,22,L'ACADIE,QC,14,2020,702LED4,2020-08-27T19:00:00,6,,58,,,2020,,702LED4.2020.8.27.14,0,27,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,17.1,,27,,,8,2020-08-27 15:00:00,8.3,,,,0,L'ACADIE,QC,15,2020,702LED4,2020-08-27T20:00:00,0,,56,,,2020,,702LED4.2020.8.27.15,0,27,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,17.2,,27,,,8,2020-08-27 16:00:00,10.0,,,,21,L'ACADIE,QC,16,2020,702LED4,2020-08-27T21:00:00,4,,63,,,2020,,702LED4.2020.8.27.16,0,27,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,16.9,,27,,,8,2020-08-27 17:00:00,8.2,,,,25,L'ACADIE,QC,17,2020,702LED4,2020-08-27T22:00:00,4,,57,,,2020,,702LED4.2020.8.27.17,0,27,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,15.9,,27,,,8,2020-08-27 18:00:00,11.1,,,,23,L'ACADIE,QC,18,2020,702LED4,2020-08-27T23:00:00,4,,73,,,2020,,702LED4.2020.8.27.18,0,27,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,14.1,,27,,,8,2020-08-27 19:00:00,12.1,,,,0,L'ACADIE,QC,19,2020,702LED4,2020-08-28T00:00:00,0,,88,,,2020,,702LED4.2020.8.27.19,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,12.5,,27,,,8,2020-08-27 20:00:00,12.1,,,,0,L'ACADIE,QC,20,2020,702LED4,2020-08-28T01:00:00,0,,97,,,2020,,702LED4.2020.8.27.20,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,10.8,,27,,,8,2020-08-27 21:00:00,10.3,,,,0,L'ACADIE,QC,21,2020,702LED4,2020-08-28T02:00:00,0,,97,,,2020,,702LED4.2020.8.27.21,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,10.0,,27,,,8,2020-08-27 22:00:00,9.8,,,,23,L'ACADIE,QC,22,2020,702LED4,2020-08-28T03:00:00,4,,98,,,2020,,702LED4.2020.8.27.22,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,9.5,,27,,,8,2020-08-27 23:00:00,9.0,,,,0,L'ACADIE,QC,23,2020,702LED4,2020-08-28T04:00:00,0,,97,,,2020,,702LED4.2020.8.27.23,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,8.7,,28,,,8,2020-08-28 00:00:00,8.5,,,,21,L'ACADIE,QC,0,2020,702LED4,2020-08-28T05:00:00,5,,98,,,2020,,702LED4.2020.8.28.0,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,8.5,,28,,,8,2020-08-28 01:00:00,8.1,,,,27,L'ACADIE,QC,1,2020,702LED4,2020-08-28T06:00:00,4,,97,,,2020,,702LED4.2020.8.28.1,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,10.5,,28,,,8,2020-08-28 02:00:00,9.8,,,,26,L'ACADIE,QC,2,2020,702LED4,2020-08-28T07:00:00,6,,95,,,2020,,702LED4.2020.8.28.2,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,10.6,,28,,,8,2020-08-28 03:00:00,10.6,,,,27,L'ACADIE,QC,3,2020,702LED4,2020-08-28T08:00:00,6,,100,,,2020,,702LED4.2020.8.28.3,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,9.6,,28,,,8,2020-08-28 04:00:00,9.0,,,,25,L'ACADIE,QC,4,2020,702LED4,2020-08-28T09:00:00,4,,96,,,2020,,702LED4.2020.8.28.4,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,8.2,,28,,,8,2020-08-28 05:00:00,8.1,,,,25,L'ACADIE,QC,5,2020,702LED4,2020-08-28T10:00:00,3,,100,,,2020,,702LED4.2020.8.28.5,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,10.6,,28,,,8,2020-08-28 06:00:00,10.6,,,,25,L'ACADIE,QC,6,2020,702LED4,2020-08-28T11:00:00,8,,100,,,2020,,702LED4.2020.8.28.6,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,14.2,,28,,,8,2020-08-28 07:00:00,13.4,,,,27,L'ACADIE,QC,7,2020,702LED4,2020-08-28T12:00:00,9,,95,,,2020,,702LED4.2020.8.28.7,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,15.1,,28,,,8,2020-08-28 08:00:00,13.7,,,,28,L'ACADIE,QC,8,2020,702LED4,2020-08-28T13:00:00,8,,92,,,2020,,702LED4.2020.8.28.8,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,16.5,,28,,,8,2020-08-28 09:00:00,13.4,,,,26,L'ACADIE,QC,9,2020,702LED4,2020-08-28T14:00:00,13,,82,,,2020,,702LED4.2020.8.28.9,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,17.8,,28,,,8,2020-08-28 10:00:00,12.8,,,,26,L'ACADIE,QC,10,2020,702LED4,2020-08-28T15:00:00,12,,73,,,2020,,702LED4.2020.8.28.10,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,19.4,,28,,,8,2020-08-28 11:00:00,12.6,,,,27,L'ACADIE,QC,11,2020,702LED4,2020-08-28T16:00:00,11,,65,,,2020,,702LED4.2020.8.28.11,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,20.7,,28,,,8,2020-08-28 12:00:00,13.2,,,,29,L'ACADIE,QC,12,2020,702LED4,2020-08-28T17:00:00,9,,62,,,2020,,702LED4.2020.8.28.12,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,21.1,,28,,,8,2020-08-28 13:00:00,10.0,,,,28,L'ACADIE,QC,13,2020,702LED4,2020-08-28T18:00:00,9,,49,,,2020,,702LED4.2020.8.28.13,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,21.7,,28,,,8,2020-08-28 14:00:00,9.0,,,,28,L'ACADIE,QC,14,2020,702LED4,2020-08-28T19:00:00,12,,44,,,2020,,702LED4.2020.8.28.14,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,22.0,,28,,,8,2020-08-28 15:00:00,10.6,,,,28,L'ACADIE,QC,15,2020,702LED4,2020-08-28T20:00:00,10,,48,,,2020,,702LED4.2020.8.28.15,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,22.0,,28,,,8,2020-08-28 16:00:00,11.1,,,,27,L'ACADIE,QC,16,2020,702LED4,2020-08-28T21:00:00,9,,50,,,2020,,702LED4.2020.8.28.16,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,21.6,,28,,,8,2020-08-28 17:00:00,12.1,,,,29,L'ACADIE,QC,17,2020,702LED4,2020-08-28T22:00:00,8,,55,,,2020,,702LED4.2020.8.28.17,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,18.9,,28,,,8,2020-08-28 18:00:00,12.6,,,,25,L'ACADIE,QC,18,2020,702LED4,2020-08-28T23:00:00,5,,67,,,2020,,702LED4.2020.8.28.18,0,28,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,16.2,,28,,,8,2020-08-28 19:00:00,12.8,,,,21,L'ACADIE,QC,19,2020,702LED4,2020-08-29T00:00:00,3,,80,,,2020,,702LED4.2020.8.28.19,0,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,14.3,,28,,,8,2020-08-28 20:00:00,13.0,,,,19,L'ACADIE,QC,20,2020,702LED4,2020-08-29T01:00:00,6,,92,,,2020,,702LED4.2020.8.28.20,0,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,12.7,,28,,,8,2020-08-28 21:00:00,11.8,,,,19,L'ACADIE,QC,21,2020,702LED4,2020-08-29T02:00:00,4,,95,,,2020,,702LED4.2020.8.28.21,0,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,13.0,,28,,,8,2020-08-28 22:00:00,12.5,,,,0,L'ACADIE,QC,22,2020,702LED4,2020-08-29T03:00:00,0,,97,,,2020,,702LED4.2020.8.28.22,0,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,13.5,,28,,,8,2020-08-28 23:00:00,13.1,,,,15,L'ACADIE,QC,23,2020,702LED4,2020-08-29T04:00:00,6,,97,,,2020,,702LED4.2020.8.28.23,0,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,13.9,,29,,,8,2020-08-29 00:00:00,13.6,,,,0,L'ACADIE,QC,0,2020,702LED4,2020-08-29T05:00:00,0,,98,,,2020,,702LED4.2020.8.29.0,0,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,14.8,,29,,,8,2020-08-29 01:00:00,13.8,,,,12,L'ACADIE,QC,1,2020,702LED4,2020-08-29T06:00:00,4,,94,,,2020,,702LED4.2020.8.29.1,0,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,14.6,,29,,,8,2020-08-29 02:00:00,13.5,,,,0,L'ACADIE,QC,2,2020,702LED4,2020-08-29T07:00:00,0,,93,,,2020,,702LED4.2020.8.29.2,0,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,14.7,,29,,,8,2020-08-29 03:00:00,13.3,,,,12,L'ACADIE,QC,3,2020,702LED4,2020-08-29T08:00:00,5,,91,,,2020,,702LED4.2020.8.29.3,0,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,15.1,,29,,,8,2020-08-29 04:00:00,13.1,,,,8,L'ACADIE,QC,4,2020,702LED4,2020-08-29T09:00:00,4,,88,,,2020,,702LED4.2020.8.29.4,0,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,15.0,,29,,,8,2020-08-29 05:00:00,13.3,,,,10,L'ACADIE,QC,5,2020,702LED4,2020-08-29T10:00:00,6,,90,,,2020,,702LED4.2020.8.29.5,0.1,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,14.3,,29,,,8,2020-08-29 06:00:00,13.4,,,,12,L'ACADIE,QC,6,2020,702LED4,2020-08-29T11:00:00,7,,94,,,2020,,702LED4.2020.8.29.6,1.7,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,14.3,,29,,,8,2020-08-29 07:00:00,14.0,,,,13,L'ACADIE,QC,7,2020,702LED4,2020-08-29T12:00:00,14,,97,,,2020,,702LED4.2020.8.29.7,1.3,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,14.6,,29,,,8,2020-08-29 08:00:00,14.5,,,,12,L'ACADIE,QC,8,2020,702LED4,2020-08-29T13:00:00,7,,100,,,2020,,702LED4.2020.8.29.8,5,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,14.4,,29,,,8,2020-08-29 09:00:00,14.3,,,,11,L'ACADIE,QC,9,2020,702LED4,2020-08-29T14:00:00,12,,99,,,2020,,702LED4.2020.8.29.9,7,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,15.0,,29,,,8,2020-08-29 10:00:00,14.8,,,,9,L'ACADIE,QC,10,2020,702LED4,2020-08-29T15:00:00,9,,99,,,2020,,702LED4.2020.8.29.10,8.2,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,15.5,,29,,,8,2020-08-29 11:00:00,15.1,,,,5,L'ACADIE,QC,11,2020,702LED4,2020-08-29T16:00:00,8,,98,,,2020,,702LED4.2020.8.29.11,0.4,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,16.0,,29,,,8,2020-08-29 12:00:00,15.7,,,,9,L'ACADIE,QC,12,2020,702LED4,2020-08-29T17:00:00,7,,99,,,2020,,702LED4.2020.8.29.12,0.3,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,17.1,,29,,,8,2020-08-29 13:00:00,17.0,,,,8,L'ACADIE,QC,13,2020,702LED4,2020-08-29T18:00:00,4,,100,,,2020,,702LED4.2020.8.29.13,1.3,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,20.6,,29,,,8,2020-08-29 14:00:00,19.6,,,,18,L'ACADIE,QC,14,2020,702LED4,2020-08-29T19:00:00,19,,94,,,2020,,702LED4.2020.8.29.14,0,29,ND,,,,NA,28,8
-73.34944444444444,45.29388888888889,21.8,,29,,,8,2020-08-29 15:00:00,19.9,,,,18,L'ACADIE,QC,15,2020,702LED4,2020-08-29T20:00:00,22,,89,,,2020,,702LED4.2020.8.29.15,0,29,ND,,,,NA,29,8
-73.34944444444444,45.29388888888889,17.8,,29,,,8,2020-08-29 16:00:00,17.3,,,,1,L'ACADIE,QC,16,2020,702LED4,2020-08-29T21:00:00,5,,97,,,2020,,702LED4.2020.8.29.16,0,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,15.7,,29,,,8,2020-08-29 17:00:00,15.7,,,,2,L'ACADIE,QC,17,2020,702LED4,2020-08-29T22:00:00,7,,100,,,2020,,702LED4.2020.8.29.17,3.7,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,15.6,,29,,,8,2020-08-29 18:00:00,15.6,,,,2,L'ACADIE,QC,18,2020,702LED4,2020-08-29T23:00:00,4,,100,,,2020,,702LED4.2020.8.29.18,1.9,29,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,15.4,,29,,,8,2020-08-29 19:00:00,15.4,,,,36,L'ACADIE,QC,19,2020,702LED4,2020-08-30T00:00:00,3,,100,,,2020,,702LED4.2020.8.29.19,0.3,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,15.2,,29,,,8,2020-08-29 20:00:00,15.2,,,,32,L'ACADIE,QC,20,2020,702LED4,2020-08-30T01:00:00,5,,100,,,2020,,702LED4.2020.8.29.20,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,15.4,,29,,,8,2020-08-29 21:00:00,15.4,,,,28,L'ACADIE,QC,21,2020,702LED4,2020-08-30T02:00:00,11,,100,,,2020,,702LED4.2020.8.29.21,0.1,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,15.0,,29,,,8,2020-08-29 22:00:00,15.0,,,,26,L'ACADIE,QC,22,2020,702LED4,2020-08-30T03:00:00,12,,100,,,2020,,702LED4.2020.8.29.22,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,15.4,,29,,,8,2020-08-29 23:00:00,14.8,,,,24,L'ACADIE,QC,23,2020,702LED4,2020-08-30T04:00:00,12,,96,,,2020,,702LED4.2020.8.29.23,0.1,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,15.0,,30,,,8,2020-08-30 00:00:00,13.7,,,,26,L'ACADIE,QC,0,2020,702LED4,2020-08-30T05:00:00,16,,92,,,2020,,702LED4.2020.8.30.0,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,15.1,,30,,,8,2020-08-30 01:00:00,12.9,,,,26,L'ACADIE,QC,1,2020,702LED4,2020-08-30T06:00:00,19,,86,,,2020,,702LED4.2020.8.30.1,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,14.9,,30,,,8,2020-08-30 02:00:00,12.6,,,,27,L'ACADIE,QC,2,2020,702LED4,2020-08-30T07:00:00,21,,86,,,2020,,702LED4.2020.8.30.2,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,13.9,,30,,,8,2020-08-30 03:00:00,13.0,,,,28,L'ACADIE,QC,3,2020,702LED4,2020-08-30T08:00:00,15,,94,,,2020,,702LED4.2020.8.30.3,0.1,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,13.7,,30,,,8,2020-08-30 04:00:00,11.7,,,,28,L'ACADIE,QC,4,2020,702LED4,2020-08-30T09:00:00,13,,88,,,2020,,702LED4.2020.8.30.4,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,12.9,,30,,,8,2020-08-30 05:00:00,10.8,,,,28,L'ACADIE,QC,5,2020,702LED4,2020-08-30T10:00:00,12,,87,,,2020,,702LED4.2020.8.30.5,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,13.6,,30,,,8,2020-08-30 06:00:00,10.7,,,,29,L'ACADIE,QC,6,2020,702LED4,2020-08-30T11:00:00,14,,83,,,2020,,702LED4.2020.8.30.6,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,13.3,,30,,,8,2020-08-30 07:00:00,10.9,,,,28,L'ACADIE,QC,7,2020,702LED4,2020-08-30T12:00:00,10,,86,,,2020,,702LED4.2020.8.30.7,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,14.6,,30,,,8,2020-08-30 08:00:00,10.3,,,,31,L'ACADIE,QC,8,2020,702LED4,2020-08-30T13:00:00,13,,75,,,2020,,702LED4.2020.8.30.8,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,15.4,,30,,,8,2020-08-30 09:00:00,9.8,,,,32,L'ACADIE,QC,9,2020,702LED4,2020-08-30T14:00:00,13,,69,,,2020,,702LED4.2020.8.30.9,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,17.3,,30,,,8,2020-08-30 10:00:00,8.3,,,,33,L'ACADIE,QC,10,2020,702LED4,2020-08-30T15:00:00,16,,55,,,2020,,702LED4.2020.8.30.10,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,17.3,,30,,,8,2020-08-30 11:00:00,9.9,,,,31,L'ACADIE,QC,11,2020,702LED4,2020-08-30T16:00:00,13,,62,,,2020,,702LED4.2020.8.30.11,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,18.0,,30,,,8,2020-08-30 12:00:00,8.2,,,,31,L'ACADIE,QC,12,2020,702LED4,2020-08-30T17:00:00,11,,53,,,2020,,702LED4.2020.8.30.12,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,19.2,,30,,,8,2020-08-30 13:00:00,9.8,,,,31,L'ACADIE,QC,13,2020,702LED4,2020-08-30T18:00:00,13,,54,,,2020,,702LED4.2020.8.30.13,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,19.1,,30,,,8,2020-08-30 14:00:00,8.9,,,,31,L'ACADIE,QC,14,2020,702LED4,2020-08-30T19:00:00,13,,52,,,2020,,702LED4.2020.8.30.14,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,19.6,,30,,,8,2020-08-30 15:00:00,9.6,,,,29,L'ACADIE,QC,15,2020,702LED4,2020-08-30T20:00:00,13,,52,,,2020,,702LED4.2020.8.30.15,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,19.7,,30,,,8,2020-08-30 16:00:00,10.2,,,,31,L'ACADIE,QC,16,2020,702LED4,2020-08-30T21:00:00,9,,54,,,2020,,702LED4.2020.8.30.16,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,18.7,,30,,,8,2020-08-30 17:00:00,9.8,,,,30,L'ACADIE,QC,17,2020,702LED4,2020-08-30T22:00:00,13,,56,,,2020,,702LED4.2020.8.30.17,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,17.2,,30,,,8,2020-08-30 18:00:00,11.0,,,,30,L'ACADIE,QC,18,2020,702LED4,2020-08-30T23:00:00,9,,67,,,2020,,702LED4.2020.8.30.18,0,30,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,16.5,,30,,,8,2020-08-30 19:00:00,11.3,,,,29,L'ACADIE,QC,19,2020,702LED4,2020-08-31T00:00:00,7,,71,,,2020,,702LED4.2020.8.30.19,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,15.9,,30,,,8,2020-08-30 20:00:00,11.6,,,,30,L'ACADIE,QC,20,2020,702LED4,2020-08-31T01:00:00,5,,75,,,2020,,702LED4.2020.8.30.20,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,14.3,,30,,,8,2020-08-30 21:00:00,12.1,,,,28,L'ACADIE,QC,21,2020,702LED4,2020-08-31T02:00:00,4,,87,,,2020,,702LED4.2020.8.30.21,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,14.7,,30,,,8,2020-08-30 22:00:00,12.3,,,,29,L'ACADIE,QC,22,2020,702LED4,2020-08-31T03:00:00,6,,86,,,2020,,702LED4.2020.8.30.22,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,12.2,,30,,,8,2020-08-30 23:00:00,11.2,,,,26,L'ACADIE,QC,23,2020,702LED4,2020-08-31T04:00:00,5,,94,,,2020,,702LED4.2020.8.30.23,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,11.9,,31,,,8,2020-08-31 00:00:00,11.8,,,,28,L'ACADIE,QC,0,2020,702LED4,2020-08-31T05:00:00,3,,99,,,2020,,702LED4.2020.8.31.0,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,11.5,,31,,,8,2020-08-31 01:00:00,11.5,,,,26,L'ACADIE,QC,1,2020,702LED4,2020-08-31T06:00:00,3,,100,,,2020,,702LED4.2020.8.31.1,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,11.3,,31,,,8,2020-08-31 02:00:00,11.3,,,,0,L'ACADIE,QC,2,2020,702LED4,2020-08-31T07:00:00,0,,100,,,2020,,702LED4.2020.8.31.2,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,11.0,,31,,,8,2020-08-31 03:00:00,,M,,,25,L'ACADIE,QC,3,2020,702LED4,2020-08-31T08:00:00,5,,,,,2020,M,702LED4.2020.8.31.3,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,10.5,,31,,,8,2020-08-31 04:00:00,10.5,,,,25,L'ACADIE,QC,4,2020,702LED4,2020-08-31T09:00:00,5,,100,,,2020,,702LED4.2020.8.31.4,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,10.5,,31,,,8,2020-08-31 05:00:00,10.5,,,,29,L'ACADIE,QC,5,2020,702LED4,2020-08-31T10:00:00,5,,100,,,2020,,702LED4.2020.8.31.5,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,10.3,,31,,,8,2020-08-31 06:00:00,10.3,,,,27,L'ACADIE,QC,6,2020,702LED4,2020-08-31T11:00:00,4,,100,,,2020,,702LED4.2020.8.31.6,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,13.3,,31,,,8,2020-08-31 07:00:00,11.9,,,,0,L'ACADIE,QC,7,2020,702LED4,2020-08-31T12:00:00,0,,91,,,2020,,702LED4.2020.8.31.7,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,15.0,,31,,,8,2020-08-31 08:00:00,12.0,,,,27,L'ACADIE,QC,8,2020,702LED4,2020-08-31T13:00:00,7,,82,,,2020,,702LED4.2020.8.31.8,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,16.6,,31,,,8,2020-08-31 09:00:00,10.9,,,,7,L'ACADIE,QC,9,2020,702LED4,2020-08-31T14:00:00,3,,69,,,2020,,702LED4.2020.8.31.9,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,18.1,,31,,,8,2020-08-31 10:00:00,10.5,,,,10,L'ACADIE,QC,10,2020,702LED4,2020-08-31T15:00:00,4,,61,,,2020,,702LED4.2020.8.31.10,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,19.7,,31,,,8,2020-08-31 11:00:00,11.8,,,,17,L'ACADIE,QC,11,2020,702LED4,2020-08-31T16:00:00,4,,60,,,2020,,702LED4.2020.8.31.11,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,19.9,,31,,,8,2020-08-31 12:00:00,8.7,,,,23,L'ACADIE,QC,12,2020,702LED4,2020-08-31T17:00:00,6,,49,,,2020,,702LED4.2020.8.31.12,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,20.5,,31,,,8,2020-08-31 13:00:00,9.0,,,,27,L'ACADIE,QC,13,2020,702LED4,2020-08-31T18:00:00,5,,48,,,2020,,702LED4.2020.8.31.13,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,20.7,,31,,,8,2020-08-31 14:00:00,9.3,,,,19,L'ACADIE,QC,14,2020,702LED4,2020-08-31T19:00:00,6,,48,,,2020,,702LED4.2020.8.31.14,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,20.9,,31,,,8,2020-08-31 15:00:00,11.0,,,,17,L'ACADIE,QC,15,2020,702LED4,2020-08-31T20:00:00,5,,53,,,2020,,702LED4.2020.8.31.15,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,20.7,,31,,,8,2020-08-31 16:00:00,10.5,,,,12,L'ACADIE,QC,16,2020,702LED4,2020-08-31T21:00:00,7,,52,,,2020,,702LED4.2020.8.31.16,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,20.2,,31,,,8,2020-08-31 17:00:00,11.3,,,,15,L'ACADIE,QC,17,2020,702LED4,2020-08-31T22:00:00,8,,57,,,2020,,702LED4.2020.8.31.17,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,18.3,,31,,,8,2020-08-31 18:00:00,12.3,,,,13,L'ACADIE,QC,18,2020,702LED4,2020-08-31T23:00:00,5,,68,,,2020,,702LED4.2020.8.31.18,0,31,ND,,,,NA,,8
-73.34944444444444,45.29388888888889,14.6,,31,,,8,2020-08-31 19:00:00,12.9,,,,0,L'ACADIE,QC,19,2020,702LED4,2020-09-01T00:00:00,0,,90,,,2020,,702LED4.2020.8.31.19,0,1,ND,,,,NA,,9
-73.34944444444444,45.29388888888889,12.8,,31,,,8,2020-08-31 20:00:00,11.9,,,,8,L'ACADIE,QC,20,2020,702LED4,2020-09-01T01:00:00,4,,95,,,2020,,702LED4.2020.8.31.20,0,1,ND,,,,NA,,9
-73.34944444444444,45.29388888888889,12.7,,31,,,8,2020-08-31 21:00:00,11.6,,,,8,L'ACADIE,QC,21,2020,702LED4,2020-09-01T02:00:00,5,,93,,,2020,,702LED4.2020.8.31.21,0,1,ND,,,,NA,,9
-73.34944444444444,45.29388888888889,14.2,,31,,,8,2020-08-31 22:00:00,10.8,,,,10,L'ACADIE,QC,22,2020,702LED4,2020-09-01T03:00:00,8,,80,,,2020,,702LED4.2020.8.31.22,0,1,ND,,,,NA,,9
