x,y,STATION_PRESSURE,TEMP,DEW_POINT_TEMP,UTC_DAY,WINDCHILL_FLAG,WIND_DIRECTION,STATION_NAME,UTC_MONTH,VISIBILITY_FLAG,LOCAL_HOUR,WIND_DIRECTION_FLAG,ID,TEMP_FLAG,WINDCHILL,STATION_PRESSURE_FLAG,VISIBILITY,RELATIVE_HUMIDITY,DEW_POINT_TEMP_FLAG,LOCAL_DATE,RELATIVE_HUMIDITY_FLAG,UTC_YEAR,PRECIP_AMOUNT_FLAG,WIND_SPEED_FLAG,UTC_DATE,WEATHER_ENG_DESC,PROVINCE_CODE,LOCAL_YEAR,PRECIP_AMOUNT,WEATHER_FRE_DESC,CLIMATE_IDENTIFIER,HUMIDEX_FLAG,LOCAL_MONTH,HUMIDEX,WIND_SPEED,LOCAL_DAY
-73.34944444444444,45.29388888888889,,17.6,10.0,6,,19,L'ACADIE,6,M,14,,702LED4.2002.6.6.14,,,M,,61,,2002-06-06 14:00:00,,2002,,,2002-06-06T19:00:00,NA,QC,2002,,ND,702LED4,,6,,7,6
-73.34944444444444,45.29388888888889,,17.8,8.7,6,,24,L'ACADIE,6,M,15,,702LED4.2002.6.6.15,,,M,,55,,2002-06-06 15:00:00,,2002,,,2002-06-06T20:00:00,NA,QC,2002,,ND,702LED4,,6,,6,6
-73.34944444444444,45.29388888888889,,17.8,9.9,6,,11,L'ACADIE,6,M,16,,702LED4.2002.6.6.16,,,M,,60,,2002-06-06 16:00:00,,2002,,,2002-06-06T21:00:00,NA,QC,2002,,ND,702LED4,,6,,4,6
-73.34944444444444,45.29388888888889,,17.4,9.8,6,,10,L'ACADIE,6,M,17,,702LED4.2002.6.6.17,,,M,,61,,2002-06-06 17:00:00,,2002,,,2002-06-06T22:00:00,NA,QC,2002,,ND,702LED4,,6,,6,6
-73.34944444444444,45.29388888888889,,16.8,10.0,6,,7,L'ACADIE,6,M,18,,702LED4.2002.6.6.18,,,M,,64,,2002-06-06 18:00:00,,2002,,,2002-06-06T23:00:00,NA,QC,2002,,ND,702LED4,,6,,6,6
-73.34944444444444,45.29388888888889,,15.9,8.9,7,,8,L'ACADIE,6,M,19,,702LED4.2002.6.6.19,,,M,,63,,2002-06-06 19:00:00,,2002,,,2002-06-07T00:00:00,NA,QC,2002,,ND,702LED4,,6,,6,6
-73.34944444444444,45.29388888888889,,15.0,9.2,7,,11,L'ACADIE,6,M,20,,702LED4.2002.6.6.20,,,M,,68,,2002-06-06 20:00:00,,2002,,,2002-06-07T01:00:00,NA,QC,2002,,ND,702LED4,,6,,4,6
-73.34944444444444,45.29388888888889,,14.3,10.1,7,,0,L'ACADIE,6,M,21,,702LED4.2002.6.6.21,,,M,,76,,2002-06-06 21:00:00,,2002,,,2002-06-07T02:00:00,NA,QC,2002,,ND,702LED4,,6,,0,6
-73.34944444444444,45.29388888888889,,13.6,8.9,7,,0,L'ACADIE,6,M,22,,702LED4.2002.6.6.22,,,M,,73,,2002-06-06 22:00:00,,2002,,,2002-06-07T03:00:00,NA,QC,2002,,ND,702LED4,,6,,0,6
-73.34944444444444,45.29388888888889,,13.0,10.0,7,,0,L'ACADIE,6,M,23,,702LED4.2002.6.6.23,,,M,,82,,2002-06-06 23:00:00,,2002,,,2002-06-07T04:00:00,NA,QC,2002,,ND,702LED4,,6,,0,6
-73.34944444444444,45.29388888888889,,12.1,9.8,7,,9,L'ACADIE,6,M,0,,702LED4.2002.6.7.0,,,M,,86,,2002-06-07 00:00:00,,2002,,,2002-06-07T05:00:00,NA,QC,2002,,ND,702LED4,,6,,4,7
-73.34944444444444,45.29388888888889,,11.6,9.7,7,,3,L'ACADIE,6,M,1,,702LED4.2002.6.7.1,,,M,,88,,2002-06-07 01:00:00,,2002,,,2002-06-07T06:00:00,NA,QC,2002,,ND,702LED4,,6,,4,7
-73.34944444444444,45.29388888888889,,11.2,9.5,7,,2,L'ACADIE,6,M,2,,702LED4.2002.6.7.2,,,M,,89,,2002-06-07 02:00:00,,2002,,,2002-06-07T07:00:00,NA,QC,2002,,ND,702LED4,,6,,4,7
-73.34944444444444,45.29388888888889,,10.7,9.0,7,,2,L'ACADIE,6,M,3,,702LED4.2002.6.7.3,,,M,,89,,2002-06-07 03:00:00,,2002,,,2002-06-07T08:00:00,NA,QC,2002,,ND,702LED4,,6,,4,7
-73.34944444444444,45.29388888888889,,10.5,8.1,7,,3,L'ACADIE,6,M,4,,702LED4.2002.6.7.4,,,M,,85,,2002-06-07 04:00:00,,2002,,,2002-06-07T09:00:00,NA,QC,2002,,ND,702LED4,,6,,6,7
-73.34944444444444,45.29388888888889,,9.9,7.7,7,,2,L'ACADIE,6,M,5,,702LED4.2002.6.7.5,,,M,,86,,2002-06-07 05:00:00,,2002,,,2002-06-07T10:00:00,NA,QC,2002,,ND,702LED4,,6,,4,7
-73.34944444444444,45.29388888888889,,11.8,8.1,7,,2,L'ACADIE,6,M,6,,702LED4.2002.6.7.6,,,M,,78,,2002-06-07 06:00:00,,2002,,,2002-06-07T11:00:00,NA,QC,2002,,ND,702LED4,,6,,6,7
-73.34944444444444,45.29388888888889,,13.3,9.0,7,,2,L'ACADIE,6,M,7,,702LED4.2002.6.7.7,,,M,,75,,2002-06-07 07:00:00,,2002,,,2002-06-07T12:00:00,NA,QC,2002,,ND,702LED4,,6,,7,7
-73.34944444444444,45.29388888888889,,15.4,7.9,7,,2,L'ACADIE,6,M,8,,702LED4.2002.6.7.8,,,M,,61,,2002-06-07 08:00:00,,2002,,,2002-06-07T13:00:00,NA,QC,2002,,ND,702LED4,,6,,6,7
-73.34944444444444,45.29388888888889,,17.3,8.2,7,,5,L'ACADIE,6,M,9,,702LED4.2002.6.7.9,,,M,,55,,2002-06-07 09:00:00,,2002,,,2002-06-07T14:00:00,NA,QC,2002,,ND,702LED4,,6,,7,7
-73.34944444444444,45.29388888888889,,18.2,3.7,7,,5,L'ACADIE,6,M,10,,702LED4.2002.6.7.10,,,M,,38,,2002-06-07 10:00:00,,2002,,,2002-06-07T15:00:00,NA,QC,2002,,ND,702LED4,,6,,13,7
-73.34944444444444,45.29388888888889,,19.1,6.3,7,,3,L'ACADIE,6,M,11,,702LED4.2002.6.7.11,,,M,,43,,2002-06-07 11:00:00,,2002,,,2002-06-07T16:00:00,NA,QC,2002,,ND,702LED4,,6,,7,7
-73.34944444444444,45.29388888888889,,19.6,5.3,7,,2,L'ACADIE,6,M,12,,702LED4.2002.6.7.12,,,M,,39,,2002-06-07 12:00:00,,2002,,,2002-06-07T17:00:00,NA,QC,2002,,ND,702LED4,,6,,6,7
-73.34944444444444,45.29388888888889,,20.0,4.5,7,,5,L'ACADIE,6,M,13,,702LED4.2002.6.7.13,,,M,,36,,2002-06-07 13:00:00,,2002,,,2002-06-07T18:00:00,NA,QC,2002,,ND,702LED4,,6,,7,7
-73.34944444444444,45.29388888888889,,20.9,4.1,7,,3,L'ACADIE,6,M,14,,702LED4.2002.6.7.14,,,M,,33,,2002-06-07 14:00:00,,2002,,,2002-06-07T19:00:00,NA,QC,2002,,ND,702LED4,,6,,7,7
-73.34944444444444,45.29388888888889,,21.4,3.6,7,,9,L'ACADIE,6,M,15,,702LED4.2002.6.7.15,,,M,,31,,2002-06-07 15:00:00,,2002,,,2002-06-07T20:00:00,NA,QC,2002,,ND,702LED4,,6,,4,7
-73.34944444444444,45.29388888888889,,21.7,3.4,7,,34,L'ACADIE,6,M,16,,702LED4.2002.6.7.16,,,M,,30,,2002-06-07 16:00:00,,2002,,,2002-06-07T21:00:00,NA,QC,2002,,ND,702LED4,,6,,6,7
-73.34944444444444,45.29388888888889,,21.3,3.0,7,,35,L'ACADIE,6,M,17,,702LED4.2002.6.7.17,,,M,,30,,2002-06-07 17:00:00,,2002,,,2002-06-07T22:00:00,NA,QC,2002,,ND,702LED4,,6,,7,7
-73.34944444444444,45.29388888888889,,21.6,2.3,7,,9,L'ACADIE,6,M,18,,702LED4.2002.6.7.18,,,M,,28,,2002-06-07 18:00:00,,2002,,,2002-06-07T23:00:00,NA,QC,2002,,ND,702LED4,,6,,6,7
-73.34944444444444,45.29388888888889,,20.1,5.0,8,,12,L'ACADIE,6,M,19,,702LED4.2002.6.7.19,,,M,,37,,2002-06-07 19:00:00,,2002,,,2002-06-08T00:00:00,NA,QC,2002,,ND,702LED4,,6,,4,7
-73.34944444444444,45.29388888888889,,17.3,6.5,8,,12,L'ACADIE,6,M,20,,702LED4.2002.6.7.20,,,M,,49,,2002-06-07 20:00:00,,2002,,,2002-06-08T01:00:00,NA,QC,2002,,ND,702LED4,,6,,6,7
-73.34944444444444,45.29388888888889,,15.2,8.0,8,,12,L'ACADIE,6,M,21,,702LED4.2002.6.7.21,,,M,,62,,2002-06-07 21:00:00,,2002,,,2002-06-08T02:00:00,NA,QC,2002,,ND,702LED4,,6,,6,7
-73.34944444444444,45.29388888888889,,13.3,8.2,8,,0,L'ACADIE,6,M,22,,702LED4.2002.6.7.22,,,M,,71,,2002-06-07 22:00:00,,2002,,,2002-06-08T03:00:00,NA,QC,2002,,ND,702LED4,,6,,0,7
-73.34944444444444,45.29388888888889,,12.8,9.3,8,,0,L'ACADIE,6,M,23,,702LED4.2002.6.7.23,,,M,,79,,2002-06-07 23:00:00,,2002,,,2002-06-08T04:00:00,NA,QC,2002,,ND,702LED4,,6,,0,7
-73.34944444444444,45.29388888888889,,12.5,9.2,8,,15,L'ACADIE,6,M,0,,702LED4.2002.6.8.0,,,M,,80,,2002-06-08 00:00:00,,2002,,,2002-06-08T05:00:00,NA,QC,2002,,ND,702LED4,,6,,6,8
-73.34944444444444,45.29388888888889,,10.9,8.8,8,,15,L'ACADIE,6,M,1,,702LED4.2002.6.8.1,,,M,,87,,2002-06-08 01:00:00,,2002,,,2002-06-08T06:00:00,NA,QC,2002,,ND,702LED4,,6,,4,8
-73.34944444444444,45.29388888888889,,11.7,8.7,8,,15,L'ACADIE,6,M,2,,702LED4.2002.6.8.2,,,M,,82,,2002-06-08 02:00:00,,2002,,,2002-06-08T07:00:00,NA,QC,2002,,ND,702LED4,,6,,7,8
-73.34944444444444,45.29388888888889,,11.7,9.4,8,,15,L'ACADIE,6,M,3,,702LED4.2002.6.8.3,,,M,,86,,2002-06-08 03:00:00,,2002,,,2002-06-08T08:00:00,NA,QC,2002,,ND,702LED4,,6,,9,8
-73.34944444444444,45.29388888888889,,11.5,8.7,8,,17,L'ACADIE,6,M,4,,702LED4.2002.6.8.4,,,M,,83,,2002-06-08 04:00:00,,2002,,,2002-06-08T09:00:00,NA,QC,2002,,ND,702LED4,,6,,11,8
-73.34944444444444,45.29388888888889,,11.8,8.3,8,,17,L'ACADIE,6,M,5,,702LED4.2002.6.8.5,,,M,,79,,2002-06-08 05:00:00,,2002,,,2002-06-08T10:00:00,NA,QC,2002,,ND,702LED4,,6,,13,8
-73.34944444444444,45.29388888888889,,13.5,9.6,8,,18,L'ACADIE,6,M,6,,702LED4.2002.6.8.6,,,M,,77,,2002-06-08 06:00:00,,2002,,,2002-06-08T11:00:00,NA,QC,2002,,ND,702LED4,,6,,19,8
-73.34944444444444,45.29388888888889,,14.6,10.8,8,,17,L'ACADIE,6,M,7,,702LED4.2002.6.8.7,,,M,,78,,2002-06-08 07:00:00,,2002,,,2002-06-08T12:00:00,NA,QC,2002,,ND,702LED4,,6,,24,8
-73.34944444444444,45.29388888888889,,15.5,11.3,8,,18,L'ACADIE,6,M,8,,702LED4.2002.6.8.8,,,M,,76,,2002-06-08 08:00:00,,2002,,,2002-06-08T13:00:00,NA,QC,2002,,ND,702LED4,,6,,28,8
-73.34944444444444,45.29388888888889,,17.0,12.1,8,,18,L'ACADIE,6,M,9,,702LED4.2002.6.8.9,,,M,,73,,2002-06-08 09:00:00,,2002,,,2002-06-08T14:00:00,NA,QC,2002,,ND,702LED4,,6,,26,8
-73.34944444444444,45.29388888888889,,17.6,11.6,8,,18,L'ACADIE,6,M,10,,702LED4.2002.6.8.10,,,M,,68,,2002-06-08 10:00:00,,2002,,,2002-06-08T15:00:00,NA,QC,2002,,ND,702LED4,,6,,22,8
-73.34944444444444,45.29388888888889,,17.9,11.9,8,,18,L'ACADIE,6,M,11,,702LED4.2002.6.8.11,,,M,,68,,2002-06-08 11:00:00,,2002,,,2002-06-08T16:00:00,NA,QC,2002,,ND,702LED4,,6,,19,8
-73.34944444444444,45.29388888888889,,18.8,13.0,8,,18,L'ACADIE,6,M,12,,702LED4.2002.6.8.12,,,M,,69,,2002-06-08 12:00:00,,2002,,,2002-06-08T17:00:00,NA,QC,2002,,ND,702LED4,,6,,13,8
-73.34944444444444,45.29388888888889,,19.5,12.5,8,,18,L'ACADIE,6,M,13,,702LED4.2002.6.8.13,,,M,,64,,2002-06-08 13:00:00,,2002,,,2002-06-08T18:00:00,NA,QC,2002,,ND,702LED4,,6,,19,8
-73.34944444444444,45.29388888888889,,19.7,13.2,8,,21,L'ACADIE,6,M,14,,702LED4.2002.6.8.14,,,M,,66,,2002-06-08 14:00:00,,2002,,,2002-06-08T19:00:00,NA,QC,2002,,ND,702LED4,,6,,11,8
-73.34944444444444,45.29388888888889,,19.5,15.2,8,,19,L'ACADIE,6,M,15,,702LED4.2002.6.8.15,,,M,,76,,2002-06-08 15:00:00,,2002,,,2002-06-08T20:00:00,NA,QC,2002,,ND,702LED4,,6,,7,8
-73.34944444444444,45.29388888888889,,19.2,14.7,8,,17,L'ACADIE,6,M,16,,702LED4.2002.6.8.16,,,M,,75,,2002-06-08 16:00:00,,2002,,,2002-06-08T21:00:00,NA,QC,2002,,ND,702LED4,,6,,13,8
-73.34944444444444,45.29388888888889,,18.8,14.7,8,,19,L'ACADIE,6,M,17,,702LED4.2002.6.8.17,,,M,,77,,2002-06-08 17:00:00,,2002,,,2002-06-08T22:00:00,NA,QC,2002,,ND,702LED4,,6,,11,8
-73.34944444444444,45.29388888888889,,18.8,14.7,8,,18,L'ACADIE,6,M,18,,702LED4.2002.6.8.18,,,M,,77,,2002-06-08 18:00:00,,2002,,,2002-06-08T23:00:00,NA,QC,2002,,ND,702LED4,,6,,11,8
-73.34944444444444,45.29388888888889,,18.8,14.7,9,,18,L'ACADIE,6,M,19,,702LED4.2002.6.8.19,,,M,,77,,2002-06-08 19:00:00,,2002,,,2002-06-09T00:00:00,NA,QC,2002,,ND,702LED4,,6,,11,8
-73.34944444444444,45.29388888888889,,18.1,14.6,9,,19,L'ACADIE,6,M,20,,702LED4.2002.6.8.20,,,M,,80,,2002-06-08 20:00:00,,2002,,,2002-06-09T01:00:00,NA,QC,2002,,ND,702LED4,,6,,9,8
-73.34944444444444,45.29388888888889,,17.4,14.3,9,,19,L'ACADIE,6,M,21,,702LED4.2002.6.8.21,,,M,,82,,2002-06-08 21:00:00,,2002,,,2002-06-09T02:00:00,NA,QC,2002,,ND,702LED4,,6,,7,8
-73.34944444444444,45.29388888888889,,17.4,14.3,9,,18,L'ACADIE,6,M,22,,702LED4.2002.6.8.22,,,M,,82,,2002-06-08 22:00:00,,2002,,,2002-06-09T03:00:00,NA,QC,2002,,ND,702LED4,,6,,7,8
-73.34944444444444,45.29388888888889,,17.5,14.2,9,,18,L'ACADIE,6,M,23,,702LED4.2002.6.8.23,,,M,,81,,2002-06-08 23:00:00,,2002,,,2002-06-09T04:00:00,NA,QC,2002,,ND,702LED4,,6,,11,8
-73.34944444444444,45.29388888888889,,16.9,14.2,9,,19,L'ACADIE,6,M,0,,702LED4.2002.6.9.0,,,M,,84,,2002-06-09 00:00:00,,2002,,,2002-06-09T05:00:00,NA,QC,2002,,ND,702LED4,,6,,15,9
-73.34944444444444,45.29388888888889,,16.9,14.2,9,,18,L'ACADIE,6,M,1,,702LED4.2002.6.9.1,,,M,,84,,2002-06-09 01:00:00,,2002,,,2002-06-09T06:00:00,NA,QC,2002,,ND,702LED4,,6,,9,9
-73.34944444444444,45.29388888888889,,16.9,14.4,9,,20,L'ACADIE,6,M,2,,702LED4.2002.6.9.2,,,M,,85,,2002-06-09 02:00:00,,2002,,,2002-06-09T07:00:00,NA,QC,2002,,ND,702LED4,,6,,11,9
-73.34944444444444,45.29388888888889,,16.6,14.3,9,,20,L'ACADIE,6,M,3,,702LED4.2002.6.9.3,,,M,,86,,2002-06-09 03:00:00,,2002,,,2002-06-09T08:00:00,NA,QC,2002,,ND,702LED4,,6,,7,9
-73.34944444444444,45.29388888888889,,16.3,14.0,9,,21,L'ACADIE,6,M,4,,702LED4.2002.6.9.4,,,M,,86,,2002-06-09 04:00:00,,2002,,,2002-06-09T09:00:00,NA,QC,2002,,ND,702LED4,,6,,6,9
-73.34944444444444,45.29388888888889,,18.1,13.8,9,,23,L'ACADIE,6,M,5,,702LED4.2002.6.9.5,,,M,,76,,2002-06-09 05:00:00,,2002,,,2002-06-09T10:00:00,NA,QC,2002,,ND,702LED4,,6,,13,9
-73.34944444444444,45.29388888888889,,19.0,14.3,9,,25,L'ACADIE,6,M,6,,702LED4.2002.6.9.6,,,M,,74,,2002-06-09 06:00:00,,2002,,,2002-06-09T11:00:00,NA,QC,2002,,ND,702LED4,,6,,15,9
-73.34944444444444,45.29388888888889,,19.8,14.6,9,,28,L'ACADIE,6,M,7,,702LED4.2002.6.9.7,,,M,,72,,2002-06-09 07:00:00,,2002,,,2002-06-09T12:00:00,NA,QC,2002,,ND,702LED4,,6,,15,9
-73.34944444444444,45.29388888888889,,20.3,14.9,9,,27,L'ACADIE,6,M,8,,702LED4.2002.6.9.8,,,M,,71,,2002-06-09 08:00:00,,2002,,,2002-06-09T13:00:00,NA,QC,2002,,ND,702LED4,,6,,19,9
-73.34944444444444,45.29388888888889,,21.0,14.9,9,,27,L'ACADIE,6,M,9,,702LED4.2002.6.9.9,,,M,,68,,2002-06-09 09:00:00,,2002,,,2002-06-09T14:00:00,NA,QC,2002,,ND,702LED4,,6,25,17,9
-73.34944444444444,45.29388888888889,,21.8,14.9,9,,27,L'ACADIE,6,M,10,,702LED4.2002.6.9.10,,,M,,65,,2002-06-09 10:00:00,,2002,,,2002-06-09T15:00:00,NA,QC,2002,,ND,702LED4,,6,26,19,9
-73.34944444444444,45.29388888888889,,22.7,14.8,9,,29,L'ACADIE,6,M,11,,702LED4.2002.6.9.11,,,M,,61,,2002-06-09 11:00:00,,2002,,,2002-06-09T16:00:00,NA,QC,2002,,ND,702LED4,,6,27,20,9
-73.34944444444444,45.29388888888889,,23.2,13.7,9,,30,L'ACADIE,6,M,12,,702LED4.2002.6.9.12,,,M,,55,,2002-06-09 12:00:00,,2002,,,2002-06-09T17:00:00,NA,QC,2002,,ND,702LED4,,6,26,20,9
-73.34944444444444,45.29388888888889,,24.1,13.0,9,,30,L'ACADIE,6,M,13,,702LED4.2002.6.9.13,,,M,,50,,2002-06-09 13:00:00,,2002,,,2002-06-09T18:00:00,NA,QC,2002,,ND,702LED4,,6,27,20,9
-73.34944444444444,45.29388888888889,,23.8,11.5,9,,32,L'ACADIE,6,M,14,,702LED4.2002.6.9.14,,,M,,46,,2002-06-09 14:00:00,,2002,,,2002-06-09T19:00:00,NA,QC,2002,,ND,702LED4,,6,26,20,9
-73.34944444444444,45.29388888888889,,23.8,10.1,9,,33,L'ACADIE,6,M,15,,702LED4.2002.6.9.15,,,M,,42,,2002-06-09 15:00:00,,2002,,,2002-06-09T20:00:00,NA,QC,2002,,ND,702LED4,,6,25,20,9
-73.34944444444444,45.29388888888889,,23.2,9.6,9,,33,L'ACADIE,6,M,16,,702LED4.2002.6.9.16,,,M,,42,,2002-06-09 16:00:00,,2002,,,2002-06-09T21:00:00,NA,QC,2002,,ND,702LED4,,6,,19,9
-73.34944444444444,45.29388888888889,,22.3,8.8,9,,32,L'ACADIE,6,M,17,,702LED4.2002.6.9.17,,,M,,42,,2002-06-09 17:00:00,,2002,,,2002-06-09T22:00:00,NA,QC,2002,,ND,702LED4,,6,,19,9
-73.34944444444444,45.29388888888889,,21.6,8.2,9,,32,L'ACADIE,6,M,18,,702LED4.2002.6.9.18,,,M,,42,,2002-06-09 18:00:00,,2002,,,2002-06-09T23:00:00,NA,QC,2002,,ND,702LED4,,6,,17,9
-73.34944444444444,45.29388888888889,,19.7,8.1,10,,36,L'ACADIE,6,M,19,,702LED4.2002.6.9.19,,,M,,47,,2002-06-09 19:00:00,,2002,,,2002-06-10T00:00:00,NA,QC,2002,,ND,702LED4,,6,,13,9
-73.34944444444444,45.29388888888889,,17.7,6.9,10,,36,L'ACADIE,6,M,20,,702LED4.2002.6.9.20,,,M,,49,,2002-06-09 20:00:00,,2002,,,2002-06-10T01:00:00,NA,QC,2002,,ND,702LED4,,6,,11,9
-73.34944444444444,45.29388888888889,,16.4,7.4,10,,1,L'ACADIE,6,M,21,,702LED4.2002.6.9.21,,,M,,55,,2002-06-09 21:00:00,,2002,,,2002-06-10T02:00:00,NA,QC,2002,,ND,702LED4,,6,,6,9
-73.34944444444444,45.29388888888889,,14.9,7.5,10,,1,L'ACADIE,6,M,22,,702LED4.2002.6.9.22,,,M,,61,,2002-06-09 22:00:00,,2002,,,2002-06-10T03:00:00,NA,QC,2002,,ND,702LED4,,6,,4,9
-73.34944444444444,45.29388888888889,,13.5,7.5,10,,0,L'ACADIE,6,M,23,,702LED4.2002.6.9.23,,,M,,67,,2002-06-09 23:00:00,,2002,,,2002-06-10T04:00:00,NA,QC,2002,,ND,702LED4,,6,,0,9
-73.34944444444444,45.29388888888889,,13.3,7.1,10,,32,L'ACADIE,6,M,0,,702LED4.2002.6.10.0,,,M,,66,,2002-06-10 00:00:00,,2002,,,2002-06-10T05:00:00,NA,QC,2002,,ND,702LED4,,6,,7,10
-73.34944444444444,45.29388888888889,,12.2,7.1,10,,0,L'ACADIE,6,M,1,,702LED4.2002.6.10.1,,,M,,71,,2002-06-10 01:00:00,,2002,,,2002-06-10T06:00:00,NA,QC,2002,,ND,702LED4,,6,,0,10
-73.34944444444444,45.29388888888889,,10.5,8.1,10,,0,L'ACADIE,6,M,2,,702LED4.2002.6.10.2,,,M,,85,,2002-06-10 02:00:00,,2002,,,2002-06-10T07:00:00,NA,QC,2002,,ND,702LED4,,6,,0,10
-73.34944444444444,45.29388888888889,,9.6,7.6,10,,23,L'ACADIE,6,M,3,,702LED4.2002.6.10.3,,,M,,87,,2002-06-10 03:00:00,,2002,,,2002-06-10T08:00:00,NA,QC,2002,,ND,702LED4,,6,,4,10
-73.34944444444444,45.29388888888889,,10.1,7.9,10,,26,L'ACADIE,6,M,4,,702LED4.2002.6.10.4,,,M,,86,,2002-06-10 04:00:00,,2002,,,2002-06-10T09:00:00,NA,QC,2002,,ND,702LED4,,6,,4,10
-73.34944444444444,45.29388888888889,,11.4,8.8,10,,29,L'ACADIE,6,M,5,,702LED4.2002.6.10.5,,,M,,84,,2002-06-10 05:00:00,,2002,,,2002-06-10T10:00:00,NA,QC,2002,,ND,702LED4,,6,,6,10
-73.34944444444444,45.29388888888889,,13.7,9.2,10,,31,L'ACADIE,6,M,6,,702LED4.2002.6.10.6,,,M,,74,,2002-06-10 06:00:00,,2002,,,2002-06-10T11:00:00,NA,QC,2002,,ND,702LED4,,6,,6,10
-73.34944444444444,45.29388888888889,,15.9,8.2,10,,36,L'ACADIE,6,M,7,,702LED4.2002.6.10.7,,,M,,60,,2002-06-10 07:00:00,,2002,,,2002-06-10T12:00:00,NA,QC,2002,,ND,702LED4,,6,,7,10
-73.34944444444444,45.29388888888889,,17.6,7.4,10,,2,L'ACADIE,6,M,8,,702LED4.2002.6.10.8,,,M,,51,,2002-06-10 08:00:00,,2002,,,2002-06-10T13:00:00,NA,QC,2002,,ND,702LED4,,6,,6,10
-73.34944444444444,45.29388888888889,,18.9,7.4,10,,3,L'ACADIE,6,M,9,,702LED4.2002.6.10.9,,,M,,47,,2002-06-10 09:00:00,,2002,,,2002-06-10T14:00:00,NA,QC,2002,,ND,702LED4,,6,,7,10
-73.34944444444444,45.29388888888889,,19.8,6.2,10,,33,L'ACADIE,6,M,10,,702LED4.2002.6.10.10,,,M,,41,,2002-06-10 10:00:00,,2002,,,2002-06-10T15:00:00,NA,QC,2002,,ND,702LED4,,6,,4,10
-73.34944444444444,45.29388888888889,,20.4,5.6,10,,29,L'ACADIE,6,M,11,,702LED4.2002.6.10.11,,,M,,38,,2002-06-10 11:00:00,,2002,,,2002-06-10T16:00:00,NA,QC,2002,,ND,702LED4,,6,,9,10
-73.34944444444444,45.29388888888889,,20.3,5.9,10,,28,L'ACADIE,6,M,12,,702LED4.2002.6.10.12,,,M,,39,,2002-06-10 12:00:00,,2002,,,2002-06-10T17:00:00,NA,QC,2002,,ND,702LED4,,6,,9,10
-73.34944444444444,45.29388888888889,,21.0,6.2,10,,26,L'ACADIE,6,M,13,,702LED4.2002.6.10.13,,,M,,38,,2002-06-10 13:00:00,,2002,,,2002-06-10T18:00:00,NA,QC,2002,,ND,702LED4,,6,,11,10
-73.34944444444444,45.29388888888889,,21.2,6.7,10,,28,L'ACADIE,6,M,14,,702LED4.2002.6.10.14,,,M,,39,,2002-06-10 14:00:00,,2002,,,2002-06-10T19:00:00,NA,QC,2002,,ND,702LED4,,6,,13,10
-73.34944444444444,45.29388888888889,,20.5,6.1,10,,26,L'ACADIE,6,M,15,,702LED4.2002.6.10.15,,,M,,39,,2002-06-10 15:00:00,,2002,,,2002-06-10T20:00:00,NA,QC,2002,,ND,702LED4,,6,,15,10
-73.34944444444444,45.29388888888889,,19.7,7.1,10,,27,L'ACADIE,6,M,16,,702LED4.2002.6.10.16,,,M,,44,,2002-06-10 16:00:00,,2002,,,2002-06-10T21:00:00,NA,QC,2002,,ND,702LED4,,6,,13,10
-73.34944444444444,45.29388888888889,,19.5,6.9,10,,27,L'ACADIE,6,M,17,,702LED4.2002.6.10.17,,,M,,44,,2002-06-10 17:00:00,,2002,,,2002-06-10T22:00:00,NA,QC,2002,,ND,702LED4,,6,,13,10
-73.34944444444444,45.29388888888889,,19.2,7.0,10,,26,L'ACADIE,6,M,18,,702LED4.2002.6.10.18,,,M,,45,,2002-06-10 18:00:00,,2002,,,2002-06-10T23:00:00,NA,QC,2002,,ND,702LED4,,6,,9,10
-73.34944444444444,45.29388888888889,,18.5,7.6,11,,27,L'ACADIE,6,M,19,,702LED4.2002.6.10.19,,,M,,49,,2002-06-10 19:00:00,,2002,,,2002-06-11T00:00:00,NA,QC,2002,,ND,702LED4,,6,,4,10
-73.34944444444444,45.29388888888889,,17.8,7.8,11,,0,L'ACADIE,6,M,20,,702LED4.2002.6.10.20,,,M,,52,,2002-06-10 20:00:00,,2002,,,2002-06-11T01:00:00,NA,QC,2002,,ND,702LED4,,6,,0,10
-73.34944444444444,45.29388888888889,,17.3,8.7,11,,22,L'ACADIE,6,M,21,,702LED4.2002.6.10.21,,,M,,57,,2002-06-10 21:00:00,,2002,,,2002-06-11T02:00:00,NA,QC,2002,,ND,702LED4,,6,,4,10
-73.34944444444444,45.29388888888889,,17.0,9.9,11,,25,L'ACADIE,6,M,22,,702LED4.2002.6.10.22,,,M,,63,,2002-06-10 22:00:00,,2002,,,2002-06-11T03:00:00,NA,QC,2002,,ND,702LED4,,6,,4,10
-73.34944444444444,45.29388888888889,,16.3,10.8,11,,16,L'ACADIE,6,M,23,,702LED4.2002.6.10.23,,,M,,70,,2002-06-10 23:00:00,,2002,,,2002-06-11T04:00:00,NA,QC,2002,,ND,702LED4,,6,,7,10
-73.34944444444444,45.29388888888889,,16.1,10.9,11,,15,L'ACADIE,6,M,0,,702LED4.2002.6.11.0,,,M,,71,,2002-06-11 00:00:00,,2002,,,2002-06-11T05:00:00,NA,QC,2002,,ND,702LED4,,6,,6,11
