x,y,RELATIVE_HUMIDITY,WINDCHILL_FLAG,ID,STATION_PRESSURE,HUMIDEX,UTC_YEAR,RELATIVE_HUMIDITY_FLAG,WINDCHILL,LOCAL_HOUR,PRECIP_AMOUNT,UTC_MONTH,LOCAL_YEAR,LOCAL_DAY,STATION_NAME,LOCAL_DATE,WIND_SPEED,TEMP,VISIBILITY,LOCAL_MONTH,WIND_SPEED_FLAG,PRECIP_AMOUNT_FLAG,WEATHER_ENG_DESC,STATION_PRESSURE_FLAG,UTC_DAY,DEW_POINT_TEMP_FLAG,VISIBILITY_FLAG,PROVINCE_CODE,WIND_DIRECTION_FLAG,UTC_DATE,DEW_POINT_TEMP,HUMIDEX_FLAG,CLIMATE_IDENTIFIER,WIND_DIRECTION,TEMP_FLAG,WEATHER_FRE_DESC
-73.34944444444444,45.29388888888889,59,,702LED4.2009.4.28.10,,25,2009,,,10,,4,2009,28,L'ACADIE,2009-04-28 10:00:00,19,21.9,,4,,,NA,M,28,,,QC,,2009-04-28T15:00:00,13.6,,702LED4,28,,ND
-73.34944444444444,45.29388888888889,65,,702LED4.2009.4.28.11,,,2009,,,11,,4,2009,28,L'ACADIE,2009-04-28 11:00:00,22,21.0,,4,,,NA,M,28,,,QC,,2009-04-28T16:00:00,14.2,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,90,,702LED4.2009.4.28.12,,,2009,,,12,,4,2009,28,L'ACADIE,2009-04-28 12:00:00,19,17.1,,4,,,NA,M,28,,,QC,,2009-04-28T17:00:00,15.5,,702LED4,27,,ND
-73.34944444444444,45.29388888888889,86,,702LED4.2009.4.28.13,,,2009,,,13,,4,2009,28,L'ACADIE,2009-04-28 13:00:00,17,15.3,,4,,,NA,M,28,,,QC,,2009-04-28T18:00:00,13.0,,702LED4,31,,ND
-73.34944444444444,45.29388888888889,83,,702LED4.2009.4.28.14,,,2009,,,14,,4,2009,28,L'ACADIE,2009-04-28 14:00:00,22,13.3,,4,,,NA,M,28,,,QC,,2009-04-28T19:00:00,10.4,,702LED4,30,,ND
-73.34944444444444,45.29388888888889,83,,702LED4.2009.4.28.15,,,2009,,,15,,4,2009,28,L'ACADIE,2009-04-28 15:00:00,17,11.2,,4,,,NA,M,28,,,QC,,2009-04-28T20:00:00,8.5,,702LED4,30,,ND
-73.34944444444444,45.29388888888889,82,,702LED4.2009.4.28.16,,,2009,,,16,,4,2009,28,L'ACADIE,2009-04-28 16:00:00,15,11.0,,4,,,NA,M,28,,,QC,,2009-04-28T21:00:00,8.0,,702LED4,30,,ND
-73.34944444444444,45.29388888888889,72,,702LED4.2009.4.28.17,,,2009,,,17,,4,2009,28,L'ACADIE,2009-04-28 17:00:00,6,11.5,,4,,,NA,M,28,,,QC,,2009-04-28T22:00:00,6.6,,702LED4,35,,ND
-73.34944444444444,45.29388888888889,62,,702LED4.2009.4.28.18,,,2009,,,18,,4,2009,28,L'ACADIE,2009-04-28 18:00:00,11,11.4,,4,,,NA,M,28,,,QC,,2009-04-28T23:00:00,4.3,,702LED4,32,,ND
-73.34944444444444,45.29388888888889,68,,702LED4.2009.4.28.19,,,2009,,,19,,4,2009,28,L'ACADIE,2009-04-28 19:00:00,6,10.0,,4,,,NA,M,29,,,QC,,2009-04-29T00:00:00,4.3,,702LED4,33,,ND
-73.34944444444444,45.29388888888889,64,,702LED4.2009.4.28.20,,,2009,,,20,,4,2009,28,L'ACADIE,2009-04-28 20:00:00,6,9.3,,4,,,NA,M,29,,,QC,,2009-04-29T01:00:00,2.9,,702LED4,33,,ND
-73.34944444444444,45.29388888888889,59,,702LED4.2009.4.28.21,,,2009,,,21,,4,2009,28,L'ACADIE,2009-04-28 21:00:00,6,8.8,,4,,,NA,M,29,,,QC,,2009-04-29T02:00:00,1.2,,702LED4,34,,ND
-73.34944444444444,45.29388888888889,54,,702LED4.2009.4.28.22,,,2009,,,22,,4,2009,28,L'ACADIE,2009-04-28 22:00:00,11,8.2,,4,,,NA,M,29,,,QC,,2009-04-29T03:00:00,-0.6,,702LED4,34,,ND
-73.34944444444444,45.29388888888889,59,,702LED4.2009.4.28.23,,,2009,,,23,,4,2009,28,L'ACADIE,2009-04-28 23:00:00,6,6.5,,4,,,NA,M,29,,,QC,,2009-04-29T04:00:00,-0.9,,702LED4,36,,ND
-73.34944444444444,45.29388888888889,62,,702LED4.2009.4.29.0,,,2009,,,0,,4,2009,29,L'ACADIE,2009-04-29 00:00:00,6,5.5,,4,,,NA,M,29,,,QC,,2009-04-29T05:00:00,-1.3,,702LED4,34,,ND
-73.34944444444444,45.29388888888889,69,,702LED4.2009.4.29.1,,,2009,,,1,,4,2009,29,L'ACADIE,2009-04-29 01:00:00,4,3.5,,4,,,NA,M,29,,,QC,,2009-04-29T06:00:00,-1.6,,702LED4,33,,ND
-73.34944444444444,45.29388888888889,59,,702LED4.2009.4.29.2,,,2009,,,2,,4,2009,29,L'ACADIE,2009-04-29 02:00:00,6,4.3,,4,,,NA,M,29,,,QC,,2009-04-29T07:00:00,-2.9,,702LED4,34,,ND
-73.34944444444444,45.29388888888889,55,,702LED4.2009.4.29.3,,,2009,,,3,,4,2009,29,L'ACADIE,2009-04-29 03:00:00,7,3.8,,4,,,NA,M,29,,,QC,,2009-04-29T08:00:00,-4.4,,702LED4,35,,ND
-73.34944444444444,45.29388888888889,63,,702LED4.2009.4.29.4,,,2009,,,4,,4,2009,29,L'ACADIE,2009-04-29 04:00:00,6,2.5,,4,,,NA,M,29,,,QC,,2009-04-29T09:00:00,-3.9,,702LED4,2,,ND
-73.34944444444444,45.29388888888889,69,,702LED4.2009.4.29.5,,,2009,,,5,,4,2009,29,L'ACADIE,2009-04-29 05:00:00,4,1.7,,4,,,NA,M,29,,,QC,,2009-04-29T10:00:00,-3.4,,702LED4,2,,ND
-73.34944444444444,45.29388888888889,62,,702LED4.2009.4.29.6,,,2009,,,6,,4,2009,29,L'ACADIE,2009-04-29 06:00:00,0,2.9,,4,,,NA,M,29,,,QC,,2009-04-29T11:00:00,-3.7,,702LED4,0,,ND
-73.34944444444444,45.29388888888889,58,,702LED4.2009.4.29.7,,,2009,,,7,,4,2009,29,L'ACADIE,2009-04-29 07:00:00,0,4.9,,4,,,NA,M,29,,,QC,,2009-04-29T12:00:00,-2.6,,702LED4,0,,ND
-73.34944444444444,45.29388888888889,51,,702LED4.2009.4.29.8,,,2009,,,8,,4,2009,29,L'ACADIE,2009-04-29 08:00:00,4,5.7,,4,,,NA,M,29,,,QC,,2009-04-29T13:00:00,-3.6,,702LED4,36,,ND
-73.34944444444444,45.29388888888889,47,,702LED4.2009.4.29.9,,,2009,,,9,,4,2009,29,L'ACADIE,2009-04-29 09:00:00,4,7.3,,4,,,NA,M,29,,,QC,,2009-04-29T14:00:00,-3.2,,702LED4,4,,ND
-73.34944444444444,45.29388888888889,39,,702LED4.2009.4.29.10,,,2009,,,10,,4,2009,29,L'ACADIE,2009-04-29 10:00:00,4,8.3,,4,,,NA,M,29,,,QC,,2009-04-29T15:00:00,-4.8,,702LED4,5,,ND
-73.34944444444444,45.29388888888889,39,,702LED4.2009.4.29.11,,,2009,,,11,,4,2009,29,L'ACADIE,2009-04-29 11:00:00,4,9.4,,4,,,NA,M,29,,,QC,,2009-04-29T16:00:00,-4.0,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,36,,702LED4.2009.4.29.12,,,2009,,,12,,4,2009,29,L'ACADIE,2009-04-29 12:00:00,6,10.2,,4,,,NA,M,29,,,QC,,2009-04-29T17:00:00,-4.1,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,34,,702LED4.2009.4.29.13,,,2009,,,13,,4,2009,29,L'ACADIE,2009-04-29 13:00:00,6,11.5,,4,,,NA,M,29,,,QC,,2009-04-29T18:00:00,-3.8,,702LED4,28,,ND
-73.34944444444444,45.29388888888889,29,,702LED4.2009.4.29.14,,,2009,,,14,,4,2009,29,L'ACADIE,2009-04-29 14:00:00,13,12.3,,4,,,NA,M,29,,,QC,,2009-04-29T19:00:00,-5.3,,702LED4,29,,ND
-73.34944444444444,45.29388888888889,29,,702LED4.2009.4.29.15,,,2009,,,15,,4,2009,29,L'ACADIE,2009-04-29 15:00:00,11,13.3,,4,,,NA,M,29,,,QC,,2009-04-29T20:00:00,-4.3,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,27,,702LED4.2009.4.29.16,,,2009,,,16,,4,2009,29,L'ACADIE,2009-04-29 16:00:00,13,13.7,,4,,,NA,M,29,,,QC,,2009-04-29T21:00:00,-5.0,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,32,,702LED4.2009.4.29.17,,,2009,,,17,,4,2009,29,L'ACADIE,2009-04-29 17:00:00,11,14.0,,4,,,NA,M,29,,,QC,,2009-04-29T22:00:00,-2.3,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,29,,702LED4.2009.4.29.18,,,2009,,,18,,4,2009,29,L'ACADIE,2009-04-29 18:00:00,15,13.8,,4,,,NA,M,29,,,QC,,2009-04-29T23:00:00,-3.8,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,38,,702LED4.2009.4.29.19,,,2009,,,19,,4,2009,29,L'ACADIE,2009-04-29 19:00:00,9,11.7,,4,,,NA,M,30,,,QC,,2009-04-30T00:00:00,-2.3,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,49,,702LED4.2009.4.29.20,,,2009,,,20,,4,2009,29,L'ACADIE,2009-04-29 20:00:00,9,9.2,,4,,,NA,M,30,,,QC,,2009-04-30T01:00:00,-0.9,,702LED4,23,,ND
-73.34944444444444,45.29388888888889,51,,702LED4.2009.4.29.21,,,2009,,,21,,4,2009,29,L'ACADIE,2009-04-29 21:00:00,9,8.5,,4,,,NA,M,30,,,QC,,2009-04-30T02:00:00,-1.0,,702LED4,22,,ND
-73.34944444444444,45.29388888888889,53,,702LED4.2009.4.29.22,,,2009,,,22,,4,2009,29,L'ACADIE,2009-04-29 22:00:00,9,7.5,,4,,,NA,M,30,,,QC,,2009-04-30T03:00:00,-1.5,,702LED4,22,,ND
-73.34944444444444,45.29388888888889,56,,702LED4.2009.4.29.23,,,2009,,,23,,4,2009,29,L'ACADIE,2009-04-29 23:00:00,7,6.6,,4,,,NA,M,30,,,QC,,2009-04-30T04:00:00,-1.5,,702LED4,23,,ND
-73.34944444444444,45.29388888888889,63,,702LED4.2009.4.30.0,,,2009,,,0,,4,2009,30,L'ACADIE,2009-04-30 00:00:00,4,5.0,,4,,,NA,M,30,,,QC,,2009-04-30T05:00:00,-1.5,,702LED4,20,,ND
-73.34944444444444,45.29388888888889,70,,702LED4.2009.4.30.1,,,2009,,,1,,4,2009,30,L'ACADIE,2009-04-30 01:00:00,7,3.5,,4,,,NA,M,30,,,QC,,2009-04-30T06:00:00,-1.4,,702LED4,16,,ND
-73.34944444444444,45.29388888888889,75,,702LED4.2009.4.30.2,,,2009,,,2,,4,2009,30,L'ACADIE,2009-04-30 02:00:00,7,2.4,,4,,,NA,M,30,,,QC,,2009-04-30T07:00:00,-1.5,,702LED4,18,,ND
-73.34944444444444,45.29388888888889,76,,702LED4.2009.4.30.3,,,2009,,,3,,4,2009,30,L'ACADIE,2009-04-30 03:00:00,7,2.0,,4,,,NA,M,30,,,QC,,2009-04-30T08:00:00,-1.7,,702LED4,18,,ND
-73.34944444444444,45.29388888888889,82,,702LED4.2009.4.30.4,,,2009,,,4,,4,2009,30,L'ACADIE,2009-04-30 04:00:00,4,2.3,,4,,,NA,M,30,,,QC,,2009-04-30T09:00:00,-0.5,,702LED4,6,,ND
-73.34944444444444,45.29388888888889,86,,702LED4.2009.4.30.5,,,2009,,,5,,4,2009,30,L'ACADIE,2009-04-30 05:00:00,6,2.3,,4,,,NA,M,30,,,QC,,2009-04-30T10:00:00,0.2,,702LED4,7,,ND
-73.34944444444444,45.29388888888889,75,,702LED4.2009.4.30.6,,,2009,,,6,,4,2009,30,L'ACADIE,2009-04-30 06:00:00,7,5.8,,4,,,NA,M,30,,,QC,,2009-04-30T11:00:00,1.7,,702LED4,15,,ND
-73.34944444444444,45.29388888888889,63,,702LED4.2009.4.30.7,,,2009,,,7,,4,2009,30,L'ACADIE,2009-04-30 07:00:00,15,8.1,,4,,,NA,M,30,,,QC,,2009-04-30T12:00:00,1.5,,702LED4,17,,ND
-73.34944444444444,45.29388888888889,51,,702LED4.2009.4.30.8,,,2009,,,8,,4,2009,30,L'ACADIE,2009-04-30 08:00:00,11,11.0,,4,,,NA,M,30,,,QC,,2009-04-30T13:00:00,1.3,,702LED4,15,,ND
-73.34944444444444,45.29388888888889,43,,702LED4.2009.4.30.9,,,2009,,,9,,4,2009,30,L'ACADIE,2009-04-30 09:00:00,11,13.4,,4,,,NA,M,30,,,QC,,2009-04-30T14:00:00,1.1,,702LED4,13,,ND
-73.34944444444444,45.29388888888889,32,,702LED4.2009.4.30.10,,,2009,,,10,,4,2009,30,L'ACADIE,2009-04-30 10:00:00,17,15.3,,4,,,NA,M,30,,,QC,,2009-04-30T15:00:00,-1.4,,702LED4,15,,ND
-73.34944444444444,45.29388888888889,28,,702LED4.2009.4.30.11,,,2009,,,11,,4,2009,30,L'ACADIE,2009-04-30 11:00:00,19,17.4,,4,,,NA,M,30,,,QC,,2009-04-30T16:00:00,-1.3,,702LED4,15,,ND
-73.34944444444444,45.29388888888889,25,,702LED4.2009.4.30.12,,,2009,,,12,,4,2009,30,L'ACADIE,2009-04-30 12:00:00,20,18.4,,4,,,NA,M,30,,,QC,,2009-04-30T17:00:00,-1.8,,702LED4,16,,ND
-73.34944444444444,45.29388888888889,23,,702LED4.2009.4.30.13,,,2009,,,13,,4,2009,30,L'ACADIE,2009-04-30 13:00:00,26,19.5,,4,,,NA,M,30,,,QC,,2009-04-30T18:00:00,-2.4,,702LED4,16,,ND
-73.34944444444444,45.29388888888889,20,,702LED4.2009.4.30.14,,,2009,,,14,,4,2009,30,L'ACADIE,2009-04-30 14:00:00,28,20.8,,4,,,NA,M,30,,,QC,,2009-04-30T19:00:00,-3.2,,702LED4,16,,ND
-73.34944444444444,45.29388888888889,17,,702LED4.2009.4.30.15,,,2009,,,15,,4,2009,30,L'ACADIE,2009-04-30 15:00:00,33,21.7,,4,,,NA,M,30,,,QC,,2009-04-30T20:00:00,-4.4,,702LED4,17,,ND
-73.34944444444444,45.29388888888889,25,,702LED4.2009.4.30.16,,,2009,,,16,,4,2009,30,L'ACADIE,2009-04-30 16:00:00,39,20.3,,4,,,NA,M,30,,,QC,,2009-04-30T21:00:00,-0.2,,702LED4,18,,ND
-73.34944444444444,45.29388888888889,31,,702LED4.2009.4.30.17,,,2009,,,17,,4,2009,30,L'ACADIE,2009-04-30 17:00:00,37,18.5,,4,,,NA,M,30,,,QC,,2009-04-30T22:00:00,1.2,,702LED4,18,,ND
-73.34944444444444,45.29388888888889,31,,702LED4.2009.4.30.18,,,2009,,,18,,4,2009,30,L'ACADIE,2009-04-30 18:00:00,39,16.5,,4,,,NA,M,30,,,QC,,2009-04-30T23:00:00,-0.7,,702LED4,18,,ND
-73.34944444444444,45.29388888888889,37,,702LED4.2009.4.30.19,,,2009,,,19,,5,2009,30,L'ACADIE,2009-04-30 19:00:00,32,15.1,,4,,,NA,M,1,,,QC,,2009-05-01T00:00:00,0.5,,702LED4,18,,ND
-73.34944444444444,45.29388888888889,36,,702LED4.2009.4.30.20,,,2009,,,20,,5,2009,30,L'ACADIE,2009-04-30 20:00:00,32,15.1,,4,,,NA,M,1,,,QC,,2009-05-01T01:00:00,0.1,,702LED4,19,,ND
-73.34944444444444,45.29388888888889,34,,702LED4.2009.4.30.21,,,2009,,,21,,5,2009,30,L'ACADIE,2009-04-30 21:00:00,35,14.9,,4,,,NA,M,1,,,QC,,2009-05-01T02:00:00,-1.0,,702LED4,18,,ND
-73.34944444444444,45.29388888888889,35,,702LED4.2009.4.30.22,,,2009,,,22,,5,2009,30,L'ACADIE,2009-04-30 22:00:00,35,14.4,,4,,,NA,M,1,,,QC,,2009-05-01T03:00:00,-0.9,,702LED4,18,,ND
-73.34944444444444,45.29388888888889,61,,702LED4.2009.4.30.23,,,2009,,,23,,5,2009,30,L'ACADIE,2009-04-30 23:00:00,30,11.3,,4,,,NA,M,1,,,QC,,2009-05-01T04:00:00,4.1,,702LED4,17,,ND
-73.34944444444444,45.29388888888889,84,,702LED4.2009.5.1.0,,,2009,,,0,,5,2009,1,L'ACADIE,2009-05-01 00:00:00,39,9.3,,5,,,NA,M,1,,,QC,,2009-05-01T05:00:00,6.7,,702LED4,18,,ND
-73.34944444444444,45.29388888888889,88,,702LED4.2009.5.1.1,,,2009,,,1,,5,2009,1,L'ACADIE,2009-05-01 01:00:00,39,9.4,,5,,,NA,M,1,,,QC,,2009-05-01T06:00:00,7.5,,702LED4,17,,ND
-73.34944444444444,45.29388888888889,90,,702LED4.2009.5.1.2,,,2009,,,2,,5,2009,1,L'ACADIE,2009-05-01 02:00:00,43,9.8,,5,,,NA,M,1,,,QC,,2009-05-01T07:00:00,8.2,,702LED4,17,,ND
-73.34944444444444,45.29388888888889,92,,702LED4.2009.5.1.3,,,2009,,,3,,5,2009,1,L'ACADIE,2009-05-01 03:00:00,43,10.2,,5,,,NA,M,1,,,QC,,2009-05-01T08:00:00,9.0,,702LED4,18,,ND
-73.34944444444444,45.29388888888889,92,,702LED4.2009.5.1.4,,,2009,,,4,,5,2009,1,L'ACADIE,2009-05-01 04:00:00,44,10.8,,5,,,NA,M,1,,,QC,,2009-05-01T09:00:00,9.6,,702LED4,18,,ND
-73.34944444444444,45.29388888888889,89,,702LED4.2009.5.1.5,,,2009,,,5,,5,2009,1,L'ACADIE,2009-05-01 05:00:00,41,11.5,,5,,,NA,M,1,,,QC,,2009-05-01T10:00:00,9.7,,702LED4,18,,ND
-73.34944444444444,45.29388888888889,93,,702LED4.2009.5.1.6,,,2009,,,6,,5,2009,1,L'ACADIE,2009-05-01 06:00:00,35,11.5,,5,,,NA,M,1,,,QC,,2009-05-01T11:00:00,10.4,,702LED4,19,,ND
-73.34944444444444,45.29388888888889,93,,702LED4.2009.5.1.7,,,2009,,,7,,5,2009,1,L'ACADIE,2009-05-01 07:00:00,35,11.8,,5,,,NA,M,1,,,QC,,2009-05-01T12:00:00,10.7,,702LED4,19,,ND
-73.34944444444444,45.29388888888889,94,,702LED4.2009.5.1.8,,,2009,,,8,,5,2009,1,L'ACADIE,2009-05-01 08:00:00,26,12.1,,5,,,NA,M,1,,,QC,,2009-05-01T13:00:00,11.1,,702LED4,19,,ND
-73.34944444444444,45.29388888888889,94,,702LED4.2009.5.1.9,,,2009,,,9,,5,2009,1,L'ACADIE,2009-05-01 09:00:00,20,13.1,,5,,,NA,M,1,,,QC,,2009-05-01T14:00:00,12.2,,702LED4,19,,ND
-73.34944444444444,45.29388888888889,91,,702LED4.2009.5.1.10,,,2009,,,10,,5,2009,1,L'ACADIE,2009-05-01 10:00:00,20,15.7,,5,,,NA,M,1,,,QC,,2009-05-01T15:00:00,14.2,,702LED4,19,,ND
-73.34944444444444,45.29388888888889,72,,702LED4.2009.5.1.11,,,2009,,,11,,5,2009,1,L'ACADIE,2009-05-01 11:00:00,22,19.1,,5,,,NA,M,1,,,QC,,2009-05-01T16:00:00,14.0,,702LED4,24,,ND
-73.34944444444444,45.29388888888889,70,,702LED4.2009.5.1.12,,,2009,,,12,,5,2009,1,L'ACADIE,2009-05-01 12:00:00,22,19.0,,5,,,NA,M,1,,,QC,,2009-05-01T17:00:00,13.5,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,73,,702LED4.2009.5.1.13,,,2009,,,13,,5,2009,1,L'ACADIE,2009-05-01 13:00:00,32,18.7,,5,,,NA,M,1,,,QC,,2009-05-01T18:00:00,13.7,,702LED4,23,,ND
-73.34944444444444,45.29388888888889,74,,702LED4.2009.5.1.14,,,2009,,,14,,5,2009,1,L'ACADIE,2009-05-01 14:00:00,28,17.8,,5,,,NA,M,1,,,QC,,2009-05-01T19:00:00,13.2,,702LED4,23,,ND
-73.34944444444444,45.29388888888889,72,,702LED4.2009.5.1.15,,,2009,,,15,,5,2009,1,L'ACADIE,2009-05-01 15:00:00,37,19.0,,5,,,NA,M,1,,,QC,,2009-05-01T20:00:00,13.8,,702LED4,23,,ND
-73.34944444444444,45.29388888888889,61,,702LED4.2009.5.1.16,,,2009,,,16,,5,2009,1,L'ACADIE,2009-05-01 16:00:00,33,20.0,,5,,,NA,M,1,,,QC,,2009-05-01T21:00:00,12.3,,702LED4,23,,ND
-73.34944444444444,45.29388888888889,58,,702LED4.2009.5.1.17,,,2009,,,17,,5,2009,1,L'ACADIE,2009-05-01 17:00:00,33,19.2,,5,,,NA,M,1,,,QC,,2009-05-01T22:00:00,10.8,,702LED4,23,,ND
-73.34944444444444,45.29388888888889,58,,702LED4.2009.5.1.18,,,2009,,,18,,5,2009,1,L'ACADIE,2009-05-01 18:00:00,24,18.9,,5,,,NA,M,1,,,QC,,2009-05-01T23:00:00,10.5,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,64,,702LED4.2009.5.1.19,,,2009,,,19,,5,2009,1,L'ACADIE,2009-05-01 19:00:00,17,17.6,,5,,,NA,M,2,,,QC,,2009-05-02T00:00:00,10.8,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,57,,702LED4.2009.5.1.20,,,2009,,,20,,5,2009,1,L'ACADIE,2009-05-01 20:00:00,13,15.6,,5,,,NA,M,2,,,QC,,2009-05-02T01:00:00,7.0,,702LED4,27,,ND
-73.34944444444444,45.29388888888889,57,,702LED4.2009.5.1.21,,,2009,,,21,,5,2009,1,L'ACADIE,2009-05-01 21:00:00,11,14.4,,5,,,NA,M,2,,,QC,,2009-05-02T02:00:00,6.0,,702LED4,28,,ND
-73.34944444444444,45.29388888888889,63,,702LED4.2009.5.1.22,,,2009,,,22,,5,2009,1,L'ACADIE,2009-05-01 22:00:00,26,12.9,,5,,,NA,M,2,,,QC,,2009-05-02T03:00:00,6.1,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,71,,702LED4.2009.5.1.23,,,2009,,,23,,5,2009,1,L'ACADIE,2009-05-01 23:00:00,20,11.9,,5,,,NA,M,2,,,QC,,2009-05-02T04:00:00,6.8,,702LED4,24,,ND
-73.34944444444444,45.29388888888889,80,,702LED4.2009.5.2.0,,,2009,,,0,,5,2009,2,L'ACADIE,2009-05-02 00:00:00,22,10.7,,5,,,NA,M,2,,,QC,,2009-05-02T05:00:00,7.4,,702LED4,24,,ND
-73.34944444444444,45.29388888888889,81,,702LED4.2009.5.2.1,,,2009,,,1,,5,2009,2,L'ACADIE,2009-05-02 01:00:00,17,10.4,,5,,,NA,M,2,,,QC,,2009-05-02T06:00:00,7.2,,702LED4,24,,ND
-73.34944444444444,45.29388888888889,82,,702LED4.2009.5.2.2,,,2009,,,2,,5,2009,2,L'ACADIE,2009-05-02 02:00:00,20,10.1,,5,,,NA,M,2,,,QC,,2009-05-02T07:00:00,7.2,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,81,,702LED4.2009.5.2.3,,,2009,,,3,,5,2009,2,L'ACADIE,2009-05-02 03:00:00,13,8.0,,5,,,NA,M,2,,,QC,,2009-05-02T08:00:00,5.0,,702LED4,28,,ND
-73.34944444444444,45.29388888888889,79,,702LED4.2009.5.2.4,,,2009,,,4,,5,2009,2,L'ACADIE,2009-05-02 04:00:00,15,6.9,,5,,,NA,M,2,,,QC,,2009-05-02T09:00:00,3.5,,702LED4,29,,ND
-73.34944444444444,45.29388888888889,81,,702LED4.2009.5.2.5,,,2009,,,5,,5,2009,2,L'ACADIE,2009-05-02 05:00:00,13,5.8,,5,,,NA,M,2,,,QC,,2009-05-02T10:00:00,2.8,,702LED4,29,,ND
-73.34944444444444,45.29388888888889,81,,702LED4.2009.5.2.6,,,2009,,,6,,5,2009,2,L'ACADIE,2009-05-02 06:00:00,9,5.0,,5,,,NA,M,2,,,QC,,2009-05-02T11:00:00,2.1,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,76,,702LED4.2009.5.2.7,,,2009,,,7,,5,2009,2,L'ACADIE,2009-05-02 07:00:00,15,5.7,,5,,,NA,M,2,,,QC,,2009-05-02T12:00:00,1.8,,702LED4,27,,ND
-73.34944444444444,45.29388888888889,69,,702LED4.2009.5.2.8,,,2009,,,8,,5,2009,2,L'ACADIE,2009-05-02 08:00:00,15,6.7,,5,,,NA,M,2,,,QC,,2009-05-02T13:00:00,1.4,,702LED4,27,,ND
-73.34944444444444,45.29388888888889,64,,702LED4.2009.5.2.9,,,2009,,,9,,5,2009,2,L'ACADIE,2009-05-02 09:00:00,15,7.8,,5,,,NA,M,2,,,QC,,2009-05-02T14:00:00,1.5,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,62,,702LED4.2009.5.2.10,,,2009,,,10,,5,2009,2,L'ACADIE,2009-05-02 10:00:00,17,9.4,,5,,,NA,M,2,,,QC,,2009-05-02T15:00:00,2.4,,702LED4,23,,ND
-73.34944444444444,45.29388888888889,48,,702LED4.2009.5.2.11,,,2009,,,11,,5,2009,2,L'ACADIE,2009-05-02 11:00:00,15,10.7,,5,,,NA,M,2,,,QC,,2009-05-02T16:00:00,0.1,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,46,,702LED4.2009.5.2.12,,,2009,,,12,,5,2009,2,L'ACADIE,2009-05-02 12:00:00,17,11.9,,5,,,NA,M,2,,,QC,,2009-05-02T17:00:00,0.6,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,46,,702LED4.2009.5.2.13,,,2009,,,13,,5,2009,2,L'ACADIE,2009-05-02 13:00:00,19,12.3,,5,,,NA,M,2,,,QC,,2009-05-02T18:00:00,0.9,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,40,,702LED4.2009.5.2.14,,,2009,,,14,,5,2009,2,L'ACADIE,2009-05-02 14:00:00,20,13.8,,5,,,NA,M,2,,,QC,,2009-05-02T19:00:00,0.6,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,33,,702LED4.2009.5.2.15,,,2009,,,15,,5,2009,2,L'ACADIE,2009-05-02 15:00:00,20,14.3,,5,,,NA,M,2,,,QC,,2009-05-02T20:00:00,-1.7,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,34,,702LED4.2009.5.2.16,,,2009,,,16,,5,2009,2,L'ACADIE,2009-05-02 16:00:00,17,14.8,,5,,,NA,M,2,,,QC,,2009-05-02T21:00:00,-1.0,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,37,,702LED4.2009.5.2.17,,,2009,,,17,,5,2009,2,L'ACADIE,2009-05-02 17:00:00,15,14.3,,5,,,NA,M,2,,,QC,,2009-05-02T22:00:00,-0.1,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,38,,702LED4.2009.5.2.18,,,2009,,,18,,5,2009,2,L'ACADIE,2009-05-02 18:00:00,19,13.9,,5,,,NA,M,2,,,QC,,2009-05-02T23:00:00,-0.2,,702LED4,24,,ND
-73.34944444444444,45.29388888888889,43,,702LED4.2009.5.2.19,,,2009,,,19,,5,2009,2,L'ACADIE,2009-05-02 19:00:00,15,12.4,,5,,,NA,M,3,,,QC,,2009-05-03T00:00:00,0.1,,702LED4,24,,ND
-73.34944444444444,45.29388888888889,45,,702LED4.2009.5.2.20,,,2009,,,20,,5,2009,2,L'ACADIE,2009-05-02 20:00:00,20,11.9,,5,,,NA,M,3,,,QC,,2009-05-03T01:00:00,0.5,,702LED4,23,,ND
-73.34944444444444,45.29388888888889,49,,702LED4.2009.5.2.21,,,2009,,,21,,5,2009,2,L'ACADIE,2009-05-02 21:00:00,17,11.2,,5,,,NA,M,3,,,QC,,2009-05-03T02:00:00,1.0,,702LED4,22,,ND
