x,y,VISIBILITY_FLAG,TEMP,CLIMATE_IDENTIFIER,WIND_SPEED,STATION_PRESSURE_FLAG,LOCAL_HOUR,PROVINCE_CODE,HUMIDEX_FLAG,STATION_PRESSURE,WEATHER_ENG_DESC,LOCAL_MONTH,UTC_DAY,LOCAL_DATE,UTC_YEAR,WIND_DIRECTION_FLAG,LOCAL_YEAR,HUMIDEX,LOCAL_DAY,UTC_MONTH,DEW_POINT_TEMP_FLAG,WINDCHILL,RELATIVE_HUMIDITY_FLAG,RELATIVE_HUMIDITY,WIND_DIRECTION,PRECIP_AMOUNT,ID,PRECIP_AMOUNT_FLAG,VISIBILITY,WINDCHILL_FLAG,WEATHER_FRE_DESC,UTC_DATE,STATION_NAME,DEW_POINT_TEMP,TEMP_FLAG,WIND_SPEED_FLAG
-73.34944444444444,45.29388888888889,M,23.8,702LED4,4,M,20,QC,,,NA,6,22,2003-06-21 20:00:00,2003,,2003,25,21,6,,,,44,32,,702LED4.2003.6.21.20,,,,ND,2003-06-22T01:00:00,L'ACADIE,10.8,,
-73.34944444444444,45.29388888888889,M,21.7,702LED4,4,M,21,QC,,,NA,6,22,2003-06-21 21:00:00,2003,,2003,,21,6,,,,53,29,,702LED4.2003.6.21.21,,,,ND,2003-06-22T02:00:00,L'ACADIE,11.7,,
-73.34944444444444,45.29388888888889,M,21.4,702LED4,9,M,22,QC,,,NA,6,22,2003-06-21 22:00:00,2003,,2003,,21,6,,,,51,30,,702LED4.2003.6.21.22,,,,ND,2003-06-22T03:00:00,L'ACADIE,10.9,,
-73.34944444444444,45.29388888888889,M,19.9,702LED4,9,M,23,QC,,,NA,6,22,2003-06-21 23:00:00,2003,,2003,,21,6,,,,68,24,,702LED4.2003.6.21.23,,,,ND,2003-06-22T04:00:00,L'ACADIE,13.8,,
-73.34944444444444,45.29388888888889,M,18.6,702LED4,11,M,0,QC,,,NA,6,22,2003-06-22 00:00:00,2003,,2003,,22,6,,,,73,27,,702LED4.2003.6.22.0,,,,ND,2003-06-22T05:00:00,L'ACADIE,13.7,,
-73.34944444444444,45.29388888888889,M,17.6,702LED4,9,M,1,QC,,,NA,6,22,2003-06-22 01:00:00,2003,,2003,,22,6,,,,77,28,,702LED4.2003.6.22.1,,,,ND,2003-06-22T06:00:00,L'ACADIE,13.5,,
-73.34944444444444,45.29388888888889,M,16.9,702LED4,11,M,2,QC,,,NA,6,22,2003-06-22 02:00:00,2003,,2003,,22,6,,,,76,21,,702LED4.2003.6.22.2,,,,ND,2003-06-22T07:00:00,L'ACADIE,12.7,,
-73.34944444444444,45.29388888888889,M,16.2,702LED4,6,M,3,QC,,,NA,6,22,2003-06-22 03:00:00,2003,,2003,,22,6,,,,77,24,,702LED4.2003.6.22.3,,,,ND,2003-06-22T08:00:00,L'ACADIE,12.2,,
-73.34944444444444,45.29388888888889,M,15.5,702LED4,7,M,4,QC,,,NA,6,22,2003-06-22 04:00:00,2003,,2003,,22,6,,,,78,22,,702LED4.2003.6.22.4,,,,ND,2003-06-22T09:00:00,L'ACADIE,11.7,,
-73.34944444444444,45.29388888888889,M,15.5,702LED4,6,M,5,QC,,,NA,6,22,2003-06-22 05:00:00,2003,,2003,,22,6,,,,77,22,,702LED4.2003.6.22.5,,,,ND,2003-06-22T10:00:00,L'ACADIE,11.5,,
-73.34944444444444,45.29388888888889,M,16.7,702LED4,7,M,6,QC,,,NA,6,22,2003-06-22 06:00:00,2003,,2003,,22,6,,,,74,27,,702LED4.2003.6.22.6,,,,ND,2003-06-22T11:00:00,L'ACADIE,12.1,,
-73.34944444444444,45.29388888888889,M,19.0,702LED4,13,M,7,QC,,,NA,6,22,2003-06-22 07:00:00,2003,,2003,,22,6,,,,66,28,,702LED4.2003.6.22.7,,,,ND,2003-06-22T12:00:00,L'ACADIE,12.5,,
-73.34944444444444,45.29388888888889,M,20.8,702LED4,9,M,8,QC,,,NA,6,22,2003-06-22 08:00:00,2003,,2003,,22,6,,,,62,29,,702LED4.2003.6.22.8,,,,ND,2003-06-22T13:00:00,L'ACADIE,13.3,,
-73.34944444444444,45.29388888888889,M,21.4,702LED4,9,M,9,QC,,,NA,6,22,2003-06-22 09:00:00,2003,,2003,25,22,6,,,,64,31,,702LED4.2003.6.22.9,,,,ND,2003-06-22T14:00:00,L'ACADIE,14.3,,
-73.34944444444444,45.29388888888889,M,22.7,702LED4,7,M,10,QC,,,NA,6,22,2003-06-22 10:00:00,2003,,2003,26,22,6,,,,58,28,,702LED4.2003.6.22.10,,,,ND,2003-06-22T15:00:00,L'ACADIE,14.0,,
-73.34944444444444,45.29388888888889,M,23.7,702LED4,9,M,11,QC,,,NA,6,22,2003-06-22 11:00:00,2003,,2003,27,22,6,,,,55,26,,702LED4.2003.6.22.11,,,,ND,2003-06-22T16:00:00,L'ACADIE,14.1,,
-73.34944444444444,45.29388888888889,M,24.7,702LED4,9,M,12,QC,,,NA,6,22,2003-06-22 12:00:00,2003,,2003,28,22,6,,,,51,28,,702LED4.2003.6.22.12,,,,ND,2003-06-22T17:00:00,L'ACADIE,13.9,,
-73.34944444444444,45.29388888888889,M,25.7,702LED4,9,M,13,QC,,,NA,6,22,2003-06-22 13:00:00,2003,,2003,30,22,6,,,,51,27,,702LED4.2003.6.22.13,,,,ND,2003-06-22T18:00:00,L'ACADIE,14.8,,
-73.34944444444444,45.29388888888889,M,26.7,702LED4,7,M,14,QC,,,NA,6,22,2003-06-22 14:00:00,2003,,2003,30,22,6,,,,47,24,,702LED4.2003.6.22.14,,,,ND,2003-06-22T19:00:00,L'ACADIE,14.5,,
-73.34944444444444,45.29388888888889,M,27.6,702LED4,9,M,15,QC,,,NA,6,22,2003-06-22 15:00:00,2003,,2003,31,22,6,,,,45,24,,702LED4.2003.6.22.15,,,,ND,2003-06-22T20:00:00,L'ACADIE,14.6,,
-73.34944444444444,45.29388888888889,M,27.9,702LED4,9,M,16,QC,,,NA,6,22,2003-06-22 16:00:00,2003,,2003,32,22,6,,,,44,20,,702LED4.2003.6.22.16,,,,ND,2003-06-22T21:00:00,L'ACADIE,14.5,,
-73.34944444444444,45.29388888888889,M,28.0,702LED4,9,M,17,QC,,,NA,6,22,2003-06-22 17:00:00,2003,,2003,33,22,6,,,,51,18,,702LED4.2003.6.22.17,,,,ND,2003-06-22T22:00:00,L'ACADIE,16.9,,
-73.34944444444444,45.29388888888889,M,27.2,702LED4,11,M,18,QC,,,NA,6,22,2003-06-22 18:00:00,2003,,2003,33,22,6,,,,56,17,,702LED4.2003.6.22.18,,,,ND,2003-06-22T23:00:00,L'ACADIE,17.7,,
-73.34944444444444,45.29388888888889,M,26.0,702LED4,7,M,19,QC,,,NA,6,23,2003-06-22 19:00:00,2003,,2003,32,22,6,,,,63,19,,702LED4.2003.6.22.19,,,,ND,2003-06-23T00:00:00,L'ACADIE,18.4,,
-73.34944444444444,45.29388888888889,M,23.3,702LED4,6,M,20,QC,,,NA,6,23,2003-06-22 20:00:00,2003,,2003,29,22,6,,,,73,20,,702LED4.2003.6.22.20,,,,ND,2003-06-23T01:00:00,L'ACADIE,18.2,,
-73.34944444444444,45.29388888888889,M,21.4,702LED4,7,M,21,QC,,,NA,6,23,2003-06-22 21:00:00,2003,,2003,28,22,6,,,,82,22,,702LED4.2003.6.22.21,,,,ND,2003-06-23T02:00:00,L'ACADIE,18.2,,
-73.34944444444444,45.29388888888889,M,22.0,702LED4,7,M,22,QC,,,NA,6,23,2003-06-22 22:00:00,2003,,2003,28,22,6,,,,80,28,,702LED4.2003.6.22.22,,,,ND,2003-06-23T03:00:00,L'ACADIE,18.4,,
-73.34944444444444,45.29388888888889,M,20.3,702LED4,4,M,23,QC,,,NA,6,23,2003-06-22 23:00:00,2003,,2003,26,22,6,,,,84,21,,702LED4.2003.6.22.23,,,,ND,2003-06-23T04:00:00,L'ACADIE,17.5,,
-73.34944444444444,45.29388888888889,M,21.1,702LED4,6,M,0,QC,,,NA,6,23,2003-06-23 00:00:00,2003,,2003,27,23,6,,,,80,26,,702LED4.2003.6.23.0,,,,ND,2003-06-23T05:00:00,L'ACADIE,17.5,,
-73.34944444444444,45.29388888888889,M,18.9,702LED4,7,M,1,QC,,,NA,6,23,2003-06-23 01:00:00,2003,,2003,,23,6,,,,87,21,,702LED4.2003.6.23.1,,,,ND,2003-06-23T06:00:00,L'ACADIE,16.7,,
-73.34944444444444,45.29388888888889,M,17.9,702LED4,6,M,2,QC,,,NA,6,23,2003-06-23 02:00:00,2003,,2003,,23,6,,,,89,17,,702LED4.2003.6.23.2,,,,ND,2003-06-23T07:00:00,L'ACADIE,16.1,,
-73.34944444444444,45.29388888888889,M,16.6,702LED4,4,M,3,QC,,,NA,6,23,2003-06-23 03:00:00,2003,,2003,,23,6,,,,94,22,,702LED4.2003.6.23.3,,,,ND,2003-06-23T08:00:00,L'ACADIE,15.6,,
-73.34944444444444,45.29388888888889,M,17.6,702LED4,7,M,4,QC,,,NA,6,23,2003-06-23 04:00:00,2003,,2003,,23,6,,,,86,26,,702LED4.2003.6.23.4,,,,ND,2003-06-23T09:00:00,L'ACADIE,15.2,,
-73.34944444444444,45.29388888888889,M,17.5,702LED4,6,M,5,QC,,,NA,6,23,2003-06-23 05:00:00,2003,,2003,,23,6,,,,85,24,,702LED4.2003.6.23.5,,,,ND,2003-06-23T10:00:00,L'ACADIE,15.0,,
-73.34944444444444,45.29388888888889,M,18.7,702LED4,6,M,6,QC,,,NA,6,23,2003-06-23 06:00:00,2003,,2003,,23,6,,,,83,19,,702LED4.2003.6.23.6,,,,ND,2003-06-23T11:00:00,L'ACADIE,15.8,,
-73.34944444444444,45.29388888888889,M,21.0,702LED4,9,M,7,QC,,,NA,6,23,2003-06-23 07:00:00,2003,,2003,25,23,6,,,,71,27,,702LED4.2003.6.23.7,,,,ND,2003-06-23T12:00:00,L'ACADIE,15.6,,
-73.34944444444444,45.29388888888889,M,23.0,702LED4,7,M,8,QC,,,NA,6,23,2003-06-23 08:00:00,2003,,2003,28,23,6,,,,67,30,,702LED4.2003.6.23.8,,,,ND,2003-06-23T13:00:00,L'ACADIE,16.6,,
-73.34944444444444,45.29388888888889,M,25.2,702LED4,6,M,9,QC,,,NA,6,23,2003-06-23 09:00:00,2003,,2003,30,23,6,,,,58,29,,702LED4.2003.6.23.9,,,,ND,2003-06-23T14:00:00,L'ACADIE,16.4,,
-73.34944444444444,45.29388888888889,M,27.1,702LED4,6,M,10,QC,,,NA,6,23,2003-06-23 10:00:00,2003,,2003,32,23,6,,,,54,30,,702LED4.2003.6.23.10,,,,ND,2003-06-23T15:00:00,L'ACADIE,17.0,,
-73.34944444444444,45.29388888888889,M,28.6,702LED4,4,M,11,QC,,,NA,6,23,2003-06-23 11:00:00,2003,,2003,33,23,6,,,,46,30,,702LED4.2003.6.23.11,,,,ND,2003-06-23T16:00:00,L'ACADIE,15.9,,
-73.34944444444444,45.29388888888889,M,30.0,702LED4,9,M,12,QC,,,NA,6,23,2003-06-23 12:00:00,2003,,2003,34,23,6,,,,39,32,,702LED4.2003.6.23.12,,,,ND,2003-06-23T17:00:00,L'ACADIE,14.6,,
-73.34944444444444,45.29388888888889,M,31.0,702LED4,9,M,13,QC,,,NA,6,23,2003-06-23 13:00:00,2003,,2003,35,23,6,,,,39,30,,702LED4.2003.6.23.13,,,,ND,2003-06-23T18:00:00,L'ACADIE,15.4,,
-73.34944444444444,45.29388888888889,M,31.9,702LED4,9,M,14,QC,,,NA,6,23,2003-06-23 14:00:00,2003,,2003,35,23,6,,,,33,29,,702LED4.2003.6.23.14,,,,ND,2003-06-23T19:00:00,L'ACADIE,13.6,,
-73.34944444444444,45.29388888888889,M,32.5,702LED4,9,M,15,QC,,,NA,6,23,2003-06-23 15:00:00,2003,,2003,36,23,6,,,,33,29,,702LED4.2003.6.23.15,,,,ND,2003-06-23T20:00:00,L'ACADIE,14.2,,
-73.34944444444444,45.29388888888889,M,32.6,702LED4,11,M,16,QC,,,NA,6,23,2003-06-23 16:00:00,2003,,2003,36,23,6,,,,31,30,,702LED4.2003.6.23.16,,,,ND,2003-06-23T21:00:00,L'ACADIE,13.3,,
-73.34944444444444,45.29388888888889,M,32.5,702LED4,11,M,17,QC,,,NA,6,23,2003-06-23 17:00:00,2003,,2003,35,23,6,,,,31,27,,702LED4.2003.6.23.17,,,,ND,2003-06-23T22:00:00,L'ACADIE,13.2,,
-73.34944444444444,45.29388888888889,M,31.5,702LED4,11,M,18,QC,,,NA,6,23,2003-06-23 18:00:00,2003,,2003,36,23,6,,,,39,26,,702LED4.2003.6.23.18,,,,ND,2003-06-23T23:00:00,L'ACADIE,15.9,,
-73.34944444444444,45.29388888888889,M,29.2,702LED4,9,M,19,QC,,,NA,6,24,2003-06-23 19:00:00,2003,,2003,35,23,6,,,,52,25,,702LED4.2003.6.23.19,,,,ND,2003-06-24T00:00:00,L'ACADIE,18.3,,
-73.34944444444444,45.29388888888889,M,27.1,702LED4,9,M,20,QC,,,NA,6,24,2003-06-23 20:00:00,2003,,2003,33,23,6,,,,59,25,,702LED4.2003.6.23.20,,,,ND,2003-06-24T01:00:00,L'ACADIE,18.4,,
-73.34944444444444,45.29388888888889,M,26.4,702LED4,9,M,21,QC,,,NA,6,24,2003-06-23 21:00:00,2003,,2003,32,23,6,,,,58,26,,702LED4.2003.6.23.21,,,,ND,2003-06-24T02:00:00,L'ACADIE,17.5,,
-73.34944444444444,45.29388888888889,M,25.9,702LED4,13,M,22,QC,,,NA,6,24,2003-06-23 22:00:00,2003,,2003,32,23,6,,,,63,27,,702LED4.2003.6.23.22,,,,ND,2003-06-24T03:00:00,L'ACADIE,18.3,,
-73.34944444444444,45.29388888888889,M,24.8,702LED4,15,M,23,QC,,,NA,6,24,2003-06-23 23:00:00,2003,,2003,31,23,6,,,,66,27,,702LED4.2003.6.23.23,,,,ND,2003-06-24T04:00:00,L'ACADIE,18.0,,
-73.34944444444444,45.29388888888889,M,23.7,702LED4,17,M,0,QC,,,NA,6,24,2003-06-24 00:00:00,2003,,2003,30,24,6,,,,70,28,,702LED4.2003.6.24.0,,,,ND,2003-06-24T05:00:00,L'ACADIE,17.9,,
-73.34944444444444,45.29388888888889,M,22.9,702LED4,15,M,1,QC,,,NA,6,24,2003-06-24 01:00:00,2003,,2003,28,24,6,,,,69,28,,702LED4.2003.6.24.1,,,,ND,2003-06-24T06:00:00,L'ACADIE,16.9,,
-73.34944444444444,45.29388888888889,M,22.4,702LED4,13,M,2,QC,,,NA,6,24,2003-06-24 02:00:00,2003,,2003,27,24,6,,,,67,28,,702LED4.2003.6.24.2,,,,ND,2003-06-24T07:00:00,L'ACADIE,16.0,,
-73.34944444444444,45.29388888888889,M,22.1,702LED4,17,M,3,QC,,,NA,6,24,2003-06-24 03:00:00,2003,,2003,26,24,6,,,,65,27,,702LED4.2003.6.24.3,,,,ND,2003-06-24T08:00:00,L'ACADIE,15.2,,
-73.34944444444444,45.29388888888889,M,21.0,702LED4,6,M,4,QC,,,NA,6,24,2003-06-24 04:00:00,2003,,2003,25,24,6,,,,70,19,,702LED4.2003.6.24.4,,,,ND,2003-06-24T09:00:00,L'ACADIE,15.3,,
-73.34944444444444,45.29388888888889,M,21.6,702LED4,11,M,5,QC,,,NA,6,24,2003-06-24 05:00:00,2003,,2003,26,24,6,,,,67,24,,702LED4.2003.6.24.5,,,,ND,2003-06-24T10:00:00,L'ACADIE,15.2,,
-73.34944444444444,45.29388888888889,M,22.4,702LED4,9,M,6,QC,,,NA,6,24,2003-06-24 06:00:00,2003,,2003,26,24,6,,,,63,23,,702LED4.2003.6.24.6,,,,ND,2003-06-24T11:00:00,L'ACADIE,15.0,,
-73.34944444444444,45.29388888888889,M,23.7,702LED4,15,M,7,QC,,,NA,6,24,2003-06-24 07:00:00,2003,,2003,28,24,6,,,,59,25,,702LED4.2003.6.24.7,,,,ND,2003-06-24T12:00:00,L'ACADIE,15.2,,
-73.34944444444444,45.29388888888889,M,25.1,702LED4,15,M,8,QC,,,NA,6,24,2003-06-24 08:00:00,2003,,2003,29,24,6,,,,53,24,,702LED4.2003.6.24.8,,,,ND,2003-06-24T13:00:00,L'ACADIE,14.9,,
-73.34944444444444,45.29388888888889,M,26.8,702LED4,15,M,9,QC,,,NA,6,24,2003-06-24 09:00:00,2003,,2003,31,24,6,,,,51,24,,702LED4.2003.6.24.9,,,,ND,2003-06-24T14:00:00,L'ACADIE,15.8,,
-73.34944444444444,45.29388888888889,M,28.3,702LED4,15,M,10,QC,,,NA,6,24,2003-06-24 10:00:00,2003,,2003,33,24,6,,,,47,26,,702LED4.2003.6.24.10,,,,ND,2003-06-24T15:00:00,L'ACADIE,15.9,,
-73.34944444444444,45.29388888888889,M,30.1,702LED4,15,M,11,QC,,,NA,6,24,2003-06-24 11:00:00,2003,,2003,35,24,6,,,,42,28,,702LED4.2003.6.24.11,,,,ND,2003-06-24T16:00:00,L'ACADIE,15.8,,
-73.34944444444444,45.29388888888889,M,31.5,702LED4,17,M,12,QC,,,NA,6,24,2003-06-24 12:00:00,2003,,2003,36,24,6,,,,37,28,,702LED4.2003.6.24.12,,,,ND,2003-06-24T17:00:00,L'ACADIE,15.1,,
-73.34944444444444,45.29388888888889,M,33.1,702LED4,17,M,13,QC,,,NA,6,24,2003-06-24 13:00:00,2003,,2003,37,24,6,,,,34,27,,702LED4.2003.6.24.13,,,,ND,2003-06-24T18:00:00,L'ACADIE,15.2,,
-73.34944444444444,45.29388888888889,M,33.0,702LED4,24,M,14,QC,,,NA,6,24,2003-06-24 14:00:00,2003,,2003,35,24,6,,,,28,27,,702LED4.2003.6.24.14,,,,ND,2003-06-24T19:00:00,L'ACADIE,12.1,,
-73.34944444444444,45.29388888888889,M,32.8,702LED4,22,M,15,QC,,,NA,6,24,2003-06-24 15:00:00,2003,,2003,34,24,6,,,,25,27,,702LED4.2003.6.24.15,,,,ND,2003-06-24T20:00:00,L'ACADIE,10.2,,
-73.34944444444444,45.29388888888889,M,32.3,702LED4,22,M,16,QC,,,NA,6,24,2003-06-24 16:00:00,2003,,2003,35,24,6,,,,32,27,,702LED4.2003.6.24.16,,,,ND,2003-06-24T21:00:00,L'ACADIE,13.5,,
-73.34944444444444,45.29388888888889,M,32.0,702LED4,15,M,17,QC,,,NA,6,24,2003-06-24 17:00:00,2003,,2003,35,24,6,,,,34,27,,702LED4.2003.6.24.17,,,,ND,2003-06-24T22:00:00,L'ACADIE,14.2,,
-73.34944444444444,45.29388888888889,M,31.3,702LED4,17,M,18,QC,,,NA,6,24,2003-06-24 18:00:00,2003,,2003,35,24,6,,,,37,27,,702LED4.2003.6.24.18,,,,ND,2003-06-24T23:00:00,L'ACADIE,14.9,,
-73.34944444444444,45.29388888888889,M,29.4,702LED4,11,M,19,QC,,,NA,6,25,2003-06-24 19:00:00,2003,,2003,34,24,6,,,,44,25,,702LED4.2003.6.24.19,,,,ND,2003-06-25T00:00:00,L'ACADIE,15.9,,
-73.34944444444444,45.29388888888889,M,27.5,702LED4,11,M,20,QC,,,NA,6,25,2003-06-24 20:00:00,2003,,2003,32,24,6,,,,50,25,,702LED4.2003.6.24.20,,,,ND,2003-06-25T01:00:00,L'ACADIE,16.2,,
-73.34944444444444,45.29388888888889,M,26.5,702LED4,11,M,21,QC,,,NA,6,25,2003-06-24 21:00:00,2003,,2003,32,24,6,,,,55,25,,702LED4.2003.6.24.21,,,,ND,2003-06-25T02:00:00,L'ACADIE,16.7,,
-73.34944444444444,45.29388888888889,M,25.8,702LED4,17,M,22,QC,,,NA,6,25,2003-06-24 22:00:00,2003,,2003,30,24,6,,,,55,26,,702LED4.2003.6.24.22,,,,ND,2003-06-25T03:00:00,L'ACADIE,16.1,,
-73.34944444444444,45.29388888888889,M,24.7,702LED4,13,M,23,QC,,,NA,6,25,2003-06-24 23:00:00,2003,,2003,29,24,6,,,,56,26,,702LED4.2003.6.24.23,,,,ND,2003-06-25T04:00:00,L'ACADIE,15.3,,
-73.34944444444444,45.29388888888889,M,23.7,702LED4,9,M,0,QC,,,NA,6,25,2003-06-25 00:00:00,2003,,2003,27,25,6,,,,55,27,,702LED4.2003.6.25.0,,,,ND,2003-06-25T05:00:00,L'ACADIE,14.1,,
-73.34944444444444,45.29388888888889,M,23.3,702LED4,9,M,1,QC,,,NA,6,25,2003-06-25 01:00:00,2003,,2003,26,25,6,,,,52,27,,702LED4.2003.6.25.1,,,,ND,2003-06-25T06:00:00,L'ACADIE,12.9,,
-73.34944444444444,45.29388888888889,M,22.1,702LED4,6,M,2,QC,,,NA,6,25,2003-06-25 02:00:00,2003,,2003,25,25,6,,,,57,21,,702LED4.2003.6.25.2,,,,ND,2003-06-25T07:00:00,L'ACADIE,13.2,,
-73.34944444444444,45.29388888888889,M,22.3,702LED4,7,M,3,QC,,,NA,6,25,2003-06-25 03:00:00,2003,,2003,25,25,6,,,,58,24,,702LED4.2003.6.25.3,,,,ND,2003-06-25T08:00:00,L'ACADIE,13.7,,
-73.34944444444444,45.29388888888889,M,20.3,702LED4,6,M,4,QC,,,NA,6,25,2003-06-25 04:00:00,2003,,2003,,25,6,,,,70,17,,702LED4.2003.6.25.4,,,,ND,2003-06-25T09:00:00,L'ACADIE,14.7,,
-73.34944444444444,45.29388888888889,M,21.5,702LED4,7,M,5,QC,,,NA,6,25,2003-06-25 05:00:00,2003,,2003,25,25,6,,,,65,22,,702LED4.2003.6.25.5,,,,ND,2003-06-25T10:00:00,L'ACADIE,14.7,,
-73.34944444444444,45.29388888888889,M,23.5,702LED4,7,M,6,QC,,,NA,6,25,2003-06-25 06:00:00,2003,,2003,27,25,6,,,,59,21,,702LED4.2003.6.25.6,,,,ND,2003-06-25T11:00:00,L'ACADIE,15.0,,
-73.34944444444444,45.29388888888889,M,25.6,702LED4,13,M,7,QC,,,NA,6,25,2003-06-25 07:00:00,2003,,2003,30,25,6,,,,52,25,,702LED4.2003.6.25.7,,,,ND,2003-06-25T12:00:00,L'ACADIE,15.0,,
-73.34944444444444,45.29388888888889,M,26.7,702LED4,15,M,8,QC,,,NA,6,25,2003-06-25 08:00:00,2003,,2003,31,25,6,,,,50,26,,702LED4.2003.6.25.8,,,,ND,2003-06-25T13:00:00,L'ACADIE,15.4,,
-73.34944444444444,45.29388888888889,M,27.9,702LED4,17,M,9,QC,,,NA,6,25,2003-06-25 09:00:00,2003,,2003,32,25,6,,,,46,25,,702LED4.2003.6.25.9,,,,ND,2003-06-25T14:00:00,L'ACADIE,15.2,,
-73.34944444444444,45.29388888888889,M,29.4,702LED4,19,M,10,QC,,,NA,6,25,2003-06-25 10:00:00,2003,,2003,33,25,6,,,,41,26,,702LED4.2003.6.25.10,,,,ND,2003-06-25T15:00:00,L'ACADIE,14.8,,
-73.34944444444444,45.29388888888889,M,29.3,702LED4,19,M,11,QC,,,NA,6,25,2003-06-25 11:00:00,2003,,2003,34,25,6,,,,43,24,,702LED4.2003.6.25.11,,,,ND,2003-06-25T16:00:00,L'ACADIE,15.4,,
-73.34944444444444,45.29388888888889,M,30.3,702LED4,17,M,12,QC,,,NA,6,25,2003-06-25 12:00:00,2003,,2003,35,25,6,,,,44,25,,702LED4.2003.6.25.12,,,,ND,2003-06-25T17:00:00,L'ACADIE,16.7,,
-73.34944444444444,45.29388888888889,M,29.1,702LED4,15,M,13,QC,,,NA,6,25,2003-06-25 13:00:00,2003,,2003,34,25,6,,,,47,26,,702LED4.2003.6.25.13,,,,ND,2003-06-25T18:00:00,L'ACADIE,16.7,,
-73.34944444444444,45.29388888888889,M,30.3,702LED4,17,M,14,QC,,,NA,6,25,2003-06-25 14:00:00,2003,,2003,36,25,6,,,,47,24,,702LED4.2003.6.25.14,,,,ND,2003-06-25T19:00:00,L'ACADIE,17.7,,
-73.34944444444444,45.29388888888889,M,31.5,702LED4,20,M,15,QC,,,NA,6,25,2003-06-25 15:00:00,2003,,2003,38,25,6,,,,45,26,,702LED4.2003.6.25.15,,,,ND,2003-06-25T20:00:00,L'ACADIE,18.1,,
-73.34944444444444,45.29388888888889,M,31.2,702LED4,22,M,16,QC,,,NA,6,25,2003-06-25 16:00:00,2003,,2003,38,25,6,,,,48,27,,702LED4.2003.6.25.16,,,,ND,2003-06-25T21:00:00,L'ACADIE,18.9,,
-73.34944444444444,45.29388888888889,M,31.3,702LED4,17,M,17,QC,,,NA,6,25,2003-06-25 17:00:00,2003,,2003,39,25,6,,,,51,27,,702LED4.2003.6.25.17,,,,ND,2003-06-25T22:00:00,L'ACADIE,20.0,,
-73.34944444444444,45.29388888888889,M,31.0,702LED4,17,M,18,QC,,,NA,6,25,2003-06-25 18:00:00,2003,,2003,39,25,6,,,,52,27,,702LED4.2003.6.25.18,,,,ND,2003-06-25T23:00:00,L'ACADIE,20.0,,
-73.34944444444444,45.29388888888889,M,30.3,702LED4,9,M,19,QC,,,NA,6,26,2003-06-25 19:00:00,2003,,2003,37,25,6,,,,51,28,,702LED4.2003.6.25.19,,,,ND,2003-06-26T00:00:00,L'ACADIE,19.0,,
-73.34944444444444,45.29388888888889,M,28.7,702LED4,11,M,20,QC,,,NA,6,26,2003-06-25 20:00:00,2003,,2003,36,25,6,,,,60,27,,702LED4.2003.6.25.20,,,,ND,2003-06-26T01:00:00,L'ACADIE,20.2,,
-73.34944444444444,45.29388888888889,M,27.5,702LED4,9,M,21,QC,,,NA,6,26,2003-06-25 21:00:00,2003,,2003,36,25,6,,,,66,26,,702LED4.2003.6.25.21,,,,ND,2003-06-26T02:00:00,L'ACADIE,20.6,,
-73.34944444444444,45.29388888888889,M,26.5,702LED4,9,M,22,QC,,,NA,6,26,2003-06-25 22:00:00,2003,,2003,35,25,6,,,,70,26,,702LED4.2003.6.25.22,,,,ND,2003-06-26T03:00:00,L'ACADIE,20.6,,
-73.34944444444444,45.29388888888889,M,25.9,702LED4,9,M,23,QC,,,NA,6,26,2003-06-25 23:00:00,2003,,2003,33,25,6,,,,69,27,,702LED4.2003.6.25.23,,,,ND,2003-06-26T04:00:00,L'ACADIE,19.8,,
-73.34944444444444,45.29388888888889,M,25.3,702LED4,9,M,0,QC,,,NA,6,26,2003-06-26 00:00:00,2003,,2003,32,26,6,,,,69,27,,702LED4.2003.6.26.0,,,,ND,2003-06-26T05:00:00,L'ACADIE,19.2,,
-73.34944444444444,45.29388888888889,M,24.6,702LED4,11,M,1,QC,,,NA,6,26,2003-06-26 01:00:00,2003,,2003,32,26,6,,,,73,28,,702LED4.2003.6.26.1,,,,ND,2003-06-26T06:00:00,L'ACADIE,19.5,,
-73.34944444444444,45.29388888888889,M,23.7,702LED4,6,M,2,QC,,,NA,6,26,2003-06-26 02:00:00,2003,,2003,31,26,6,,,,76,28,,702LED4.2003.6.26.2,,,,ND,2003-06-26T07:00:00,L'ACADIE,19.2,,
-73.34944444444444,45.29388888888889,M,23.1,702LED4,6,M,3,QC,,,NA,6,26,2003-06-26 03:00:00,2003,,2003,30,26,6,,,,78,28,,702LED4.2003.6.26.3,,,,ND,2003-06-26T08:00:00,L'ACADIE,19.1,,
-73.34944444444444,45.29388888888889,M,22.3,702LED4,4,M,4,QC,,,NA,6,26,2003-06-26 04:00:00,2003,,2003,29,26,6,,,,82,21,,702LED4.2003.6.26.4,,,,ND,2003-06-26T09:00:00,L'ACADIE,19.1,,
-73.34944444444444,45.29388888888889,M,22.3,702LED4,7,M,5,QC,,,NA,6,26,2003-06-26 05:00:00,2003,,2003,30,26,6,,,,85,19,,702LED4.2003.6.26.5,,,,ND,2003-06-26T10:00:00,L'ACADIE,19.7,,
-73.34944444444444,45.29388888888889,M,23.7,702LED4,7,M,6,QC,,,NA,6,26,2003-06-26 06:00:00,2003,,2003,32,26,6,,,,81,20,,702LED4.2003.6.26.6,,,,ND,2003-06-26T11:00:00,L'ACADIE,20.3,,
