x,y,STATION_NAME,STATION_PRESSURE_FLAG,WINDCHILL,UTC_DAY,CLIMATE_IDENTIFIER,VISIBILITY,UTC_YEAR,RELATIVE_HUMIDITY_FLAG,WINDCHILL_FLAG,WIND_SPEED,DEW_POINT_TEMP_FLAG,RELATIVE_HUMIDITY,HUMIDEX_FLAG,TEMP,WEATHER_ENG_DESC,DEW_POINT_TEMP,UTC_MONTH,PRECIP_AMOUNT,LOCAL_YEAR,TEMP_FLAG,WIND_DIRECTION_FLAG,LOCAL_DAY,HUMIDEX,WIND_DIRECTION,ID,PRECIP_AMOUNT_FLAG,LOCAL_MONTH,UTC_DATE,WIND_SPEED_FLAG,LOCAL_DATE,WEATHER_FRE_DESC,LOCAL_HOUR,VISIBILITY_FLAG,STATION_PRESSURE,PROVINCE_CODE
-73.34944444444444,45.29388888888889,L'ACADIE,M,,27,702LED4,,2000,,,7,,73,,3.2,NA,-1.1,4,,2000,,,27,,31,702LED4.2000.4.27.7,,4,2000-04-27T12:00:00,,2000-04-27 07:00:00,ND,7,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,27,702LED4,,2000,,,6,,70,,3.5,NA,-1.5,4,,2000,,,27,,33,702LED4.2000.4.27.8,,4,2000-04-27T13:00:00,,2000-04-27 08:00:00,ND,8,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,27,702LED4,,2000,,,6,,65,,4.8,NA,-1.3,4,,2000,,,27,,31,702LED4.2000.4.27.9,,4,2000-04-27T14:00:00,,2000-04-27 09:00:00,ND,9,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,27,702LED4,,2000,,,6,,62,,5.9,NA,-0.9,4,,2000,,,27,,32,702LED4.2000.4.27.10,,4,2000-04-27T15:00:00,,2000-04-27 10:00:00,ND,10,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,27,702LED4,,2000,,,4,,62,,6.0,NA,-0.8,4,,2000,,,27,,26,702LED4.2000.4.27.11,,4,2000-04-27T16:00:00,,2000-04-27 11:00:00,ND,11,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,27,702LED4,,2000,,,6,,58,,7.2,NA,-0.4,4,,2000,,,27,,31,702LED4.2000.4.27.12,,4,2000-04-27T17:00:00,,2000-04-27 12:00:00,ND,12,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,27,702LED4,,2000,,,6,,58,,7.9,NA,0.2,4,,2000,,,27,,35,702LED4.2000.4.27.13,,4,2000-04-27T18:00:00,,2000-04-27 13:00:00,ND,13,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,27,702LED4,,2000,,,6,,54,,8.3,NA,-0.5,4,,2000,,,27,,34,702LED4.2000.4.27.14,,4,2000-04-27T19:00:00,,2000-04-27 14:00:00,ND,14,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,27,702LED4,,2000,,,11,,62,,7.6,NA,0.8,4,,2000,,,27,,9,702LED4.2000.4.27.15,,4,2000-04-27T20:00:00,,2000-04-27 15:00:00,ND,15,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,27,702LED4,,2000,,,22,,56,,7.2,NA,-1.1,4,,2000,,,27,,4,702LED4.2000.4.27.16,,4,2000-04-27T21:00:00,,2000-04-27 16:00:00,ND,16,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,27,702LED4,,2000,,,19,,62,,6.7,NA,-0.1,4,,2000,,,27,,2,702LED4.2000.4.27.17,,4,2000-04-27T22:00:00,,2000-04-27 17:00:00,ND,17,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,27,702LED4,,2000,,,7,,71,,5.5,NA,0.7,4,,2000,,,27,,3,702LED4.2000.4.27.18,,4,2000-04-27T23:00:00,,2000-04-27 18:00:00,ND,18,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,0,,74,,5.0,NA,0.8,4,,2000,,,27,,0,702LED4.2000.4.27.19,,4,2000-04-28T00:00:00,,2000-04-27 19:00:00,ND,19,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,6,,77,,4.7,NA,1.0,4,,2000,,,27,,4,702LED4.2000.4.27.20,,4,2000-04-28T01:00:00,,2000-04-27 20:00:00,ND,20,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,4,,78,,4.5,NA,1.0,4,,2000,,,27,,8,702LED4.2000.4.27.21,,4,2000-04-28T02:00:00,,2000-04-27 21:00:00,ND,21,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,6,,81,,4.3,NA,1.3,4,,2000,,,27,,8,702LED4.2000.4.27.22,,4,2000-04-28T03:00:00,,2000-04-27 22:00:00,ND,22,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,4,,83,,4.0,NA,1.4,4,,2000,,,27,,5,702LED4.2000.4.27.23,,4,2000-04-28T04:00:00,,2000-04-27 23:00:00,ND,23,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,4,,88,,3.6,NA,1.8,4,,2000,,,28,,35,702LED4.2000.4.28.0,,4,2000-04-28T05:00:00,,2000-04-28 00:00:00,ND,0,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,6,,89,,3.4,NA,1.8,4,,2000,,,28,,35,702LED4.2000.4.28.1,,4,2000-04-28T06:00:00,,2000-04-28 01:00:00,ND,1,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,0,,90,,3.4,NA,1.9,4,,2000,,,28,,0,702LED4.2000.4.28.2,,4,2000-04-28T07:00:00,,2000-04-28 02:00:00,ND,2,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,0,,88,,3.3,NA,1.5,4,,2000,,,28,,0,702LED4.2000.4.28.3,,4,2000-04-28T08:00:00,,2000-04-28 03:00:00,ND,3,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,0,,91,,3.3,NA,2.0,4,,2000,,,28,,0,702LED4.2000.4.28.4,,4,2000-04-28T09:00:00,,2000-04-28 04:00:00,ND,4,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,0,,94,,3.1,NA,2.2,4,,2000,,,28,,0,702LED4.2000.4.28.5,,4,2000-04-28T10:00:00,,2000-04-28 05:00:00,ND,5,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,4,,92,,3.6,NA,2.4,4,,2000,,,28,,17,702LED4.2000.4.28.6,,4,2000-04-28T11:00:00,,2000-04-28 06:00:00,ND,6,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,6,,83,,4.4,NA,1.8,4,,2000,,,28,,19,702LED4.2000.4.28.7,,4,2000-04-28T12:00:00,,2000-04-28 07:00:00,ND,7,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,6,,77,,5.3,NA,1.6,4,,2000,,,28,,21,702LED4.2000.4.28.8,,4,2000-04-28T13:00:00,,2000-04-28 08:00:00,ND,8,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,9,,76,,6.1,NA,2.2,4,,2000,,,28,,21,702LED4.2000.4.28.9,,4,2000-04-28T14:00:00,,2000-04-28 09:00:00,ND,9,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,11,,73,,7.5,NA,3.0,4,,2000,,,28,,21,702LED4.2000.4.28.10,,4,2000-04-28T15:00:00,,2000-04-28 10:00:00,ND,10,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,11,,60,,10.0,NA,2.6,4,,2000,,,28,,24,702LED4.2000.4.28.11,,4,2000-04-28T16:00:00,,2000-04-28 11:00:00,ND,11,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,4,,55,,11.9,NA,3.2,4,,2000,,,28,,26,702LED4.2000.4.28.12,,4,2000-04-28T17:00:00,,2000-04-28 12:00:00,ND,12,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,6,,47,,13.6,NA,2.5,4,,2000,,,28,,27,702LED4.2000.4.28.13,,4,2000-04-28T18:00:00,,2000-04-28 13:00:00,ND,13,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,4,,35,,14.9,NA,-0.5,4,,2000,,,28,,2,702LED4.2000.4.28.14,,4,2000-04-28T19:00:00,,2000-04-28 14:00:00,ND,14,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,0,,34,,16.2,NA,0.3,4,,2000,,,28,,0,702LED4.2000.4.28.15,,4,2000-04-28T20:00:00,,2000-04-28 15:00:00,ND,15,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,13,,47,,15.8,NA,4.5,4,,2000,,,28,,15,702LED4.2000.4.28.16,,4,2000-04-28T21:00:00,,2000-04-28 16:00:00,ND,16,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,15,,50,,15.4,NA,5.1,4,,2000,,,28,,17,702LED4.2000.4.28.17,,4,2000-04-28T22:00:00,,2000-04-28 17:00:00,ND,17,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,28,702LED4,,2000,,,13,,57,,14.5,NA,6.1,4,,2000,,,28,,17,702LED4.2000.4.28.18,,4,2000-04-28T23:00:00,,2000-04-28 18:00:00,ND,18,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,9,,68,,11.9,NA,6.2,4,,2000,,,28,,17,702LED4.2000.4.28.19,,4,2000-04-29T00:00:00,,2000-04-28 19:00:00,ND,19,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,11,,74,,10.2,NA,5.8,4,,2000,,,28,,18,702LED4.2000.4.28.20,,4,2000-04-29T01:00:00,,2000-04-28 20:00:00,ND,20,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,9,,74,,9.8,NA,5.4,4,,2000,,,28,,18,702LED4.2000.4.28.21,,4,2000-04-29T02:00:00,,2000-04-28 21:00:00,ND,21,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,11,,71,,9.8,NA,4.8,4,,2000,,,28,,19,702LED4.2000.4.28.22,,4,2000-04-29T03:00:00,,2000-04-28 22:00:00,ND,22,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,11,,77,,8.6,NA,4.8,4,,2000,,,28,,19,702LED4.2000.4.28.23,,4,2000-04-29T04:00:00,,2000-04-28 23:00:00,ND,23,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,11,,78,,7.9,NA,4.3,4,,2000,,,29,,18,702LED4.2000.4.29.0,,4,2000-04-29T05:00:00,,2000-04-29 00:00:00,ND,0,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,15,,78,,7.4,NA,3.8,4,,2000,,,29,,16,702LED4.2000.4.29.1,,4,2000-04-29T06:00:00,,2000-04-29 01:00:00,ND,1,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,7,,88,,5.9,NA,4.1,4,,2000,,,29,,18,702LED4.2000.4.29.2,,4,2000-04-29T07:00:00,,2000-04-29 02:00:00,ND,2,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,6,,91,,4.7,NA,3.4,4,,2000,,,29,,18,702LED4.2000.4.29.3,,4,2000-04-29T08:00:00,,2000-04-29 03:00:00,ND,3,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,0,,93,,4.4,NA,3.4,4,,2000,,,29,,0,702LED4.2000.4.29.4,,4,2000-04-29T09:00:00,,2000-04-29 04:00:00,ND,4,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,7,,94,,3.6,NA,2.7,4,,2000,,,29,,17,702LED4.2000.4.29.5,,4,2000-04-29T10:00:00,,2000-04-29 05:00:00,ND,5,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,6,,90,,5.5,NA,4.0,4,,2000,,,29,,18,702LED4.2000.4.29.6,,4,2000-04-29T11:00:00,,2000-04-29 06:00:00,ND,6,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,6,,81,,8.7,NA,5.6,4,,2000,,,29,,18,702LED4.2000.4.29.7,,4,2000-04-29T12:00:00,,2000-04-29 07:00:00,ND,7,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,6,,61,,11.3,NA,4.1,4,,2000,,,29,,21,702LED4.2000.4.29.8,,4,2000-04-29T13:00:00,,2000-04-29 08:00:00,ND,8,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,9,,58,,12.7,NA,4.7,4,,2000,,,29,,17,702LED4.2000.4.29.9,,4,2000-04-29T14:00:00,,2000-04-29 09:00:00,ND,9,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,7,,50,,14.3,NA,4.0,4,,2000,,,29,,18,702LED4.2000.4.29.10,,4,2000-04-29T15:00:00,,2000-04-29 10:00:00,ND,10,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,6,,52,,15.8,NA,6.0,4,,2000,,,29,,12,702LED4.2000.4.29.11,,4,2000-04-29T16:00:00,,2000-04-29 11:00:00,ND,11,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,6,,44,,17.8,NA,5.4,4,,2000,,,29,,22,702LED4.2000.4.29.12,,4,2000-04-29T17:00:00,,2000-04-29 12:00:00,ND,12,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,9,,41,,18.6,NA,5.1,4,,2000,,,29,,30,702LED4.2000.4.29.13,,4,2000-04-29T18:00:00,,2000-04-29 13:00:00,ND,13,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,9,,38,,19.4,NA,4.7,4,,2000,,,29,,30,702LED4.2000.4.29.14,,4,2000-04-29T19:00:00,,2000-04-29 14:00:00,ND,14,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,11,,34,,19.6,NA,3.3,4,,2000,,,29,,32,702LED4.2000.4.29.15,,4,2000-04-29T20:00:00,,2000-04-29 15:00:00,ND,15,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,11,,36,,19.0,NA,3.6,4,,2000,,,29,,33,702LED4.2000.4.29.16,,4,2000-04-29T21:00:00,,2000-04-29 16:00:00,ND,16,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,24,,68,,13.1,NA,7.3,4,,2000,,,29,,3,702LED4.2000.4.29.17,,4,2000-04-29T22:00:00,,2000-04-29 17:00:00,ND,17,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,29,702LED4,,2000,,,17,,65,,10.9,NA,4.6,4,,2000,,,29,,2,702LED4.2000.4.29.18,,4,2000-04-29T23:00:00,,2000-04-29 18:00:00,ND,18,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,19,,70,,9.1,NA,3.9,4,,2000,,,29,,4,702LED4.2000.4.29.19,,4,2000-04-30T00:00:00,,2000-04-29 19:00:00,ND,19,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,11,,76,,8.1,NA,4.1,4,,2000,,,29,,1,702LED4.2000.4.29.20,,4,2000-04-30T01:00:00,,2000-04-29 20:00:00,ND,20,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,7,,76,,7.8,NA,3.8,4,,2000,,,29,,35,702LED4.2000.4.29.21,,4,2000-04-30T02:00:00,,2000-04-29 21:00:00,ND,21,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,6,,69,,7.0,NA,1.7,4,,2000,,,29,,34,702LED4.2000.4.29.22,,4,2000-04-30T03:00:00,,2000-04-29 22:00:00,ND,22,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,7,,76,,5.9,NA,2.0,4,,2000,,,29,,30,702LED4.2000.4.29.23,,4,2000-04-30T04:00:00,,2000-04-29 23:00:00,ND,23,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,7,,73,,5.6,NA,1.2,4,,2000,,,30,,30,702LED4.2000.4.30.0,,4,2000-04-30T05:00:00,,2000-04-30 00:00:00,ND,0,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,11,,61,,5.8,NA,-1.2,4,,2000,,,30,,33,702LED4.2000.4.30.1,,4,2000-04-30T06:00:00,,2000-04-30 01:00:00,ND,1,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,9,,60,,5.1,NA,-2.1,4,,2000,,,30,,34,702LED4.2000.4.30.2,,4,2000-04-30T07:00:00,,2000-04-30 02:00:00,ND,2,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,9,,59,,4.4,NA,-3.0,4,,2000,,,30,,35,702LED4.2000.4.30.3,,4,2000-04-30T08:00:00,,2000-04-30 03:00:00,ND,3,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,7,,58,,3.8,NA,-3.6,4,,2000,,,30,,36,702LED4.2000.4.30.4,,4,2000-04-30T09:00:00,,2000-04-30 04:00:00,ND,4,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,9,,59,,3.5,NA,-3.8,4,,2000,,,30,,34,702LED4.2000.4.30.5,,4,2000-04-30T10:00:00,,2000-04-30 05:00:00,ND,5,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,11,,56,,4.4,NA,-3.7,4,,2000,,,30,,35,702LED4.2000.4.30.6,,4,2000-04-30T11:00:00,,2000-04-30 06:00:00,ND,6,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,15,,47,,5.7,NA,-4.8,4,,2000,,,30,,1,702LED4.2000.4.30.7,,4,2000-04-30T12:00:00,,2000-04-30 07:00:00,ND,7,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,11,,43,,7.0,NA,-4.8,4,,2000,,,30,,36,702LED4.2000.4.30.8,,4,2000-04-30T13:00:00,,2000-04-30 08:00:00,ND,8,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,19,,39,,7.9,NA,-5.3,4,,2000,,,30,,32,702LED4.2000.4.30.9,,4,2000-04-30T14:00:00,,2000-04-30 09:00:00,ND,9,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,11,,41,,8.5,NA,-4.1,4,,2000,,,30,,31,702LED4.2000.4.30.10,,4,2000-04-30T15:00:00,,2000-04-30 10:00:00,ND,10,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,22,,36,,9.5,NA,-4.9,4,,2000,,,30,,31,702LED4.2000.4.30.11,,4,2000-04-30T16:00:00,,2000-04-30 11:00:00,ND,11,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,20,,32,,10.2,NA,-5.8,4,,2000,,,30,,29,702LED4.2000.4.30.12,,4,2000-04-30T17:00:00,,2000-04-30 12:00:00,ND,12,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,15,,28,,11.2,NA,-6.7,4,,2000,,,30,,34,702LED4.2000.4.30.13,,4,2000-04-30T18:00:00,,2000-04-30 13:00:00,ND,13,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,13,,27,,12.2,NA,-6.3,4,,2000,,,30,,32,702LED4.2000.4.30.14,,4,2000-04-30T19:00:00,,2000-04-30 14:00:00,ND,14,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,17,,25,,12.5,NA,-7.1,4,,2000,,,30,,33,702LED4.2000.4.30.15,,4,2000-04-30T20:00:00,,2000-04-30 15:00:00,ND,15,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,19,,25,,12.2,NA,-7.3,4,,2000,,,30,,29,702LED4.2000.4.30.16,,4,2000-04-30T21:00:00,,2000-04-30 16:00:00,ND,16,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,13,,22,,12.6,NA,-8.6,4,,2000,,,30,,30,702LED4.2000.4.30.17,,4,2000-04-30T22:00:00,,2000-04-30 17:00:00,ND,17,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,30,702LED4,,2000,,,11,,24,,12.2,NA,-7.9,4,,2000,,,30,,33,702LED4.2000.4.30.18,,4,2000-04-30T23:00:00,,2000-04-30 18:00:00,ND,18,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,6,,33,,9.9,NA,-5.7,5,,2000,,,30,,30,702LED4.2000.4.30.19,,4,2000-05-01T00:00:00,,2000-04-30 19:00:00,ND,19,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,7,,43,,7.6,NA,-4.3,5,,2000,,,30,,2,702LED4.2000.4.30.20,,4,2000-05-01T01:00:00,,2000-04-30 20:00:00,ND,20,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,6,,34,,7.9,NA,-7.1,5,,2000,,,30,,32,702LED4.2000.4.30.21,,4,2000-05-01T02:00:00,,2000-04-30 21:00:00,ND,21,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,6,,59,,4.5,NA,-2.9,5,,2000,,,30,,27,702LED4.2000.4.30.22,,4,2000-05-01T03:00:00,,2000-04-30 22:00:00,ND,22,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,4,,62,,4.1,NA,-2.6,5,,2000,,,30,,6,702LED4.2000.4.30.23,,4,2000-05-01T04:00:00,,2000-04-30 23:00:00,ND,23,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,4,,65,,3.4,NA,-2.6,5,,2000,,,1,,22,702LED4.2000.5.1.0,,5,2000-05-01T05:00:00,,2000-05-01 00:00:00,ND,0,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,7,,64,,3.3,NA,-2.9,5,,2000,,,1,,22,702LED4.2000.5.1.1,,5,2000-05-01T06:00:00,,2000-05-01 01:00:00,ND,1,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,7,,62,,3.3,NA,-3.2,5,,2000,,,1,,24,702LED4.2000.5.1.2,,5,2000-05-01T07:00:00,,2000-05-01 02:00:00,ND,2,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,7,,61,,3.3,NA,-3.4,5,,2000,,,1,,22,702LED4.2000.5.1.3,,5,2000-05-01T08:00:00,,2000-05-01 03:00:00,ND,3,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,7,,74,,2.4,NA,-1.7,5,,2000,,,1,,18,702LED4.2000.5.1.4,,5,2000-05-01T09:00:00,,2000-05-01 04:00:00,ND,4,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,7,,73,,3.0,NA,-1.3,5,,2000,,,1,,18,702LED4.2000.5.1.5,,5,2000-05-01T10:00:00,,2000-05-01 05:00:00,ND,5,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,13,,79,,4.2,NA,0.9,5,,2000,,,1,,17,702LED4.2000.5.1.6,,5,2000-05-01T11:00:00,,2000-05-01 06:00:00,ND,6,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,20,,64,,6.5,NA,0.2,5,,2000,,,1,,19,702LED4.2000.5.1.7,,5,2000-05-01T12:00:00,,2000-05-01 07:00:00,ND,7,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,19,,59,,8.1,NA,0.6,5,,2000,,,1,,19,702LED4.2000.5.1.8,,5,2000-05-01T13:00:00,,2000-05-01 08:00:00,ND,8,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,26,,52,,9.8,NA,0.4,5,,2000,,,1,,18,702LED4.2000.5.1.9,,5,2000-05-01T14:00:00,,2000-05-01 09:00:00,ND,9,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,30,,47,,10.7,NA,-0.2,5,,2000,,,1,,18,702LED4.2000.5.1.10,,5,2000-05-01T15:00:00,,2000-05-01 10:00:00,ND,10,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,22,,46,,11.3,NA,0.1,5,,2000,,,1,,19,702LED4.2000.5.1.11,,5,2000-05-01T16:00:00,,2000-05-01 11:00:00,ND,11,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,20,,42,,13.0,NA,0.4,5,,2000,,,1,,19,702LED4.2000.5.1.12,,5,2000-05-01T17:00:00,,2000-05-01 12:00:00,ND,12,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,22,,42,,13.6,NA,1.0,5,,2000,,,1,,18,702LED4.2000.5.1.13,,5,2000-05-01T18:00:00,,2000-05-01 13:00:00,ND,13,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,17,,45,,13.8,NA,2.1,5,,2000,,,1,,18,702LED4.2000.5.1.14,,5,2000-05-01T19:00:00,,2000-05-01 14:00:00,ND,14,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,30,,49,,13.4,NA,2.9,5,,2000,,,1,,24,702LED4.2000.5.1.15,,5,2000-05-01T20:00:00,,2000-05-01 15:00:00,ND,15,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,9,,81,,10.4,NA,7.3,5,,2000,,,1,,21,702LED4.2000.5.1.16,,5,2000-05-01T21:00:00,,2000-05-01 16:00:00,ND,16,M,,QC
-73.34944444444444,45.29388888888889,L'ACADIE,M,,1,702LED4,,2000,,,19,,92,,9.1,NA,7.9,5,,2000,,,1,,16,702LED4.2000.5.1.17,,5,2000-05-01T22:00:00,,2000-05-01 17:00:00,ND,17,M,,QC
