x,y,WEATHER_ENG_DESC,LOCAL_HOUR,RELATIVE_HUMIDITY_FLAG,DEW_POINT_TEMP,PRECIP_AMOUNT_FLAG,UTC_DAY,LOCAL_DAY,UTC_MONTH,DEW_POINT_TEMP_FLAG,HUMIDEX,VISIBILITY,WIND_DIRECTION,PRECIP_AMOUNT,WIND_SPEED_FLAG,LOCAL_MONTH,UTC_DATE,WINDCHILL,HUMIDEX_FLAG,STATION_PRESSURE_FLAG,LOCAL_YEAR,WIND_DIRECTION_FLAG,WEATHER_FRE_DESC,LOCAL_DATE,VISIBILITY_FLAG,CLIMATE_IDENTIFIER,ID,STATION_PRESSURE,WIND_SPEED,TEMP_FLAG,UTC_YEAR,PROVINCE_CODE,TEMP,WINDCHILL_FLAG,RELATIVE_HUMIDITY,STATION_NAME
-73.34944444444444,45.29388888888889,NA,21,,19.6,,12,11,7,,29,,30,,,7,2011-07-12T02:00:00,,,M,2011,,ND,2011-07-11 21:00:00,,702LED4,702LED4.2011.7.11.21,,7,,2011,QC,21.8,,87,L'ACADIE
-73.34944444444444,45.29388888888889,NA,22,,20.1,,12,11,7,,29,,0,,,7,2011-07-12T03:00:00,,,M,2011,,ND,2011-07-11 22:00:00,,702LED4,702LED4.2011.7.11.22,,0,,2011,QC,21.6,,91,L'ACADIE
-73.34944444444444,45.29388888888889,NA,23,,20.2,,12,11,7,,29,,16,,,7,2011-07-12T04:00:00,,,M,2011,,ND,2011-07-11 23:00:00,,702LED4,702LED4.2011.7.11.23,,9,,2011,QC,21.5,,92,L'ACADIE
-73.34944444444444,45.29388888888889,NA,0,,20.1,,12,12,7,,29,,17,,,7,2011-07-12T05:00:00,,,M,2011,,ND,2011-07-12 00:00:00,,702LED4,702LED4.2011.7.12.0,,11,,2011,QC,21.4,,92,L'ACADIE
-73.34944444444444,45.29388888888889,NA,1,,20.2,,12,12,7,,29,,18,,,7,2011-07-12T06:00:00,,,M,2011,,ND,2011-07-12 01:00:00,,702LED4,702LED4.2011.7.12.1,,7,,2011,QC,21.4,,93,L'ACADIE
-73.34944444444444,45.29388888888889,NA,2,,20.0,,12,12,7,,29,,17,,,7,2011-07-12T07:00:00,,,M,2011,,ND,2011-07-12 02:00:00,,702LED4,702LED4.2011.7.12.2,,6,,2011,QC,21.2,,93,L'ACADIE
-73.34944444444444,45.29388888888889,NA,3,,19.9,,12,12,7,,29,,15,,,7,2011-07-12T08:00:00,,,M,2011,,ND,2011-07-12 03:00:00,,702LED4,702LED4.2011.7.12.3,,6,,2011,QC,21.1,,93,L'ACADIE
-73.34944444444444,45.29388888888889,NA,4,,19.9,,12,12,7,,28,,17,,,7,2011-07-12T09:00:00,,,M,2011,,ND,2011-07-12 04:00:00,,702LED4,702LED4.2011.7.12.4,,6,,2011,QC,21.0,,93,L'ACADIE
-73.34944444444444,45.29388888888889,NA,5,,20.0,,12,12,7,,29,,0,,,7,2011-07-12T10:00:00,,,M,2011,,ND,2011-07-12 05:00:00,,702LED4,702LED4.2011.7.12.5,,0,,2011,QC,21.1,,93,L'ACADIE
-73.34944444444444,45.29388888888889,NA,6,,20.6,,12,12,7,,30,,23,,,7,2011-07-12T11:00:00,,,M,2011,,ND,2011-07-12 06:00:00,,702LED4,702LED4.2011.7.12.6,,6,,2011,QC,22.0,,92,L'ACADIE
-73.34944444444444,45.29388888888889,NA,7,,20.6,,12,12,7,,31,,26,,,7,2011-07-12T12:00:00,,,M,2011,,ND,2011-07-12 07:00:00,,702LED4,702LED4.2011.7.12.7,,6,,2011,QC,23.1,,86,L'ACADIE
-73.34944444444444,45.29388888888889,NA,8,,20.4,,12,12,7,,32,,26,,,7,2011-07-12T13:00:00,,,M,2011,,ND,2011-07-12 08:00:00,,702LED4,702LED4.2011.7.12.8,,13,,2011,QC,23.7,,82,L'ACADIE
-73.34944444444444,45.29388888888889,NA,9,,20.7,,12,12,7,,32,,25,,,7,2011-07-12T14:00:00,,,M,2011,,ND,2011-07-12 09:00:00,,702LED4,702LED4.2011.7.12.9,,13,,2011,QC,24.3,,80,L'ACADIE
-73.34944444444444,45.29388888888889,NA,10,,19.9,,12,12,7,,33,,28,,,7,2011-07-12T15:00:00,,,M,2011,,ND,2011-07-12 10:00:00,,702LED4,702LED4.2011.7.12.10,,13,,2011,QC,25.6,,71,L'ACADIE
-73.34944444444444,45.29388888888889,NA,11,,20.0,,12,12,7,,33,,28,,,7,2011-07-12T16:00:00,,,M,2011,,ND,2011-07-12 11:00:00,,702LED4,702LED4.2011.7.12.11,,11,,2011,QC,25.8,,70,L'ACADIE
-73.34944444444444,45.29388888888889,NA,12,,20.0,,12,12,7,,35,,26,,,7,2011-07-12T17:00:00,,,M,2011,,ND,2011-07-12 12:00:00,,702LED4,702LED4.2011.7.12.12,,17,,2011,QC,27.4,,64,L'ACADIE
-73.34944444444444,45.29388888888889,NA,13,,19.5,,12,12,7,,36,,26,,,7,2011-07-12T18:00:00,,,M,2011,,ND,2011-07-12 13:00:00,,702LED4,702LED4.2011.7.12.13,,19,,2011,QC,28.6,,58,L'ACADIE
-73.34944444444444,45.29388888888889,NA,14,,19.4,,12,12,7,,36,,27,,,7,2011-07-12T19:00:00,,,M,2011,,ND,2011-07-12 14:00:00,,702LED4,702LED4.2011.7.12.14,,15,,2011,QC,29.1,,56,L'ACADIE
-73.34944444444444,45.29388888888889,NA,15,,18.8,,12,12,7,,36,,26,,,7,2011-07-12T20:00:00,,,M,2011,,ND,2011-07-12 15:00:00,,702LED4,702LED4.2011.7.12.15,,15,,2011,QC,29.4,,53,L'ACADIE
-73.34944444444444,45.29388888888889,NA,16,,19.1,,12,12,7,,36,,26,,,7,2011-07-12T21:00:00,,,M,2011,,ND,2011-07-12 16:00:00,,702LED4,702LED4.2011.7.12.16,,17,,2011,QC,29.2,,55,L'ACADIE
-73.34944444444444,45.29388888888889,NA,17,,19.6,,12,12,7,,36,,26,,,7,2011-07-12T22:00:00,,,M,2011,,ND,2011-07-12 17:00:00,,702LED4,702LED4.2011.7.12.17,,15,,2011,QC,28.9,,57,L'ACADIE
-73.34944444444444,45.29388888888889,NA,18,,18.5,,12,12,7,,34,,27,,,7,2011-07-12T23:00:00,,,M,2011,,ND,2011-07-12 18:00:00,,702LED4,702LED4.2011.7.12.18,,13,,2011,QC,27.8,,57,L'ACADIE
-73.34944444444444,45.29388888888889,NA,19,,17.6,,13,12,7,,32,,29,,,7,2011-07-13T00:00:00,,,M,2011,,ND,2011-07-12 19:00:00,,702LED4,702LED4.2011.7.12.19,,6,,2011,QC,26.4,,58,L'ACADIE
-73.34944444444444,45.29388888888889,NA,20,,15.8,,13,12,7,,29,,29,,,7,2011-07-13T01:00:00,,,M,2011,,ND,2011-07-12 20:00:00,,702LED4,702LED4.2011.7.12.20,,7,,2011,QC,24.4,,59,L'ACADIE
-73.34944444444444,45.29388888888889,NA,21,,15.6,,13,12,7,,29,,28,,,7,2011-07-13T02:00:00,,,M,2011,,ND,2011-07-12 21:00:00,,702LED4,702LED4.2011.7.12.21,,9,,2011,QC,24.6,,57,L'ACADIE
-73.34944444444444,45.29388888888889,NA,22,,16.1,,13,12,7,,28,,28,,,7,2011-07-13T03:00:00,,,M,2011,,ND,2011-07-12 22:00:00,,702LED4,702LED4.2011.7.12.22,,6,,2011,QC,23.0,,65,L'ACADIE
-73.34944444444444,45.29388888888889,NA,23,,15.7,,13,12,7,,26,,29,,,7,2011-07-13T04:00:00,,,M,2011,,ND,2011-07-12 23:00:00,,702LED4,702LED4.2011.7.12.23,,6,,2011,QC,21.7,,69,L'ACADIE
-73.34944444444444,45.29388888888889,NA,0,,14.8,,13,13,7,,25,,32,,,7,2011-07-13T05:00:00,,,M,2011,,ND,2011-07-13 00:00:00,,702LED4,702LED4.2011.7.13.0,,6,,2011,QC,21.3,,66,L'ACADIE
-73.34944444444444,45.29388888888889,NA,1,,14.0,,13,13,7,,,,0,,,7,2011-07-13T06:00:00,,,M,2011,,ND,2011-07-13 01:00:00,,702LED4,702LED4.2011.7.13.1,,0,,2011,QC,19.9,,69,L'ACADIE
-73.34944444444444,45.29388888888889,NA,2,,13.9,,13,13,7,,,,34,,,7,2011-07-13T07:00:00,,,M,2011,,ND,2011-07-13 02:00:00,,702LED4,702LED4.2011.7.13.2,,4,,2011,QC,19.1,,72,L'ACADIE
-73.34944444444444,45.29388888888889,NA,3,,14.4,,13,13,7,,,,32,,,7,2011-07-13T08:00:00,,,M,2011,,ND,2011-07-13 03:00:00,,702LED4,702LED4.2011.7.13.3,,4,,2011,QC,16.6,,87,L'ACADIE
-73.34944444444444,45.29388888888889,NA,4,,13.9,,13,13,7,,,,34,,,7,2011-07-13T09:00:00,,,M,2011,,ND,2011-07-13 04:00:00,,702LED4,702LED4.2011.7.13.4,,6,,2011,QC,17.5,,79,L'ACADIE
-73.34944444444444,45.29388888888889,NA,5,,14.0,,13,13,7,,,,20,,,7,2011-07-13T10:00:00,,,M,2011,,ND,2011-07-13 05:00:00,,702LED4,702LED4.2011.7.13.5,,4,,2011,QC,16.2,,87,L'ACADIE
-73.34944444444444,45.29388888888889,NA,6,,14.9,,13,13,7,,,,30,,,7,2011-07-13T11:00:00,,,M,2011,,ND,2011-07-13 06:00:00,,702LED4,702LED4.2011.7.13.6,,4,,2011,QC,19.2,,76,L'ACADIE
-73.34944444444444,45.29388888888889,NA,7,,13.9,,13,13,7,,,,35,,,7,2011-07-13T12:00:00,,,M,2011,,ND,2011-07-13 07:00:00,,702LED4,702LED4.2011.7.13.7,,7,,2011,QC,20.2,,67,L'ACADIE
-73.34944444444444,45.29388888888889,NA,8,,14.7,,13,13,7,,25,,1,,,7,2011-07-13T13:00:00,,,M,2011,,ND,2011-07-13 08:00:00,,702LED4,702LED4.2011.7.13.8,,6,,2011,QC,21.3,,66,L'ACADIE
-73.34944444444444,45.29388888888889,NA,9,,14.7,,13,13,7,,26,,4,,,7,2011-07-13T14:00:00,,,M,2011,,ND,2011-07-13 09:00:00,,702LED4,702LED4.2011.7.13.9,,6,,2011,QC,22.2,,62,L'ACADIE
-73.34944444444444,45.29388888888889,NA,10,,15.1,,13,13,7,,27,,35,,,7,2011-07-13T15:00:00,,,M,2011,,ND,2011-07-13 10:00:00,,702LED4,702LED4.2011.7.13.10,,7,,2011,QC,22.6,,63,L'ACADIE
-73.34944444444444,45.29388888888889,NA,11,,13.5,,13,13,7,,26,,34,,,7,2011-07-13T16:00:00,,,M,2011,,ND,2011-07-13 11:00:00,,702LED4,702LED4.2011.7.13.11,,7,,2011,QC,23.2,,54,L'ACADIE
-73.34944444444444,45.29388888888889,NA,12,,14.5,,13,13,7,,27,,1,,,7,2011-07-13T17:00:00,,,M,2011,,ND,2011-07-13 12:00:00,,702LED4,702LED4.2011.7.13.12,,9,,2011,QC,23.3,,58,L'ACADIE
-73.34944444444444,45.29388888888889,NA,13,,13.7,,13,13,7,,27,,1,,,7,2011-07-13T18:00:00,,,M,2011,,ND,2011-07-13 13:00:00,,702LED4,702LED4.2011.7.13.13,,7,,2011,QC,23.8,,53,L'ACADIE
-73.34944444444444,45.29388888888889,NA,14,,11.5,,13,13,7,,,,36,,,7,2011-07-13T19:00:00,,,M,2011,,ND,2011-07-13 14:00:00,,702LED4,702LED4.2011.7.13.14,,7,,2011,QC,22.2,,51,L'ACADIE
-73.34944444444444,45.29388888888889,NA,15,,13.9,,13,13,7,,25,,30,,,7,2011-07-13T20:00:00,,,M,2011,,ND,2011-07-13 15:00:00,,702LED4,702LED4.2011.7.13.15,,6,,2011,QC,21.6,,62,L'ACADIE
-73.34944444444444,45.29388888888889,NA,16,,9.7,,13,13,7,,,,1,,,7,2011-07-13T21:00:00,,,M,2011,,ND,2011-07-13 16:00:00,,702LED4,702LED4.2011.7.13.16,,7,,2011,QC,23.2,,42,L'ACADIE
-73.34944444444444,45.29388888888889,NA,17,,10.2,,13,13,7,,26,,2,,,7,2011-07-13T22:00:00,,,M,2011,,ND,2011-07-13 17:00:00,,702LED4,702LED4.2011.7.13.17,,7,,2011,QC,24.2,,41,L'ACADIE
-73.34944444444444,45.29388888888889,NA,18,,15.1,,13,13,7,,27,,30,,,7,2011-07-13T23:00:00,,,M,2011,,ND,2011-07-13 18:00:00,,702LED4,702LED4.2011.7.13.18,,6,,2011,QC,22.7,,62,L'ACADIE
-73.34944444444444,45.29388888888889,NA,19,,15.9,,14,13,7,,25,,27,,,7,2011-07-14T00:00:00,,,M,2011,,ND,2011-07-13 19:00:00,,702LED4,702LED4.2011.7.13.19,,6,,2011,QC,20.8,,74,L'ACADIE
-73.34944444444444,45.29388888888889,NA,20,,15.9,,14,13,7,,,,25,,,7,2011-07-14T01:00:00,,,M,2011,,ND,2011-07-13 20:00:00,,702LED4,702LED4.2011.7.13.20,,6,,2011,QC,19.5,,80,L'ACADIE
-73.34944444444444,45.29388888888889,NA,21,,15.9,,14,13,7,,,,29,,,7,2011-07-14T02:00:00,,,M,2011,,ND,2011-07-13 21:00:00,,702LED4,702LED4.2011.7.13.21,,4,,2011,QC,19.0,,82,L'ACADIE
-73.34944444444444,45.29388888888889,NA,22,,14.0,,14,13,7,,,,30,,,7,2011-07-14T03:00:00,,,M,2011,,ND,2011-07-13 22:00:00,,702LED4,702LED4.2011.7.13.22,,4,,2011,QC,17.8,,78,L'ACADIE
-73.34944444444444,45.29388888888889,NA,23,,13.0,,14,13,7,,,,0,,,7,2011-07-14T04:00:00,,,M,2011,,ND,2011-07-13 23:00:00,,702LED4,702LED4.2011.7.13.23,,0,,2011,QC,16.9,,78,L'ACADIE
-73.34944444444444,45.29388888888889,NA,0,,12.2,,14,14,7,,,,29,,,7,2011-07-14T05:00:00,,,M,2011,,ND,2011-07-14 00:00:00,,702LED4,702LED4.2011.7.14.0,,4,,2011,QC,16.4,,76,L'ACADIE
-73.34944444444444,45.29388888888889,NA,1,,12.3,,14,14,7,,,,0,,,7,2011-07-14T06:00:00,,,M,2011,,ND,2011-07-14 01:00:00,,702LED4,702LED4.2011.7.14.1,,0,,2011,QC,15.2,,83,L'ACADIE
-73.34944444444444,45.29388888888889,NA,2,,12.0,,14,14,7,,,,28,,,7,2011-07-14T07:00:00,,,M,2011,,ND,2011-07-14 02:00:00,,702LED4,702LED4.2011.7.14.2,,6,,2011,QC,14.1,,87,L'ACADIE
-73.34944444444444,45.29388888888889,NA,3,,11.7,,14,14,7,,,,0,,,7,2011-07-14T08:00:00,,,M,2011,,ND,2011-07-14 03:00:00,,702LED4,702LED4.2011.7.14.3,,0,,2011,QC,13.6,,88,L'ACADIE
-73.34944444444444,45.29388888888889,NA,4,,11.4,,14,14,7,,,,30,,,7,2011-07-14T09:00:00,,,M,2011,,ND,2011-07-14 04:00:00,,702LED4,702LED4.2011.7.14.4,,4,,2011,QC,12.7,,92,L'ACADIE
-73.34944444444444,45.29388888888889,NA,5,,12.2,,14,14,7,,,,30,,,7,2011-07-14T10:00:00,,,M,2011,,ND,2011-07-14 05:00:00,,702LED4,702LED4.2011.7.14.5,,4,,2011,QC,14.6,,86,L'ACADIE
-73.34944444444444,45.29388888888889,NA,6,,13.1,,14,14,7,,,,0,,,7,2011-07-14T11:00:00,,,M,2011,,ND,2011-07-14 06:00:00,,702LED4,702LED4.2011.7.14.6,,0,,2011,QC,16.1,,82,L'ACADIE
-73.34944444444444,45.29388888888889,NA,7,,13.5,,14,14,7,,,,29,,,7,2011-07-14T12:00:00,,,M,2011,,ND,2011-07-14 07:00:00,,702LED4,702LED4.2011.7.14.7,,6,,2011,QC,18.1,,74,L'ACADIE
-73.34944444444444,45.29388888888889,NA,8,,13.6,,14,14,7,,,,29,,,7,2011-07-14T13:00:00,,,M,2011,,ND,2011-07-14 08:00:00,,702LED4,702LED4.2011.7.14.8,,6,,2011,QC,19.9,,67,L'ACADIE
-73.34944444444444,45.29388888888889,NA,9,,13.4,,14,14,7,,,,30,,,7,2011-07-14T14:00:00,,,M,2011,,ND,2011-07-14 09:00:00,,702LED4,702LED4.2011.7.14.9,,7,,2011,QC,21.1,,61,L'ACADIE
-73.34944444444444,45.29388888888889,NA,10,,13.6,,14,14,7,,26,,25,,,7,2011-07-14T15:00:00,,,M,2011,,ND,2011-07-14 10:00:00,,702LED4,702LED4.2011.7.14.10,,7,,2011,QC,22.9,,56,L'ACADIE
-73.34944444444444,45.29388888888889,NA,11,,11.9,,14,14,7,,26,,31,,,7,2011-07-14T16:00:00,,,M,2011,,ND,2011-07-14 11:00:00,,702LED4,702LED4.2011.7.14.11,,7,,2011,QC,23.7,,48,L'ACADIE
-73.34944444444444,45.29388888888889,NA,12,,11.5,,14,14,7,,27,,30,,,7,2011-07-14T17:00:00,,,M,2011,,ND,2011-07-14 12:00:00,,702LED4,702LED4.2011.7.14.12,,9,,2011,QC,25.0,,43,L'ACADIE
-73.34944444444444,45.29388888888889,NA,13,,10.3,,14,14,7,,28,,31,,,7,2011-07-14T18:00:00,,,M,2011,,ND,2011-07-14 13:00:00,,702LED4,702LED4.2011.7.14.13,,7,,2011,QC,26.1,,37,L'ACADIE
-73.34944444444444,45.29388888888889,NA,14,,9.3,,14,14,7,,27,,31,,,7,2011-07-14T19:00:00,,,M,2011,,ND,2011-07-14 14:00:00,,702LED4,702LED4.2011.7.14.14,,7,,2011,QC,26.1,,35,L'ACADIE
-73.34944444444444,45.29388888888889,NA,15,,11.0,,14,14,7,,29,,30,,,7,2011-07-14T20:00:00,,,M,2011,,ND,2011-07-14 15:00:00,,702LED4,702LED4.2011.7.14.15,,11,,2011,QC,26.8,,37,L'ACADIE
-73.34944444444444,45.29388888888889,NA,16,,11.5,,14,14,7,,28,,30,,,7,2011-07-14T21:00:00,,,M,2011,,ND,2011-07-14 16:00:00,,702LED4,702LED4.2011.7.14.16,,9,,2011,QC,25.5,,42,L'ACADIE
-73.34944444444444,45.29388888888889,NA,17,,10.1,,14,14,7,,27,,29,,,7,2011-07-14T22:00:00,,,M,2011,,ND,2011-07-14 17:00:00,,702LED4,702LED4.2011.7.14.17,,7,,2011,QC,25.7,,37,L'ACADIE
-73.34944444444444,45.29388888888889,NA,18,,10.7,,14,14,7,,27,,0,,,7,2011-07-14T23:00:00,,,M,2011,,ND,2011-07-14 18:00:00,,702LED4,702LED4.2011.7.14.18,,0,,2011,QC,25.4,,40,L'ACADIE
-73.34944444444444,45.29388888888889,NA,19,,12.2,,15,14,7,,27,,25,,,7,2011-07-15T00:00:00,,,M,2011,,ND,2011-07-14 19:00:00,,702LED4,702LED4.2011.7.14.19,,4,,2011,QC,24.2,,47,L'ACADIE
-73.34944444444444,45.29388888888889,NA,20,,14.2,,15,14,7,,25,,0,,,7,2011-07-15T01:00:00,,,M,2011,,ND,2011-07-14 20:00:00,,702LED4,702LED4.2011.7.14.20,,0,,2011,QC,21.4,,64,L'ACADIE
-73.34944444444444,45.29388888888889,NA,21,,15.1,,15,14,7,,,,0,,,7,2011-07-15T02:00:00,,,M,2011,,ND,2011-07-14 21:00:00,,702LED4,702LED4.2011.7.14.21,,0,,2011,QC,19.9,,74,L'ACADIE
-73.34944444444444,45.29388888888889,NA,22,,15.0,,15,14,7,,,,0,,,7,2011-07-15T03:00:00,,,M,2011,,ND,2011-07-14 22:00:00,,702LED4,702LED4.2011.7.14.22,,0,,2011,QC,18.3,,81,L'ACADIE
-73.34944444444444,45.29388888888889,NA,23,,14.6,,15,14,7,,,,0,,,7,2011-07-15T04:00:00,,,M,2011,,ND,2011-07-14 23:00:00,,702LED4,702LED4.2011.7.14.23,,0,,2011,QC,17.4,,84,L'ACADIE
-73.34944444444444,45.29388888888889,NA,0,,13.7,,15,15,7,,,,0,,,7,2011-07-15T05:00:00,,,M,2011,,ND,2011-07-15 00:00:00,,702LED4,702LED4.2011.7.15.0,,0,,2011,QC,15.8,,87,L'ACADIE
-73.34944444444444,45.29388888888889,NA,1,,13.3,,15,15,7,,,,0,,,7,2011-07-15T06:00:00,,,M,2011,,ND,2011-07-15 01:00:00,,702LED4,702LED4.2011.7.15.1,,0,,2011,QC,14.9,,90,L'ACADIE
-73.34944444444444,45.29388888888889,NA,2,,13.2,,15,15,7,,,,0,,,7,2011-07-15T07:00:00,,,M,2011,,ND,2011-07-15 02:00:00,,702LED4,702LED4.2011.7.15.2,,0,,2011,QC,14.4,,92,L'ACADIE
-73.34944444444444,45.29388888888889,NA,3,,11.8,,15,15,7,,,,0,,,7,2011-07-15T08:00:00,,,M,2011,,ND,2011-07-15 03:00:00,,702LED4,702LED4.2011.7.15.3,,0,,2011,QC,13.1,,92,L'ACADIE
-73.34944444444444,45.29388888888889,NA,4,,12.1,,15,15,7,,,,0,,,7,2011-07-15T09:00:00,,,M,2011,,ND,2011-07-15 04:00:00,,702LED4,702LED4.2011.7.15.4,,0,,2011,QC,13.1,,94,L'ACADIE
-73.34944444444444,45.29388888888889,NA,5,,12.6,,15,15,7,,,,27,,,7,2011-07-15T10:00:00,,,M,2011,,ND,2011-07-15 05:00:00,,702LED4,702LED4.2011.7.15.5,,4,,2011,QC,14.0,,91,L'ACADIE
-73.34944444444444,45.29388888888889,NA,6,,13.8,,15,15,7,,,,0,,,7,2011-07-15T11:00:00,,,M,2011,,ND,2011-07-15 06:00:00,,702LED4,702LED4.2011.7.15.6,,0,,2011,QC,16.6,,84,L'ACADIE
-73.34944444444444,45.29388888888889,NA,7,,13.5,,15,15,7,,,,32,,,7,2011-07-15T12:00:00,,,M,2011,,ND,2011-07-15 07:00:00,,702LED4,702LED4.2011.7.15.7,,6,,2011,QC,18.7,,72,L'ACADIE
-73.34944444444444,45.29388888888889,NA,8,,13.2,,15,15,7,,,,28,,,7,2011-07-15T13:00:00,,,M,2011,,ND,2011-07-15 08:00:00,,702LED4,702LED4.2011.7.15.8,,6,,2011,QC,20.5,,63,L'ACADIE
-73.34944444444444,45.29388888888889,NA,9,,14.4,,15,15,7,,26,,32,,,7,2011-07-15T14:00:00,,,M,2011,,ND,2011-07-15 09:00:00,,702LED4,702LED4.2011.7.15.9,,4,,2011,QC,22.5,,60,L'ACADIE
-73.34944444444444,45.29388888888889,NA,10,,12.4,,15,15,7,,27,,29,,,7,2011-07-15T15:00:00,,,M,2011,,ND,2011-07-15 10:00:00,,702LED4,702LED4.2011.7.15.10,,4,,2011,QC,24.1,,48,L'ACADIE
-73.34944444444444,45.29388888888889,NA,11,,10.6,,15,15,7,,27,,27,,,7,2011-07-15T16:00:00,,,M,2011,,ND,2011-07-15 11:00:00,,702LED4,702LED4.2011.7.15.11,,6,,2011,QC,25.7,,39,L'ACADIE
-73.34944444444444,45.29388888888889,NA,12,,9.6,,15,15,7,,28,,31,,,7,2011-07-15T17:00:00,,,M,2011,,ND,2011-07-15 12:00:00,,702LED4,702LED4.2011.7.15.12,,7,,2011,QC,26.7,,34,L'ACADIE
-73.34944444444444,45.29388888888889,NA,13,,9.7,,15,15,7,,29,,32,,,7,2011-07-15T18:00:00,,,M,2011,,ND,2011-07-15 13:00:00,,702LED4,702LED4.2011.7.15.13,,6,,2011,QC,27.4,,33,L'ACADIE
-73.34944444444444,45.29388888888889,NA,14,,7.3,,15,15,7,,27,,6,,,7,2011-07-15T19:00:00,,,M,2011,,ND,2011-07-15 14:00:00,,702LED4,702LED4.2011.7.15.14,,7,,2011,QC,27.3,,28,L'ACADIE
-73.34944444444444,45.29388888888889,NA,15,,6.5,,15,15,7,,28,,2,,,7,2011-07-15T20:00:00,,,M,2011,,ND,2011-07-15 15:00:00,,702LED4,702LED4.2011.7.15.15,,6,,2011,QC,28.0,,26,L'ACADIE
-73.34944444444444,45.29388888888889,NA,16,,4.6,,15,15,7,,27,,1,,,7,2011-07-15T21:00:00,,,M,2011,,ND,2011-07-15 16:00:00,,702LED4,702LED4.2011.7.15.16,,7,,2011,QC,27.9,,23,L'ACADIE
-73.34944444444444,45.29388888888889,NA,17,,5.1,,15,15,7,,27,,34,,,7,2011-07-15T22:00:00,,,M,2011,,ND,2011-07-15 17:00:00,,702LED4,702LED4.2011.7.15.17,,4,,2011,QC,28.0,,23,L'ACADIE
-73.34944444444444,45.29388888888889,NA,18,,5.4,,15,15,7,,27,,31,,,7,2011-07-15T23:00:00,,,M,2011,,ND,2011-07-15 18:00:00,,702LED4,702LED4.2011.7.15.18,,4,,2011,QC,27.9,,24,L'ACADIE
-73.34944444444444,45.29388888888889,NA,19,,12.8,,16,15,7,,29,,0,,,7,2011-07-16T00:00:00,,,M,2011,,ND,2011-07-15 19:00:00,,702LED4,702LED4.2011.7.15.19,,0,,2011,QC,26.0,,44,L'ACADIE
-73.34944444444444,45.29388888888889,NA,20,,14.6,,16,15,7,,25,,0,,,7,2011-07-16T01:00:00,,,M,2011,,ND,2011-07-15 20:00:00,,702LED4,702LED4.2011.7.15.20,,0,,2011,QC,21.1,,66,L'ACADIE
-73.34944444444444,45.29388888888889,NA,21,,14.3,,16,15,7,,,,0,,,7,2011-07-16T02:00:00,,,M,2011,,ND,2011-07-15 21:00:00,,702LED4,702LED4.2011.7.15.21,,0,,2011,QC,19.3,,73,L'ACADIE
-73.34944444444444,45.29388888888889,NA,22,,14.1,,16,15,7,,,,0,,,7,2011-07-16T03:00:00,,,M,2011,,ND,2011-07-15 22:00:00,,702LED4,702LED4.2011.7.15.22,,0,,2011,QC,18.0,,78,L'ACADIE
-73.34944444444444,45.29388888888889,NA,23,,13.8,,16,15,7,,,,0,,,7,2011-07-16T04:00:00,,,M,2011,,ND,2011-07-15 23:00:00,,702LED4,702LED4.2011.7.15.23,,0,,2011,QC,17.2,,80,L'ACADIE
-73.34944444444444,45.29388888888889,NA,0,,13.8,,16,16,7,,,,18,,,7,2011-07-16T05:00:00,,,M,2011,,ND,2011-07-16 00:00:00,,702LED4,702LED4.2011.7.16.0,,6,,2011,QC,16.2,,86,L'ACADIE
-73.34944444444444,45.29388888888889,NA,1,,13.0,,16,16,7,,,,18,,,7,2011-07-16T06:00:00,,,M,2011,,ND,2011-07-16 01:00:00,,702LED4,702LED4.2011.7.16.1,,4,,2011,QC,15.1,,87,L'ACADIE
-73.34944444444444,45.29388888888889,NA,2,,12.7,,16,16,7,,,,18,,,7,2011-07-16T07:00:00,,,M,2011,,ND,2011-07-16 02:00:00,,702LED4,702LED4.2011.7.16.2,,4,,2011,QC,14.8,,87,L'ACADIE
-73.34944444444444,45.29388888888889,NA,3,,12.3,,16,16,7,,,,17,,,7,2011-07-16T08:00:00,,,M,2011,,ND,2011-07-16 03:00:00,,702LED4,702LED4.2011.7.16.3,,7,,2011,QC,14.5,,87,L'ACADIE
-73.34944444444444,45.29388888888889,NA,4,,12.1,,16,16,7,,,,19,,,7,2011-07-16T09:00:00,,,M,2011,,ND,2011-07-16 04:00:00,,702LED4,702LED4.2011.7.16.4,,6,,2011,QC,14.0,,88,L'ACADIE
-73.34944444444444,45.29388888888889,NA,5,,12.1,,16,16,7,,,,19,,,7,2011-07-16T10:00:00,,,M,2011,,ND,2011-07-16 05:00:00,,702LED4,702LED4.2011.7.16.5,,6,,2011,QC,14.4,,86,L'ACADIE
-73.34944444444444,45.29388888888889,NA,6,,13.0,,16,16,7,,,,18,,,7,2011-07-16T11:00:00,,,M,2011,,ND,2011-07-16 06:00:00,,702LED4,702LED4.2011.7.16.6,,6,,2011,QC,17.4,,75,L'ACADIE
-73.34944444444444,45.29388888888889,NA,7,,13.6,,16,16,7,,,,19,,,7,2011-07-16T12:00:00,,,M,2011,,ND,2011-07-16 07:00:00,,702LED4,702LED4.2011.7.16.7,,7,,2011,QC,20.3,,65,L'ACADIE
-73.34944444444444,45.29388888888889,NA,8,,13.2,,16,16,7,,26,,22,,,7,2011-07-16T13:00:00,,,M,2011,,ND,2011-07-16 08:00:00,,702LED4,702LED4.2011.7.16.8,,7,,2011,QC,22.6,,55,L'ACADIE
