x,y,DEW_POINT_TEMP,RELATIVE_HUMIDITY_FLAG,UTC_DAY,TEMP,UTC_DATE,LOCAL_HOUR,PRECIP_AMOUNT_FLAG,WIND_DIRECTION_FLAG,PRECIP_AMOUNT,WIND_SPEED_FLAG,LOCAL_DAY,WEATHER_FRE_DESC,STATION_NAME,UTC_MONTH,STATION_PRESSURE_FLAG,HUMIDEX,DEW_POINT_TEMP_FLAG,UTC_YEAR,LOCAL_YEAR,VISIBILITY_FLAG,PROVINCE_CODE,STATION_PRESSURE,HUMIDEX_FLAG,LOCAL_MONTH,CLIMATE_IDENTIFIER,TEMP_FLAG,RELATIVE_HUMIDITY,WINDCHILL,WEATHER_ENG_DESC,WINDCHILL_FLAG,ID,VISIBILITY,LOCAL_DATE,WIND_SPEED,WIND_DIRECTION
-73.34944444444444,45.29388888888889,22.7,,17,33.5,1994-06-17T19:00:00,14,,,,,17,ND,L'ACADIE,6,M,43,,1994,1994,,QC,,,6,702LED4,,53,,NA,,702LED4.1994.6.17.14,,1994-06-17 14:00:00,11,4
-73.34944444444444,45.29388888888889,22.7,,17,33.9,1994-06-17T20:00:00,15,,,,,17,ND,L'ACADIE,6,M,44,,1994,1994,,QC,,,6,702LED4,,52,,NA,,702LED4.1994.6.17.15,,1994-06-17 15:00:00,6,3
-73.34944444444444,45.29388888888889,23.2,,17,34.2,1994-06-17T21:00:00,16,,,,,17,ND,L'ACADIE,6,M,45,,1994,1994,,QC,,,6,702LED4,,53,,NA,,702LED4.1994.6.17.16,,1994-06-17 16:00:00,4,1
-73.34944444444444,45.29388888888889,22.7,,17,33.5,1994-06-17T22:00:00,17,,,,,17,ND,L'ACADIE,6,M,43,,1994,1994,,QC,,,6,702LED4,,53,,NA,,702LED4.1994.6.17.17,,1994-06-17 17:00:00,11,2
-73.34944444444444,45.29388888888889,22.2,,17,31.3,1994-06-17T23:00:00,18,,,,,17,ND,L'ACADIE,6,M,41,,1994,1994,,QC,,,6,702LED4,,59,,NA,,702LED4.1994.6.17.18,,1994-06-17 18:00:00,4,6
-73.34944444444444,45.29388888888889,22.4,,18,30.5,1994-06-18T00:00:00,19,,,,,17,ND,L'ACADIE,6,M,40,,1994,1994,,QC,,,6,702LED4,,62,,NA,,702LED4.1994.6.17.19,,1994-06-17 19:00:00,4,3
-73.34944444444444,45.29388888888889,22.9,,18,28.3,1994-06-18T01:00:00,20,,,,,17,ND,L'ACADIE,6,M,38,,1994,1994,,QC,,,6,702LED4,,73,,NA,,702LED4.1994.6.17.20,,1994-06-17 20:00:00,4,18
-73.34944444444444,45.29388888888889,24.1,,18,26.5,1994-06-18T02:00:00,21,,,,,17,ND,L'ACADIE,6,M,38,,1994,1994,,QC,,,6,702LED4,,87,,NA,,702LED4.1994.6.17.21,,1994-06-17 21:00:00,4,27
-73.34944444444444,45.29388888888889,24.1,,18,25.7,1994-06-18T03:00:00,22,,,,,17,ND,L'ACADIE,6,M,37,,1994,1994,,QC,,,6,702LED4,,91,,NA,,702LED4.1994.6.17.22,,1994-06-17 22:00:00,4,29
-73.34944444444444,45.29388888888889,23.8,,18,25.1,1994-06-18T04:00:00,23,,,,,17,ND,L'ACADIE,6,M,36,,1994,1994,,QC,,,6,702LED4,,93,,NA,,702LED4.1994.6.17.23,,1994-06-17 23:00:00,4,26
-73.34944444444444,45.29388888888889,23.5,,18,24.9,1994-06-18T05:00:00,0,,,,,18,ND,L'ACADIE,6,M,36,,1994,1994,,QC,,,6,702LED4,,92,,NA,,702LED4.1994.6.18.0,,1994-06-18 00:00:00,6,28
-73.34944444444444,45.29388888888889,23.4,,18,24.0,1994-06-18T06:00:00,1,,,,,18,ND,L'ACADIE,6,M,35,,1994,1994,,QC,,,6,702LED4,,96,,NA,,702LED4.1994.6.18.1,,1994-06-18 01:00:00,6,31
-73.34944444444444,45.29388888888889,23.5,,18,24.0,1994-06-18T07:00:00,2,,,,,18,ND,L'ACADIE,6,M,35,,1994,1994,,QC,,,6,702LED4,,97,,NA,,702LED4.1994.6.18.2,,1994-06-18 02:00:00,4,35
-73.34944444444444,45.29388888888889,23.1,,18,23.6,1994-06-18T08:00:00,3,,,,,18,ND,L'ACADIE,6,M,34,,1994,1994,,QC,,,6,702LED4,,97,,NA,,702LED4.1994.6.18.3,,1994-06-18 03:00:00,4,33
-73.34944444444444,45.29388888888889,22.7,,18,23.5,1994-06-18T09:00:00,4,,,,,18,ND,L'ACADIE,6,M,33,,1994,1994,,QC,,,6,702LED4,,95,,NA,,702LED4.1994.6.18.4,,1994-06-18 04:00:00,7,2
-73.34944444444444,45.29388888888889,22.7,,18,24.0,1994-06-18T10:00:00,5,,,,,18,ND,L'ACADIE,6,M,34,,1994,1994,,QC,,,6,702LED4,,92,,NA,,702LED4.1994.6.18.5,,1994-06-18 05:00:00,6,1
-73.34944444444444,45.29388888888889,23.1,,18,25.4,1994-06-18T11:00:00,6,,,,,18,ND,L'ACADIE,6,M,36,,1994,1994,,QC,,,6,702LED4,,87,,NA,,702LED4.1994.6.18.6,,1994-06-18 06:00:00,9,1
-73.34944444444444,45.29388888888889,23.3,,18,26.6,1994-06-18T12:00:00,7,,,,,18,ND,L'ACADIE,6,M,37,,1994,1994,,QC,,,6,702LED4,,82,,NA,,702LED4.1994.6.18.7,,1994-06-18 07:00:00,11,35
-73.34944444444444,45.29388888888889,24.0,,18,28.4,1994-06-18T13:00:00,8,,,,,18,ND,L'ACADIE,6,M,40,,1994,1994,,QC,,,6,702LED4,,77,,NA,,702LED4.1994.6.18.8,,1994-06-18 08:00:00,9,33
-73.34944444444444,45.29388888888889,23.7,,18,29.9,1994-06-18T14:00:00,9,,,,,18,ND,L'ACADIE,6,M,41,,1994,1994,,QC,,,6,702LED4,,69,,NA,,702LED4.1994.6.18.9,,1994-06-18 09:00:00,9,31
-73.34944444444444,45.29388888888889,24.1,,18,31.5,1994-06-18T15:00:00,10,,,,,18,ND,L'ACADIE,6,M,43,,1994,1994,,QC,,,6,702LED4,,65,,NA,,702LED4.1994.6.18.10,,1994-06-18 10:00:00,11,33
-73.34944444444444,45.29388888888889,23.7,,18,32.5,1994-06-18T16:00:00,11,,,,,18,ND,L'ACADIE,6,M,43,,1994,1994,,QC,,,6,702LED4,,60,,NA,,702LED4.1994.6.18.11,,1994-06-18 11:00:00,15,35
-73.34944444444444,45.29388888888889,23.7,,18,33.3,1994-06-18T17:00:00,12,,,,,18,ND,L'ACADIE,6,M,44,,1994,1994,,QC,,,6,702LED4,,57,,NA,,702LED4.1994.6.18.12,,1994-06-18 12:00:00,15,34
-73.34944444444444,45.29388888888889,20.9,,18,34.4,1994-06-18T18:00:00,13,,,,,18,ND,L'ACADIE,6,M,43,,1994,1994,,QC,,,6,702LED4,,45,,NA,,702LED4.1994.6.18.13,,1994-06-18 13:00:00,19,36
-73.34944444444444,45.29388888888889,21.4,,18,34.5,1994-06-18T19:00:00,14,,,,,18,ND,L'ACADIE,6,M,43,,1994,1994,,QC,,,6,702LED4,,47,,NA,,702LED4.1994.6.18.14,,1994-06-18 14:00:00,20,35
-73.34944444444444,45.29388888888889,22.7,,18,34.2,1994-06-18T20:00:00,15,,,,,18,ND,L'ACADIE,6,M,44,,1994,1994,,QC,,,6,702LED4,,51,,NA,,702LED4.1994.6.18.15,,1994-06-18 15:00:00,19,34
-73.34944444444444,45.29388888888889,20.7,,18,34.4,1994-06-18T21:00:00,16,,,,,18,ND,L'ACADIE,6,M,43,,1994,1994,,QC,,,6,702LED4,,45,,NA,,702LED4.1994.6.18.16,,1994-06-18 16:00:00,19,35
-73.34944444444444,45.29388888888889,20.0,,18,33.8,1994-06-18T22:00:00,17,,,,,18,ND,L'ACADIE,6,M,41,,1994,1994,,QC,,,6,702LED4,,44,,NA,,702LED4.1994.6.18.17,,1994-06-18 17:00:00,19,32
-73.34944444444444,45.29388888888889,21.2,,18,32.5,1994-06-18T23:00:00,18,,,,,18,ND,L'ACADIE,6,M,41,,1994,1994,,QC,,,6,702LED4,,51,,NA,,702LED4.1994.6.18.18,,1994-06-18 18:00:00,17,31
-73.34944444444444,45.29388888888889,20.4,,19,31.2,1994-06-19T00:00:00,19,,,,,18,ND,L'ACADIE,6,M,39,,1994,1994,,QC,,,6,702LED4,,53,,NA,,702LED4.1994.6.18.19,,1994-06-18 19:00:00,9,5
-73.34944444444444,45.29388888888889,21.7,,19,26.3,1994-06-19T01:00:00,20,,,,,18,ND,L'ACADIE,6,M,35,,1994,1994,,QC,,,6,702LED4,,76,,NA,,702LED4.1994.6.18.20,,1994-06-18 20:00:00,11,6
-73.34944444444444,45.29388888888889,21.4,,19,25.0,1994-06-19T02:00:00,21,,,,,18,ND,L'ACADIE,6,M,34,,1994,1994,,QC,,,6,702LED4,,80,,NA,,702LED4.1994.6.18.21,,1994-06-18 21:00:00,6,23
-73.34944444444444,45.29388888888889,21.5,,19,21.6,1994-06-19T03:00:00,22,,,,,18,ND,L'ACADIE,6,M,30,,1994,1994,,QC,,,6,702LED4,,99,,NA,,702LED4.1994.6.18.22,,1994-06-18 22:00:00,6,10
-73.34944444444444,45.29388888888889,22.1,,19,22.2,1994-06-19T04:00:00,23,,,,,18,ND,L'ACADIE,6,M,32,,1994,1994,,QC,,,6,702LED4,,99,,NA,,702LED4.1994.6.18.23,,1994-06-18 23:00:00,0,0
-73.34944444444444,45.29388888888889,21.8,,19,22.3,1994-06-19T05:00:00,0,,,,,19,ND,L'ACADIE,6,M,31,,1994,1994,,QC,,,6,702LED4,,97,,NA,,702LED4.1994.6.19.0,,1994-06-19 00:00:00,6,9
-73.34944444444444,45.29388888888889,21.9,,19,22.1,1994-06-19T06:00:00,1,,,,,19,ND,L'ACADIE,6,M,31,,1994,1994,,QC,,,6,702LED4,,99,,NA,,702LED4.1994.6.19.1,,1994-06-19 01:00:00,4,7
-73.34944444444444,45.29388888888889,22.0,,19,22.0,1994-06-19T07:00:00,2,,,,,19,ND,L'ACADIE,6,M,31,,1994,1994,,QC,,,6,702LED4,,100,,NA,,702LED4.1994.6.19.2,,1994-06-19 02:00:00,4,29
-73.34944444444444,45.29388888888889,21.7,,19,22.1,1994-06-19T08:00:00,3,,,,,19,ND,L'ACADIE,6,M,31,,1994,1994,,QC,,,6,702LED4,,98,,NA,,702LED4.1994.6.19.3,,1994-06-19 03:00:00,11,36
-73.34944444444444,45.29388888888889,21.8,,19,22.1,1994-06-19T09:00:00,4,,,,,19,ND,L'ACADIE,6,M,31,,1994,1994,,QC,,,6,702LED4,,98,,NA,,702LED4.1994.6.19.4,,1994-06-19 04:00:00,7,1
-73.34944444444444,45.29388888888889,20.9,,19,22.1,1994-06-19T10:00:00,5,,,,,19,ND,L'ACADIE,6,M,30,,1994,1994,,QC,,,6,702LED4,,93,,NA,,702LED4.1994.6.19.5,,1994-06-19 05:00:00,11,5
-73.34944444444444,45.29388888888889,18.0,,19,21.0,1994-06-19T11:00:00,6,,,,,19,ND,L'ACADIE,6,M,27,,1994,1994,,QC,,,6,702LED4,,83,,NA,,702LED4.1994.6.19.6,,1994-06-19 06:00:00,17,7
-73.34944444444444,45.29388888888889,15.7,,19,21.2,1994-06-19T13:00:00,8,,,,,19,ND,L'ACADIE,6,M,26,,1994,1994,,QC,,,6,702LED4,,71,,NA,,702LED4.1994.6.19.8,,1994-06-19 08:00:00,15,4
-73.34944444444444,45.29388888888889,15.8,,19,21.7,1994-06-19T14:00:00,9,,,,,19,ND,L'ACADIE,6,M,26,,1994,1994,,QC,,,6,702LED4,,69,,NA,,702LED4.1994.6.19.9,,1994-06-19 09:00:00,13,4
-73.34944444444444,45.29388888888889,14.6,,19,22.7,1994-06-19T15:00:00,10,,,,,19,ND,L'ACADIE,6,M,26,,1994,1994,,QC,,,6,702LED4,,60,,NA,,702LED4.1994.6.19.10,,1994-06-19 10:00:00,19,4
-73.34944444444444,45.29388888888889,14.0,,19,23.4,1994-06-19T16:00:00,11,,,,,19,ND,L'ACADIE,6,M,27,,1994,1994,,QC,,,6,702LED4,,56,,NA,,702LED4.1994.6.19.11,,1994-06-19 11:00:00,15,5
-73.34944444444444,45.29388888888889,12.3,,19,24.3,1994-06-19T17:00:00,12,,,,,19,ND,L'ACADIE,6,M,27,,1994,1994,,QC,,,6,702LED4,,47,,NA,,702LED4.1994.6.19.12,,1994-06-19 12:00:00,15,7
-73.34944444444444,45.29388888888889,11.6,,19,24.8,1994-06-19T18:00:00,13,,,,,19,ND,L'ACADIE,6,M,27,,1994,1994,,QC,,,6,702LED4,,44,,NA,,702LED4.1994.6.19.13,,1994-06-19 13:00:00,19,7
-73.34944444444444,45.29388888888889,10.6,,19,25.8,1994-06-19T19:00:00,14,,,,,19,ND,L'ACADIE,6,M,27,,1994,1994,,QC,,,6,702LED4,,38,,NA,,702LED4.1994.6.19.14,,1994-06-19 14:00:00,7,7
-73.34944444444444,45.29388888888889,10.1,,19,25.9,1994-06-19T20:00:00,15,,,,,19,ND,L'ACADIE,6,M,27,,1994,1994,,QC,,,6,702LED4,,37,,NA,,702LED4.1994.6.19.15,,1994-06-19 15:00:00,9,6
-73.34944444444444,45.29388888888889,10.2,,19,25.9,1994-06-19T21:00:00,16,,,,,19,ND,L'ACADIE,6,M,27,,1994,1994,,QC,,,6,702LED4,,37,,NA,,702LED4.1994.6.19.16,,1994-06-19 16:00:00,9,12
-73.34944444444444,45.29388888888889,10.3,,19,26.2,1994-06-19T22:00:00,17,,,,,19,ND,L'ACADIE,6,M,28,,1994,1994,,QC,,,6,702LED4,,37,,NA,,702LED4.1994.6.19.17,,1994-06-19 17:00:00,7,3
-73.34944444444444,45.29388888888889,16.7,,20,19.9,1994-06-20T02:00:00,21,,,,,19,ND,L'ACADIE,6,M,,,1994,1994,,QC,,,6,702LED4,,82,,NA,,702LED4.1994.6.19.21,,1994-06-19 21:00:00,4,25
-73.34944444444444,45.29388888888889,17.3,,20,18.5,1994-06-20T03:00:00,22,,,,,19,ND,L'ACADIE,6,M,,,1994,1994,,QC,,,6,702LED4,,93,,NA,,702LED4.1994.6.19.22,,1994-06-19 22:00:00,0,0
-73.34944444444444,45.29388888888889,15.8,,20,18.0,1994-06-20T04:00:00,23,,,,,19,ND,L'ACADIE,6,M,,,1994,1994,,QC,,,6,702LED4,,87,,NA,,702LED4.1994.6.19.23,,1994-06-19 23:00:00,4,22
-73.34944444444444,45.29388888888889,14.9,,20,17.3,1994-06-20T05:00:00,0,,,,,20,ND,L'ACADIE,6,M,,,1994,1994,,QC,,,6,702LED4,,86,,NA,,702LED4.1994.6.20.0,,1994-06-20 00:00:00,4,22
-73.34944444444444,45.29388888888889,15.1,,20,16.8,1994-06-20T06:00:00,1,,,,,20,ND,L'ACADIE,6,M,,,1994,1994,,QC,,,6,702LED4,,90,,NA,,702LED4.1994.6.20.1,,1994-06-20 01:00:00,6,22
-73.34944444444444,45.29388888888889,14.8,,20,16.4,1994-06-20T07:00:00,2,,,,,20,ND,L'ACADIE,6,M,,,1994,1994,,QC,,,6,702LED4,,90,,NA,,702LED4.1994.6.20.2,,1994-06-20 02:00:00,4,22
-73.34944444444444,45.29388888888889,14.5,,20,15.3,1994-06-20T08:00:00,3,,,,,20,ND,L'ACADIE,6,M,,,1994,1994,,QC,,,6,702LED4,,95,,NA,,702LED4.1994.6.20.3,,1994-06-20 03:00:00,4,23
-73.34944444444444,45.29388888888889,14.4,,20,14.8,1994-06-20T09:00:00,4,,,,,20,ND,L'ACADIE,6,M,,,1994,1994,,QC,,,6,702LED4,,97,,NA,,702LED4.1994.6.20.4,,1994-06-20 04:00:00,6,23
-73.34944444444444,45.29388888888889,15.3,,20,16.0,1994-06-20T10:00:00,5,,,,,20,ND,L'ACADIE,6,M,,,1994,1994,,QC,,,6,702LED4,,96,,NA,,702LED4.1994.6.20.5,,1994-06-20 05:00:00,4,24
-73.34944444444444,45.29388888888889,15.9,,20,17.6,1994-06-20T11:00:00,6,,,,,20,ND,L'ACADIE,6,M,,,1994,1994,,QC,,,6,702LED4,,90,,NA,,702LED4.1994.6.20.6,,1994-06-20 06:00:00,9,25
-73.34944444444444,45.29388888888889,15.2,,20,19.2,1994-06-20T12:00:00,7,,,,,20,ND,L'ACADIE,6,M,,,1994,1994,,QC,,,6,702LED4,,78,,NA,,702LED4.1994.6.20.7,,1994-06-20 07:00:00,6,27
-73.34944444444444,45.29388888888889,15.7,,20,21.0,1994-06-20T13:00:00,8,,,,,20,ND,L'ACADIE,6,M,25,,1994,1994,,QC,,,6,702LED4,,72,,NA,,702LED4.1994.6.20.8,,1994-06-20 08:00:00,7,24
-73.34944444444444,45.29388888888889,15.8,,20,23.2,1994-06-20T14:00:00,9,,,,,20,ND,L'ACADIE,6,M,28,,1994,1994,,QC,,,6,702LED4,,63,,NA,,702LED4.1994.6.20.9,,1994-06-20 09:00:00,9,25
-73.34944444444444,45.29388888888889,15.3,,20,24.5,1994-06-20T15:00:00,10,,,,,20,ND,L'ACADIE,6,M,29,,1994,1994,,QC,,,6,702LED4,,57,,NA,,702LED4.1994.6.20.10,,1994-06-20 10:00:00,6,30
-73.34944444444444,45.29388888888889,14.2,,20,26.2,1994-06-20T16:00:00,11,,,,,20,ND,L'ACADIE,6,M,30,,1994,1994,,QC,,,6,702LED4,,48,,NA,,702LED4.1994.6.20.11,,1994-06-20 11:00:00,4,28
-73.34944444444444,45.29388888888889,13.5,,20,26.8,1994-06-20T17:00:00,12,,,,,20,ND,L'ACADIE,6,M,30,,1994,1994,,QC,,,6,702LED4,,44,,NA,,702LED4.1994.6.20.12,,1994-06-20 12:00:00,11,25
-73.34944444444444,45.29388888888889,11.6,,20,27.0,1994-06-20T18:00:00,13,,,,,20,ND,L'ACADIE,6,M,29,,1994,1994,,QC,,,6,702LED4,,38,,NA,,702LED4.1994.6.20.13,,1994-06-20 13:00:00,7,30
-73.34944444444444,45.29388888888889,11.0,,20,27.0,1994-06-20T19:00:00,14,,,,,20,ND,L'ACADIE,6,M,29,,1994,1994,,QC,,,6,702LED4,,37,,NA,,702LED4.1994.6.20.14,,1994-06-20 14:00:00,0,0
-73.34944444444444,45.29388888888889,11.1,,20,28.1,1994-06-20T20:00:00,15,,,,,20,ND,L'ACADIE,6,M,30,,1994,1994,,QC,,,6,702LED4,,35,,NA,,702LED4.1994.6.20.15,,1994-06-20 15:00:00,13,21
-73.34944444444444,45.29388888888889,11.1,,20,27.7,1994-06-20T21:00:00,16,,,,,20,ND,L'ACADIE,6,M,30,,1994,1994,,QC,,,6,702LED4,,36,,NA,,702LED4.1994.6.20.16,,1994-06-20 16:00:00,9,21
-73.34944444444444,45.29388888888889,12.0,,20,27.2,1994-06-20T22:00:00,17,,,,,20,ND,L'ACADIE,6,M,29,,1994,1994,,QC,,,6,702LED4,,39,,NA,,702LED4.1994.6.20.17,,1994-06-20 17:00:00,11,21
-73.34944444444444,45.29388888888889,11.6,,20,26.1,1994-06-20T23:00:00,18,,,,,20,ND,L'ACADIE,6,M,28,,1994,1994,,QC,,,6,702LED4,,40,,NA,,702LED4.1994.6.20.18,,1994-06-20 18:00:00,11,22
-73.34944444444444,45.29388888888889,13.5,,21,24.6,1994-06-21T00:00:00,19,,,,,20,ND,L'ACADIE,6,M,28,,1994,1994,,QC,,,6,702LED4,,50,,NA,,702LED4.1994.6.20.19,,1994-06-20 19:00:00,6,20
-73.34944444444444,45.29388888888889,12.5,,21,23.7,1994-06-21T01:00:00,20,,,,,20,ND,L'ACADIE,6,M,26,,1994,1994,,QC,,,6,702LED4,,49,,NA,,702LED4.1994.6.20.20,,1994-06-20 20:00:00,7,20
-73.34944444444444,45.29388888888889,12.8,,21,23.4,1994-06-21T02:00:00,21,,,,,20,ND,L'ACADIE,6,M,26,,1994,1994,,QC,,,6,702LED4,,51,,NA,,702LED4.1994.6.20.21,,1994-06-20 21:00:00,6,17
-73.34944444444444,45.29388888888889,14.1,,21,22.3,1994-06-21T03:00:00,22,,,,,20,ND,L'ACADIE,6,M,26,,1994,1994,,QC,,,6,702LED4,,60,,NA,,702LED4.1994.6.20.22,,1994-06-20 22:00:00,7,17
-73.34944444444444,45.29388888888889,15.6,,21,21.8,1994-06-21T04:00:00,23,,,,,20,ND,L'ACADIE,6,M,26,,1994,1994,,QC,,,6,702LED4,,68,,NA,,702LED4.1994.6.20.23,,1994-06-20 23:00:00,17,23
-73.34944444444444,45.29388888888889,15.6,,21,20.8,1994-06-21T05:00:00,0,,,,,21,ND,L'ACADIE,6,M,25,,1994,1994,,QC,,,6,702LED4,,72,,NA,,702LED4.1994.6.21.0,,1994-06-21 00:00:00,9,21
-73.34944444444444,45.29388888888889,15.6,,21,20.8,1994-06-21T06:00:00,1,,,,,21,ND,L'ACADIE,6,M,25,,1994,1994,,QC,,,6,702LED4,,72,,NA,,702LED4.1994.6.21.1,,1994-06-21 01:00:00,11,24
-73.34944444444444,45.29388888888889,15.9,,21,20.7,1994-06-21T07:00:00,2,,,,,21,ND,L'ACADIE,6,M,25,,1994,1994,,QC,,,6,702LED4,,74,,NA,,702LED4.1994.6.21.2,,1994-06-21 02:00:00,9,23
-73.34944444444444,45.29388888888889,15.8,,21,21.1,1994-06-21T08:00:00,3,,,,,21,ND,L'ACADIE,6,M,26,,1994,1994,,QC,,,6,702LED4,,72,,NA,,702LED4.1994.6.21.3,,1994-06-21 03:00:00,19,23
-73.34944444444444,45.29388888888889,16.4,,21,21.3,1994-06-21T09:00:00,4,,,,,21,ND,L'ACADIE,6,M,26,,1994,1994,,QC,,,6,702LED4,,74,,NA,,702LED4.1994.6.21.4,,1994-06-21 04:00:00,24,23
-73.34944444444444,45.29388888888889,16.4,,21,21.2,1994-06-21T10:00:00,5,,,,,21,ND,L'ACADIE,6,M,26,,1994,1994,,QC,,,6,702LED4,,74,,NA,,702LED4.1994.6.21.5,,1994-06-21 05:00:00,28,23
-73.34944444444444,45.29388888888889,16.5,,21,21.0,1994-06-21T11:00:00,6,,,,,21,ND,L'ACADIE,6,M,26,,1994,1994,,QC,,,6,702LED4,,75,,NA,,702LED4.1994.6.21.6,,1994-06-21 06:00:00,24,24
-73.34944444444444,45.29388888888889,15.9,,21,20.8,1994-06-21T12:00:00,7,,,,,21,ND,L'ACADIE,6,M,25,,1994,1994,,QC,,,6,702LED4,,74,,NA,,702LED4.1994.6.21.7,,1994-06-21 07:00:00,26,23
-73.34944444444444,45.29388888888889,15.9,,21,20.2,1994-06-21T13:00:00,8,,,,,21,ND,L'ACADIE,6,M,25,,1994,1994,,QC,,,6,702LED4,,76,,NA,,702LED4.1994.6.21.8,,1994-06-21 08:00:00,35,23
-73.34944444444444,45.29388888888889,16.8,,21,20.2,1994-06-21T14:00:00,9,,,,,21,ND,L'ACADIE,6,M,25,,1994,1994,,QC,,,6,702LED4,,81,,NA,,702LED4.1994.6.21.9,,1994-06-21 09:00:00,33,24
-73.34944444444444,45.29388888888889,16.6,,21,20.6,1994-06-21T15:00:00,10,,,,,21,ND,L'ACADIE,6,M,26,,1994,1994,,QC,,,6,702LED4,,78,,NA,,702LED4.1994.6.21.10,,1994-06-21 10:00:00,33,25
-73.34944444444444,45.29388888888889,16.7,,21,21.4,1994-06-21T16:00:00,11,,,,,21,ND,L'ACADIE,6,M,26,,1994,1994,,QC,,,6,702LED4,,75,,NA,,702LED4.1994.6.21.11,,1994-06-21 11:00:00,35,28
-73.34944444444444,45.29388888888889,16.6,,21,21.8,1994-06-21T17:00:00,12,,,,,21,ND,L'ACADIE,6,M,27,,1994,1994,,QC,,,6,702LED4,,72,,NA,,702LED4.1994.6.21.12,,1994-06-21 12:00:00,41,30
-73.34944444444444,45.29388888888889,16.7,,21,21.2,1994-06-21T18:00:00,13,,,,,21,ND,L'ACADIE,6,M,26,,1994,1994,,QC,,,6,702LED4,,76,,NA,,702LED4.1994.6.21.13,,1994-06-21 13:00:00,41,31
-73.34944444444444,45.29388888888889,16.5,,21,20.4,1994-06-21T19:00:00,14,,,,,21,ND,L'ACADIE,6,M,25,,1994,1994,,QC,,,6,702LED4,,78,,NA,,702LED4.1994.6.21.14,,1994-06-21 14:00:00,39,32
-73.34944444444444,45.29388888888889,16.5,,21,20.1,1994-06-21T20:00:00,15,,,,,21,ND,L'ACADIE,6,M,25,,1994,1994,,QC,,,6,702LED4,,80,,NA,,702LED4.1994.6.21.15,,1994-06-21 15:00:00,30,32
-73.34944444444444,45.29388888888889,17.6,,21,21.6,1994-06-21T21:00:00,16,,,,,21,ND,L'ACADIE,6,M,27,,1994,1994,,QC,,,6,702LED4,,78,,NA,,702LED4.1994.6.21.16,,1994-06-21 16:00:00,35,31
-73.34944444444444,45.29388888888889,17.8,,21,21.6,1994-06-21T22:00:00,17,,,,,21,ND,L'ACADIE,6,M,27,,1994,1994,,QC,,,6,702LED4,,79,,NA,,702LED4.1994.6.21.17,,1994-06-21 17:00:00,37,32
-73.34944444444444,45.29388888888889,18.1,,21,21.7,1994-06-21T23:00:00,18,,,,,21,ND,L'ACADIE,6,M,28,,1994,1994,,QC,,,6,702LED4,,80,,NA,,702LED4.1994.6.21.18,,1994-06-21 18:00:00,28,32
-73.34944444444444,45.29388888888889,18.1,,22,20.8,1994-06-22T00:00:00,19,,,,,21,ND,L'ACADIE,6,M,27,,1994,1994,,QC,,,6,702LED4,,85,,NA,,702LED4.1994.6.21.19,,1994-06-21 19:00:00,22,32
-73.34944444444444,45.29388888888889,18.4,,22,20.7,1994-06-22T01:00:00,20,,,,,21,ND,L'ACADIE,6,M,27,,1994,1994,,QC,,,6,702LED4,,87,,NA,,702LED4.1994.6.21.20,,1994-06-21 20:00:00,9,34
-73.34944444444444,45.29388888888889,13.4,,22,24.3,1994-06-22T02:00:00,21,,,,,21,ND,L'ACADIE,6,M,27,,1994,1994,,QC,,,6,702LED4,,51,,NA,,702LED4.1994.6.21.21,,1994-06-21 21:00:00,13,7
-73.34944444444444,45.29388888888889,13.8,,22,23.0,1994-06-22T03:00:00,22,,,,,21,ND,L'ACADIE,6,M,26,,1994,1994,,QC,,,6,702LED4,,56,,NA,,702LED4.1994.6.21.22,,1994-06-21 22:00:00,11,5
-73.34944444444444,45.29388888888889,10.8,,22,22.7,1994-06-22T04:00:00,23,,,,,21,ND,L'ACADIE,6,M,,,1994,1994,,QC,,,6,702LED4,,47,,NA,,702LED4.1994.6.21.23,,1994-06-21 23:00:00,19,6
-73.34944444444444,45.29388888888889,11.1,,22,20.3,1994-06-22T05:00:00,0,,,,,22,ND,L'ACADIE,6,M,,,1994,1994,,QC,,,6,702LED4,,55,,NA,,702LED4.1994.6.22.0,,1994-06-22 00:00:00,30,6
-73.34944444444444,45.29388888888889,11.5,,22,19.0,1994-06-22T06:00:00,1,,,,,22,ND,L'ACADIE,6,M,,,1994,1994,,QC,,,6,702LED4,,62,,NA,,702LED4.1994.6.22.1,,1994-06-22 01:00:00,20,5
-73.34944444444444,45.29388888888889,12.2,,22,17.7,1994-06-22T07:00:00,2,,,,,22,ND,L'ACADIE,6,M,,,1994,1994,,QC,,,6,702LED4,,70,,NA,,702LED4.1994.6.22.2,,1994-06-22 02:00:00,26,6
-73.34944444444444,45.29388888888889,11.8,,22,17.2,1994-06-22T08:00:00,3,,,,,22,ND,L'ACADIE,6,M,,,1994,1994,,QC,,,6,702LED4,,71,,NA,,702LED4.1994.6.22.3,,1994-06-22 03:00:00,20,6
-73.34944444444444,45.29388888888889,11.2,,22,17.3,1994-06-22T09:00:00,4,,,,,22,ND,L'ACADIE,6,M,,,1994,1994,,QC,,,6,702LED4,,67,,NA,,702LED4.1994.6.22.4,,1994-06-22 04:00:00,19,8
-73.34944444444444,45.29388888888889,12.0,,22,17.1,1994-06-22T10:00:00,5,,,,,22,ND,L'ACADIE,6,M,,,1994,1994,,QC,,,6,702LED4,,72,,NA,,702LED4.1994.6.22.5,,1994-06-22 05:00:00,20,6
