x,y,PROVINCE_CODE,WINDCHILL,VISIBILITY,LOCAL_DATE,UTC_MONTH,WIND_DIRECTION_FLAG,STATION_PRESSURE_FLAG,WIND_SPEED_FLAG,LOCAL_HOUR,UTC_YEAR,CLIMATE_IDENTIFIER,DEW_POINT_TEMP,UTC_DAY,DEW_POINT_TEMP_FLAG,RELATIVE_HUMIDITY,VISIBILITY_FLAG,PRECIP_AMOUNT,UTC_DATE,RELATIVE_HUMIDITY_FLAG,HUMIDEX,TEMP_FLAG,TEMP,LOCAL_DAY,STATION_PRESSURE,PRECIP_AMOUNT_FLAG,WEATHER_ENG_DESC,WINDCHILL_FLAG,HUMIDEX_FLAG,LOCAL_MONTH,WEATHER_FRE_DESC,STATION_NAME,WIND_DIRECTION,ID,WIND_SPEED,LOCAL_YEAR
-73.34944444444444,45.29388888888889,QC,,,1996-07-03 09:00:00,7,,M,,9,1996,702LED4,17.5,3,,89,M,,1996-07-03T14:00:00,,,,19.3,3,,,NA,,,7,ND,L'ACADIE,31,702LED4.1996.7.3.9,4,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-03 10:00:00,7,,M,,10,1996,702LED4,17.8,3,,89,M,,1996-07-03T15:00:00,,,,19.6,3,,,NA,,,7,ND,L'ACADIE,32,702LED4.1996.7.3.10,4,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-03 11:00:00,7,,M,,11,1996,702LED4,18.8,3,,83,M,,1996-07-03T16:00:00,,28,,21.8,3,,,NA,,,7,ND,L'ACADIE,4,702LED4.1996.7.3.11,4,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-03 12:00:00,7,,M,,12,1996,702LED4,18.1,3,,73,M,,1996-07-03T17:00:00,,29,,23.1,3,,,NA,,,7,ND,L'ACADIE,2,702LED4.1996.7.3.12,6,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-03 13:00:00,7,,M,,13,1996,702LED4,17.4,3,,67,M,,1996-07-03T18:00:00,,29,,23.8,3,,,NA,,,7,ND,L'ACADIE,35,702LED4.1996.7.3.13,7,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-03 14:00:00,7,,M,,14,1996,702LED4,17.1,3,,64,M,,1996-07-03T19:00:00,,30,,24.3,3,,,NA,,,7,ND,L'ACADIE,5,702LED4.1996.7.3.14,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-03 15:00:00,7,,M,,15,1996,702LED4,17.9,3,,73,M,,1996-07-03T20:00:00,,29,,23.0,3,,,NA,,,7,ND,L'ACADIE,5,702LED4.1996.7.3.15,13,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-03 16:00:00,7,,M,,16,1996,702LED4,18.0,3,,75,M,,1996-07-03T21:00:00,,29,,22.6,3,,,NA,,,7,ND,L'ACADIE,3,702LED4.1996.7.3.16,15,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-03 17:00:00,7,,M,,17,1996,702LED4,17.6,3,,80,M,,1996-07-03T22:00:00,,27,,21.2,3,,,NA,,,7,ND,L'ACADIE,1,702LED4.1996.7.3.17,9,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-03 18:00:00,7,,M,,18,1996,702LED4,17.7,3,,83,M,,1996-07-03T23:00:00,,26,,20.7,3,,,NA,,,7,ND,L'ACADIE,3,702LED4.1996.7.3.18,13,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-03 19:00:00,7,,M,,19,1996,702LED4,17.2,4,,83,M,,1996-07-04T00:00:00,,26,,20.1,3,,,NA,,,7,ND,L'ACADIE,3,702LED4.1996.7.3.19,15,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-03 20:00:00,7,,M,,20,1996,702LED4,17.1,4,,85,M,,1996-07-04T01:00:00,,,,19.6,3,,,NA,,,7,ND,L'ACADIE,4,702LED4.1996.7.3.20,15,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-03 21:00:00,7,,M,,21,1996,702LED4,17.3,4,,89,M,,1996-07-04T02:00:00,,,,19.1,3,,,NA,,,7,ND,L'ACADIE,5,702LED4.1996.7.3.21,15,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-03 22:00:00,7,,M,,22,1996,702LED4,16.6,4,,92,M,,1996-07-04T03:00:00,,,,17.9,3,,,NA,,,7,ND,L'ACADIE,4,702LED4.1996.7.3.22,13,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-03 23:00:00,7,,M,,23,1996,702LED4,16.0,4,,94,M,,1996-07-04T04:00:00,,,,17.0,3,,,NA,,,7,ND,L'ACADIE,3,702LED4.1996.7.3.23,9,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 00:00:00,7,,M,,0,1996,702LED4,15.8,4,,95,M,,1996-07-04T05:00:00,,,,16.6,4,,,NA,,,7,ND,L'ACADIE,36,702LED4.1996.7.4.0,9,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 01:00:00,7,,M,,1,1996,702LED4,15.8,4,,96,M,,1996-07-04T06:00:00,,,,16.4,4,,,NA,,,7,ND,L'ACADIE,1,702LED4.1996.7.4.1,9,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 02:00:00,7,,M,,2,1996,702LED4,15.5,4,,96,M,,1996-07-04T07:00:00,,,,16.2,4,,,NA,,,7,ND,L'ACADIE,36,702LED4.1996.7.4.2,9,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 03:00:00,7,,M,,3,1996,702LED4,15.3,4,,96,M,,1996-07-04T08:00:00,,,,15.9,4,,,NA,,,7,ND,L'ACADIE,1,702LED4.1996.7.4.3,7,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 04:00:00,7,,M,,4,1996,702LED4,15.2,4,,97,M,,1996-07-04T09:00:00,,,,15.6,4,,,NA,,,7,ND,L'ACADIE,1,702LED4.1996.7.4.4,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 05:00:00,7,,M,,5,1996,702LED4,15.3,4,,98,M,,1996-07-04T10:00:00,,,,15.6,4,,,NA,,,7,ND,L'ACADIE,1,702LED4.1996.7.4.5,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 06:00:00,7,,M,,6,1996,702LED4,15.4,4,,98,M,,1996-07-04T11:00:00,,,,15.7,4,,,NA,,,7,ND,L'ACADIE,2,702LED4.1996.7.4.6,13,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 07:00:00,7,,M,,7,1996,702LED4,15.5,4,,97,M,,1996-07-04T12:00:00,,,,15.9,4,,,NA,,,7,ND,L'ACADIE,3,702LED4.1996.7.4.7,13,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 08:00:00,7,,M,,8,1996,702LED4,16.0,4,,97,M,,1996-07-04T13:00:00,,,,16.5,4,,,NA,,,7,ND,L'ACADIE,3,702LED4.1996.7.4.8,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 09:00:00,7,,M,,9,1996,702LED4,16.4,4,,97,M,,1996-07-04T14:00:00,,,,16.9,4,,,NA,,,7,ND,L'ACADIE,3,702LED4.1996.7.4.9,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 10:00:00,7,,M,,10,1996,702LED4,16.5,4,,96,M,,1996-07-04T15:00:00,,,,17.1,4,,,NA,,,7,ND,L'ACADIE,4,702LED4.1996.7.4.10,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 11:00:00,7,,M,,11,1996,702LED4,16.6,4,,96,M,,1996-07-04T16:00:00,,,,17.2,4,,,NA,,,7,ND,L'ACADIE,2,702LED4.1996.7.4.11,13,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 12:00:00,7,,M,,12,1996,702LED4,17.0,4,,98,M,,1996-07-04T17:00:00,,,,17.3,4,,,NA,,,7,ND,L'ACADIE,1,702LED4.1996.7.4.12,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 13:00:00,7,,M,,13,1996,702LED4,16.9,4,,96,M,,1996-07-04T18:00:00,,,,17.6,4,,,NA,,,7,ND,L'ACADIE,36,702LED4.1996.7.4.13,15,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 14:00:00,7,,M,,14,1996,702LED4,16.7,4,,94,M,,1996-07-04T19:00:00,,,,17.6,4,,,NA,,,7,ND,L'ACADIE,1,702LED4.1996.7.4.14,13,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 15:00:00,7,,M,,15,1996,702LED4,16.4,4,,94,M,,1996-07-04T20:00:00,,,,17.4,4,,,NA,,,7,ND,L'ACADIE,36,702LED4.1996.7.4.15,15,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 16:00:00,7,,M,,16,1996,702LED4,16.4,4,,93,M,,1996-07-04T21:00:00,,,,17.6,4,,,NA,,,7,ND,L'ACADIE,34,702LED4.1996.7.4.16,9,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 17:00:00,7,,M,,17,1996,702LED4,16.4,4,,92,M,,1996-07-04T22:00:00,,,,17.7,4,,,NA,,,7,ND,L'ACADIE,33,702LED4.1996.7.4.17,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 18:00:00,7,,M,,18,1996,702LED4,16.4,4,,93,M,,1996-07-04T23:00:00,,,,17.6,4,,,NA,,,7,ND,L'ACADIE,32,702LED4.1996.7.4.18,9,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 19:00:00,7,,M,,19,1996,702LED4,16.2,5,,94,M,,1996-07-05T00:00:00,,,,17.1,4,,,NA,,,7,ND,L'ACADIE,32,702LED4.1996.7.4.19,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 20:00:00,7,,M,,20,1996,702LED4,15.9,5,,94,M,,1996-07-05T01:00:00,,,,16.8,4,,,NA,,,7,ND,L'ACADIE,33,702LED4.1996.7.4.20,7,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 21:00:00,7,,M,,21,1996,702LED4,15.0,5,,91,M,,1996-07-05T02:00:00,,,,16.4,4,,,NA,,,7,ND,L'ACADIE,34,702LED4.1996.7.4.21,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 22:00:00,7,,M,,22,1996,702LED4,15.2,5,,96,M,,1996-07-05T03:00:00,,,,15.9,4,,,NA,,,7,ND,L'ACADIE,35,702LED4.1996.7.4.22,9,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-04 23:00:00,7,,M,,23,1996,702LED4,14.8,5,,92,M,,1996-07-05T04:00:00,,,,16.1,4,,,NA,,,7,ND,L'ACADIE,33,702LED4.1996.7.4.23,6,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 00:00:00,7,,M,,0,1996,702LED4,15.1,5,,94,M,,1996-07-05T05:00:00,,,,16.0,5,,,NA,,,7,ND,L'ACADIE,31,702LED4.1996.7.5.0,9,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 01:00:00,7,,M,,1,1996,702LED4,14.8,5,,92,M,,1996-07-05T06:00:00,,,,16.1,5,,,NA,,,7,ND,L'ACADIE,30,702LED4.1996.7.5.1,7,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 02:00:00,7,,M,,2,1996,702LED4,14.8,5,,91,M,,1996-07-05T07:00:00,,,,16.2,5,,,NA,,,7,ND,L'ACADIE,29,702LED4.1996.7.5.2,9,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 03:00:00,7,,M,,3,1996,702LED4,14.5,5,,89,M,,1996-07-05T08:00:00,,,,16.4,5,,,NA,,,7,ND,L'ACADIE,30,702LED4.1996.7.5.3,13,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 04:00:00,7,,M,,4,1996,702LED4,14.3,5,,88,M,,1996-07-05T09:00:00,,,,16.3,5,,,NA,,,7,ND,L'ACADIE,29,702LED4.1996.7.5.4,13,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 05:00:00,7,,M,,5,1996,702LED4,13.9,5,,87,M,,1996-07-05T10:00:00,,,,16.0,5,,,NA,,,7,ND,L'ACADIE,30,702LED4.1996.7.5.5,9,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 06:00:00,7,,M,,6,1996,702LED4,13.5,5,,87,M,,1996-07-05T11:00:00,,,,15.6,5,,,NA,,,7,ND,L'ACADIE,29,702LED4.1996.7.5.6,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 07:00:00,7,,M,,7,1996,702LED4,13.7,5,,81,M,,1996-07-05T12:00:00,,,,17.0,5,,,NA,,,7,ND,L'ACADIE,28,702LED4.1996.7.5.7,13,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 08:00:00,7,,M,,8,1996,702LED4,13.8,5,,75,M,,1996-07-05T13:00:00,,,,18.3,5,,,NA,,,7,ND,L'ACADIE,30,702LED4.1996.7.5.8,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 09:00:00,7,,M,,9,1996,702LED4,13.8,5,,70,M,,1996-07-05T14:00:00,,,,19.5,5,,,NA,,,7,ND,L'ACADIE,32,702LED4.1996.7.5.9,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 10:00:00,7,,M,,10,1996,702LED4,14.2,5,,66,M,,1996-07-05T15:00:00,,,,20.9,5,,,NA,,,7,ND,L'ACADIE,30,702LED4.1996.7.5.10,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 11:00:00,7,,M,,11,1996,702LED4,12.5,5,,54,M,,1996-07-05T16:00:00,,25,,22.2,5,,,NA,,,7,ND,L'ACADIE,30,702LED4.1996.7.5.11,20,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 12:00:00,7,,M,,12,1996,702LED4,12.7,5,,52,M,,1996-07-05T17:00:00,,26,,23.0,5,,,NA,,,7,ND,L'ACADIE,28,702LED4.1996.7.5.12,19,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 13:00:00,7,,M,,13,1996,702LED4,12.6,5,,49,M,,1996-07-05T18:00:00,,26,,23.8,5,,,NA,,,7,ND,L'ACADIE,28,702LED4.1996.7.5.13,19,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 14:00:00,7,,M,,14,1996,702LED4,13.7,5,,53,M,,1996-07-05T19:00:00,,27,,24.0,5,,,NA,,,7,ND,L'ACADIE,27,702LED4.1996.7.5.14,20,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 15:00:00,7,,M,,15,1996,702LED4,13.6,5,,51,M,,1996-07-05T20:00:00,,28,,24.5,5,,,NA,,,7,ND,L'ACADIE,27,702LED4.1996.7.5.15,24,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 16:00:00,7,,M,,16,1996,702LED4,13.1,5,,48,M,,1996-07-05T21:00:00,,28,,24.9,5,,,NA,,,7,ND,L'ACADIE,26,702LED4.1996.7.5.16,22,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 17:00:00,7,,M,,17,1996,702LED4,10.9,5,,42,M,,1996-07-05T22:00:00,,27,,24.8,5,,,NA,,,7,ND,L'ACADIE,27,702LED4.1996.7.5.17,15,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 18:00:00,7,,M,,18,1996,702LED4,13.1,5,,55,M,,1996-07-05T23:00:00,,25,,22.6,5,,,NA,,,7,ND,L'ACADIE,25,702LED4.1996.7.5.18,9,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 19:00:00,7,,M,,19,1996,702LED4,13.0,6,,58,M,,1996-07-06T00:00:00,,,,21.6,5,,,NA,,,7,ND,L'ACADIE,24,702LED4.1996.7.5.19,7,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 20:00:00,7,,M,,20,1996,702LED4,14.8,6,,71,M,,1996-07-06T01:00:00,,,,20.2,5,,,NA,,,7,ND,L'ACADIE,21,702LED4.1996.7.5.20,9,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 21:00:00,7,,M,,21,1996,702LED4,13.9,6,,65,M,,1996-07-06T02:00:00,,,,20.8,5,,,NA,,,7,ND,L'ACADIE,24,702LED4.1996.7.5.21,15,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 22:00:00,7,,M,,22,1996,702LED4,14.6,6,,73,M,,1996-07-06T03:00:00,,,,19.5,5,,,NA,,,7,ND,L'ACADIE,21,702LED4.1996.7.5.22,7,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-05 23:00:00,7,,M,,23,1996,702LED4,14.6,6,,76,M,,1996-07-06T04:00:00,,,,18.9,5,,,NA,,,7,ND,L'ACADIE,19,702LED4.1996.7.5.23,15,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 00:00:00,7,,M,,0,1996,702LED4,12.8,6,,65,M,,1996-07-06T05:00:00,,,,19.6,6,,,NA,,,7,ND,L'ACADIE,20,702LED4.1996.7.6.0,15,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 01:00:00,7,,M,,1,1996,702LED4,14.1,6,,76,M,,1996-07-06T06:00:00,,,,18.3,6,,,NA,,,7,ND,L'ACADIE,21,702LED4.1996.7.6.1,9,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 02:00:00,7,,M,,2,1996,702LED4,12.7,6,,62,M,,1996-07-06T07:00:00,,,,20.2,6,,,NA,,,7,ND,L'ACADIE,23,702LED4.1996.7.6.2,20,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 03:00:00,7,,M,,3,1996,702LED4,11.9,6,,55,M,,1996-07-06T08:00:00,,,,21.2,6,,,NA,,,7,ND,L'ACADIE,24,702LED4.1996.7.6.3,22,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 04:00:00,7,,M,,4,1996,702LED4,13.0,6,,61,M,,1996-07-06T09:00:00,,,,20.9,6,,,NA,,,7,ND,L'ACADIE,24,702LED4.1996.7.6.4,24,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 05:00:00,7,,M,,5,1996,702LED4,13.3,6,,66,M,,1996-07-06T10:00:00,,,,19.9,6,,,NA,,,7,ND,L'ACADIE,24,702LED4.1996.7.6.5,24,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 06:00:00,7,,M,,6,1996,702LED4,14.2,6,,72,M,,1996-07-06T11:00:00,,,,19.3,6,,,NA,,,7,ND,L'ACADIE,23,702LED4.1996.7.6.6,24,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 07:00:00,7,,M,,7,1996,702LED4,14.5,6,,71,M,,1996-07-06T12:00:00,,,,19.9,6,,,NA,,,7,ND,L'ACADIE,24,702LED4.1996.7.6.7,20,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 08:00:00,7,,M,,8,1996,702LED4,14.9,6,,72,M,,1996-07-06T13:00:00,,,,20.1,6,,,NA,,,7,ND,L'ACADIE,24,702LED4.1996.7.6.8,20,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 09:00:00,7,,M,,9,1996,702LED4,15.1,6,,75,M,,1996-07-06T14:00:00,,,,19.6,6,,,NA,,,7,ND,L'ACADIE,25,702LED4.1996.7.6.9,26,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 10:00:00,7,,M,,10,1996,702LED4,12.6,6,,62,M,,1996-07-06T15:00:00,,,,20.0,6,,,NA,,,7,ND,L'ACADIE,28,702LED4.1996.7.6.10,26,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 11:00:00,7,,M,,11,1996,702LED4,11.6,6,,55,M,,1996-07-06T16:00:00,,,,21.0,6,,,NA,,,7,ND,L'ACADIE,30,702LED4.1996.7.6.11,26,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 12:00:00,7,,M,,12,1996,702LED4,11.1,6,,54,M,,1996-07-06T17:00:00,,,,20.8,6,,,NA,,,7,ND,L'ACADIE,29,702LED4.1996.7.6.12,20,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 13:00:00,7,,M,,13,1996,702LED4,11.5,6,,54,M,,1996-07-06T18:00:00,,,,21.3,6,,,NA,,,7,ND,L'ACADIE,30,702LED4.1996.7.6.13,17,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 14:00:00,7,,M,,14,1996,702LED4,11.1,6,,52,M,,1996-07-06T19:00:00,,,,21.3,6,,,NA,,,7,ND,L'ACADIE,29,702LED4.1996.7.6.14,17,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 15:00:00,7,,M,,15,1996,702LED4,11.2,6,,51,M,,1996-07-06T20:00:00,,,,21.8,6,,,NA,,,7,ND,L'ACADIE,29,702LED4.1996.7.6.15,22,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 16:00:00,7,,M,,16,1996,702LED4,10.9,6,,51,M,,1996-07-06T21:00:00,,,,21.4,6,,,NA,,,7,ND,L'ACADIE,30,702LED4.1996.7.6.16,15,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 17:00:00,7,,M,,17,1996,702LED4,11.5,6,,53,M,,1996-07-06T22:00:00,,,,21.4,6,,,NA,,,7,ND,L'ACADIE,26,702LED4.1996.7.6.17,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 18:00:00,7,,M,,18,1996,702LED4,11.3,6,,52,M,,1996-07-06T23:00:00,,,,21.7,6,,,NA,,,7,ND,L'ACADIE,27,702LED4.1996.7.6.18,15,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 19:00:00,7,,M,,19,1996,702LED4,12.8,7,,62,M,,1996-07-07T00:00:00,,,,20.2,6,,,NA,,,7,ND,L'ACADIE,24,702LED4.1996.7.6.19,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 20:00:00,7,,M,,20,1996,702LED4,12.6,7,,70,M,,1996-07-07T01:00:00,,,,18.1,6,,,NA,,,7,ND,L'ACADIE,25,702LED4.1996.7.6.20,9,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 21:00:00,7,,M,,21,1996,702LED4,12.5,7,,75,M,,1996-07-07T02:00:00,,,,16.9,6,,,NA,,,7,ND,L'ACADIE,25,702LED4.1996.7.6.21,7,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 22:00:00,7,,M,,22,1996,702LED4,12.5,7,,81,M,,1996-07-07T03:00:00,,,,15.8,6,,,NA,,,7,ND,L'ACADIE,28,702LED4.1996.7.6.22,6,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-06 23:00:00,7,,M,,23,1996,702LED4,12.6,7,,82,M,,1996-07-07T04:00:00,,,,15.7,6,,,NA,,,7,ND,L'ACADIE,25,702LED4.1996.7.6.23,9,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 00:00:00,7,,M,,0,1996,702LED4,11.9,7,,85,M,,1996-07-07T05:00:00,,,,14.3,7,,,NA,,,7,ND,L'ACADIE,24,702LED4.1996.7.7.0,6,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 01:00:00,7,,M,,1,1996,702LED4,11.8,7,,85,M,,1996-07-07T06:00:00,,,,14.3,7,,,NA,,,7,ND,L'ACADIE,26,702LED4.1996.7.7.1,6,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 02:00:00,7,,M,,2,1996,702LED4,11.9,7,,82,M,,1996-07-07T07:00:00,,,,15.0,7,,,NA,,,7,ND,L'ACADIE,27,702LED4.1996.7.7.2,9,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 03:00:00,7,,M,,3,1996,702LED4,11.6,7,,86,M,,1996-07-07T08:00:00,,,,13.9,7,,,NA,,,7,ND,L'ACADIE,24,702LED4.1996.7.7.3,6,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 04:00:00,7,,M,,4,1996,702LED4,11.3,7,,85,M,,1996-07-07T09:00:00,,,,13.7,7,,,NA,,,7,ND,L'ACADIE,26,702LED4.1996.7.7.4,6,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 05:00:00,7,,M,,5,1996,702LED4,11.1,7,,87,M,,1996-07-07T10:00:00,,,,13.2,7,,,NA,,,7,ND,L'ACADIE,22,702LED4.1996.7.7.5,4,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 06:00:00,7,,M,,6,1996,702LED4,12.7,7,,86,M,,1996-07-07T11:00:00,,,,15.0,7,,,NA,,,7,ND,L'ACADIE,17,702LED4.1996.7.7.6,6,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 07:00:00,7,,M,,7,1996,702LED4,13.3,7,,83,M,,1996-07-07T12:00:00,,,,16.1,7,,,NA,,,7,ND,L'ACADIE,17,702LED4.1996.7.7.7,7,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 08:00:00,7,,M,,8,1996,702LED4,13.7,7,,78,M,,1996-07-07T13:00:00,,,,17.5,7,,,NA,,,7,ND,L'ACADIE,16,702LED4.1996.7.7.8,9,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 09:00:00,7,,M,,9,1996,702LED4,13.7,7,,72,M,,1996-07-07T14:00:00,,,,18.8,7,,,NA,,,7,ND,L'ACADIE,20,702LED4.1996.7.7.9,7,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 10:00:00,7,,M,,10,1996,702LED4,14.1,7,,73,M,,1996-07-07T15:00:00,,,,19.1,7,,,NA,,,7,ND,L'ACADIE,18,702LED4.1996.7.7.10,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 11:00:00,7,,M,,11,1996,702LED4,14.2,7,,65,M,,1996-07-07T16:00:00,,25,,21.1,7,,,NA,,,7,ND,L'ACADIE,17,702LED4.1996.7.7.11,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 12:00:00,7,,M,,12,1996,702LED4,14.1,7,,60,M,,1996-07-07T17:00:00,,26,,22.3,7,,,NA,,,7,ND,L'ACADIE,19,702LED4.1996.7.7.12,15,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 13:00:00,7,,M,,13,1996,702LED4,12.4,7,,50,M,,1996-07-07T18:00:00,,26,,23.5,7,,,NA,,,7,ND,L'ACADIE,19,702LED4.1996.7.7.13,15,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 14:00:00,7,,M,,14,1996,702LED4,12.1,7,,50,M,,1996-07-07T19:00:00,,25,,23.1,7,,,NA,,,7,ND,L'ACADIE,14,702LED4.1996.7.7.14,19,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 15:00:00,7,,M,,15,1996,702LED4,12.2,7,,51,M,,1996-07-07T20:00:00,,25,,22.7,7,,,NA,,,7,ND,L'ACADIE,18,702LED4.1996.7.7.15,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 16:00:00,7,,M,,16,1996,702LED4,12.5,7,,53,M,,1996-07-07T21:00:00,,25,,22.4,7,,,NA,,,7,ND,L'ACADIE,18,702LED4.1996.7.7.16,11,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 17:00:00,7,,M,,17,1996,702LED4,15.0,7,,67,M,,1996-07-07T22:00:00,,25,,21.4,7,,,NA,,,7,ND,L'ACADIE,16,702LED4.1996.7.7.17,4,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 18:00:00,7,,M,,18,1996,702LED4,16.7,7,,84,M,,1996-07-07T23:00:00,,,,19.4,7,,,NA,,,7,ND,L'ACADIE,0,702LED4.1996.7.7.18,0,1996
-73.34944444444444,45.29388888888889,QC,,,1996-07-07 19:00:00,7,,M,,19,1996,702LED4,16.0,8,,81,M,,1996-07-08T00:00:00,,,,19.4,7,,,NA,,,7,ND,L'ACADIE,11,702LED4.1996.7.7.19,7,1996
